panel_id,rank,source_state,target_state,current,state_representation
small_n3_g0_a0.20_forward,1,45,63,-3.469446951953614e-18,belief_action_microstate
small_n3_g0_a0.50_forward,1,45,63,-3.469446951953614e-18,belief_action_microstate
small_n3_g1_a0.20_forward,1,36,45,-4.336808689942018e-19,belief_action_microstate
small_n3_g1_a0.50_forward,1,36,45,-4.336808689942018e-19,belief_action_microstate
small_n3_g1_a0.50_transpose,1,0,36,-1.214306433183765e-17,belief_action_microstate
small_n3_g1_a0.80_forward,1,36,45,-4.336808689942018e-19,belief_action_microstate
small_n3_g1_a0.80_transpose,1,0,36,2.949029909160572e-17,belief_action_microstate
small_n3_g2_a0.50_forward,1,45,63,-1.734723475976807e-18,belief_action_microstate
small_n3_g2_a0.80_forward,1,45,63,1.734723475976807e-18,belief_action_microstate
small_n3_g2_a0.80_transpose,1,45,63,-1.734723475976807e-18,belief_action_microstate
small_n3_g3_a0.00_reciprocal,1,45,63,3.469446951953614e-18,belief_action_microstate
small_n3_g3_a0.20_forward,1,45,63,3.469446951953614e-18,belief_action_microstate
small_n4_g0_a0.20_forward,1,102,238,-8.673617379884035e-19,belief_action_microstate
small_n4_g0_a0.50_forward,1,102,119,8.673617379884035e-19,belief_action_microstate
small_n4_g1_a0.20_forward,1,51,119,-1.734723475976807e-18,belief_action_microstate
small_n4_g1_a0.50_forward,1,51,119,-1.734723475976807e-18,belief_action_microstate
small_n4_g1_a0.80_forward,1,51,119,-1.734723475976807e-18,belief_action_microstate
small_n4_g2_a0.80_forward,1,170,238,1.3877787807814457e-17,belief_action_microstate
small_n4_g2_a0.80_forward,2,170,187,-1.0408340855860843e-17,belief_action_microstate
small_n4_g2_a0.80_transpose,1,170,238,-8.673617379884035e-19,belief_action_microstate
small_n4_g3_a0.00_reciprocal,1,85,119,-4.5102810375396984e-17,belief_action_microstate
small_n4_g3_a0.00_reciprocal,2,85,221,-8.673617379884035e-18,belief_action_microstate
small_n4_g3_a0.20_forward,1,85,221,6.938893903907228e-18,belief_action_microstate
small_n4_g3_a0.20_transpose,1,85,119,4.85722573273506e-17,belief_action_microstate
small_n4_g3_a0.20_transpose,2,85,221,-2.2551405187698492e-17,belief_action_microstate
small_n4_g3_a0.50_forward,1,85,119,-0.0047619047619048335,belief_action_microstate
small_n4_g3_a0.50_forward,2,221,255,0.004761904761904769,belief_action_microstate
small_n4_g3_a0.50_forward,3,85,221,0.004761904761904755,belief_action_microstate
small_n4_g3_a0.50_forward,4,119,255,-0.0047619047619047285,belief_action_microstate
small_n4_g3_a0.50_transpose,1,85,119,4.85722573273506e-17,belief_action_microstate
small_n4_g3_a0.50_transpose,2,85,221,-2.2551405187698492e-17,belief_action_microstate
small_n4_g3_a0.80_forward,1,85,119,6.591949208711867e-17,belief_action_microstate
small_n4_g3_a0.80_forward,2,119,255,-5.4643789493269423e-17,belief_action_microstate
small_n4_g3_a0.80_forward,3,85,221,3.122502256758253e-17,belief_action_microstate
small_n4_g3_a0.80_transpose,1,85,221,0.004761904761904782,belief_action_microstate
small_n4_g3_a0.80_transpose,2,221,255,0.004761904761904754,belief_action_microstate
small_n4_g3_a0.80_transpose,3,119,255,-0.00476190476190475,belief_action_microstate
small_n4_g3_a0.80_transpose,4,85,119,-0.00476190476190471,belief_action_microstate
