phase,lag_updates,lag_sweeps,autocorrelation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
disruption,2,0.125,0.7676290196429555,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,3,0.1875,0.6816283138098054,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,4,0.25,0.5737057083216032,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,5,0.3125,0.5437567093621024,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,6,0.375,0.4921775185015545,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,7,0.4375,0.4767929651931468,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,8,0.5,0.4050292309188555,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,9,0.5625,0.33052782379012413,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,10,0.625,0.23788372188083312,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,11,0.6875,0.1071531695995424,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,12,0.75,0.07209421234062902,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,13,0.8125,0.034572731401781166,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,14,0.875,0.014523701893877397,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,15,0.9375,-0.003530763605975142,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,16,1.0,-0.003782961006401939,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,17,1.0625,-0.00403742026692224,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,18,1.125,-0.0042941719532130045,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,19,1.1875,-0.004553247184176082,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,20,1.25,-0.0048146776445115525,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,21,1.3125,-0.005078495597635475,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,22,1.375,-0.005344733898953194,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,23,1.4375,-0.005613426009499648,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,24,1.5,-0.005884606009958569,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,25,1.5625,-0.006158308615072913,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,26,1.625,-0.006434569188459363,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,27,1.6875,-0.006713423757840052,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,28,1.75,-0.006994909030705464,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,29,1.8125,-0.00727906241042268,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,30,1.875,-0.007565922012803871,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,31,1.9375,-0.007855526683150432,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
disruption,32,2.0,-0.008147916013788786,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0,0.0,1.0,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,1,0.0625,0.8169070554007791,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,2,0.125,0.7011541717424071,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,3,0.1875,0.5869125742543463,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,4,0.25,0.4262274601257653,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,5,0.3125,0.47846724868001467,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,6,0.375,0.46109746109746114,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,7,0.4375,0.4410477586443252,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,8,0.5,0.4670846394984326,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,9,0.5625,0.39787485242030707,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,10,0.625,0.3501121675034718,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,11,0.6875,0.3045073656427368,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,12,0.75,0.23626018362860457,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,13,0.8125,0.21988548420266474,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,14,0.875,0.1783174969015676,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,15,0.9375,0.1085995085995085,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,16,1.0,0.0861705861705861,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,17,1.0625,0.03815515474708295,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,18,1.125,0.015206853044690844,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,19,1.1875,0.017665958842429393,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,20,1.25,-0.005584096493187427,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,21,1.3125,-0.005890074383225092,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,22,1.375,-0.006198859409868607,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,23,1.4375,-0.006510490381458145,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,24,1.5,-0.006825006825006847,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,25,1.5625,-0.007142449002914147,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,26,1.625,-0.007462857930147676,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,27,1.6875,-0.00778627539190922,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,28,1.75,-0.008112743961800591,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,29,1.8125,-0.008442307020506096,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,30,1.875,-0.0087750087750088,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,31,1.9375,-0.009110894278358416,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
recovery,32,2.0,-0.009450009450009473,qwen,V15Q_g0,V15Q_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0,0.0,1.0,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,0.0625,0.890195634965509,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,0.125,0.7794685441744263,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,0.1875,0.6906146652982094,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,0.25,0.5964269354099861,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,0.3125,0.5014376078205864,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,6,0.375,0.4056364056364056,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,7,0.4375,0.33685187333256,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,8,0.5,0.29077353215284246,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,9,0.5625,0.24429624429624427,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,10,0.625,0.17861339600470033,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,11,0.6875,0.11235689838309924,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,12,0.75,0.045519203413940265,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,13,0.8125,0.001904988689129691,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,14,0.875,0.005740253527864177,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,15,0.9375,0.009609609609609633,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,16,1.0,-0.010617760617760581,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,17,1.0625,-0.006787056114410345,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,18,1.125,-0.0029218407596785663,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,19,1.1875,0.025437201907790166,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,20,1.25,0.004914004914004927,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,21,1.3125,-0.01579661853634454,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,22,1.375,-0.011901810066947667,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,23,1.4375,0.011956657117947456,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,24,1.5,0.03603603603603604,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,25,1.5625,0.06033940917661847,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,26,1.625,0.05961101288204092,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,27,1.6875,0.05887577718563636,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,28,1.75,0.05813360530341664,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,29,1.8125,0.03176636351991805,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,30,1.875,0.005148005148005184,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,31,1.9375,-0.02172507435665326,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,32,2.0,-0.02286902286902281,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0,0.0,1.0,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,1,0.0625,0.8703075713547503,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,2,0.125,0.7803647557847716,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,3,0.1875,0.703596781392948,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,4,0.25,0.6121853369199958,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,5,0.3125,0.5750109340201518,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,6,0.375,0.5234063097691863,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,7,0.4375,0.49849985045126427,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,8,0.5,0.43188641877601663,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,9,0.5625,0.3642911041384665,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,10,0.625,0.28256388768459056,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,11,0.6875,0.17250769258089513,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,12,0.75,0.13144261131911716,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,13,0.8125,0.08960344079097349,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,14,0.875,0.06117784746381862,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,15,0.9375,0.032915529311273256,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,16,1.0,0.018307774338079043,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,17,1.0625,0.0035690081095198552,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,18,1.125,0.0031512209663844618,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,19,1.1875,0.0027296529441256704,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,20,1.25,0.00230425248530089,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,21,1.3125,0.0018749670907790782,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,22,1.375,0.0014417432981423894,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,23,1.4375,0.001004526659490614,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,24,1.5,0.0005632617186291032,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,25,1.5625,0.0005531854803709767,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,26,1.625,0.0005430150716618431,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,27,1.6875,0.0005327491661573186,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,28,1.75,0.000522386412487657,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,29,1.8125,0.0005119254336647286,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,30,1.875,0.0005013648264720579,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,31,1.9375,0.0004907031608373505,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,32,2.0,0.0004799389791869263,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0,0.0,1.0,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,1,0.0625,0.8434129345485122,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,2,0.125,0.736952184234405,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,3,0.1875,0.6328741931822409,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,4,0.25,0.4944271247744221,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,5,0.3125,0.5177166017087329,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,6,0.375,0.48888360778949275,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,7,0.4375,0.456465629176917,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,8,0.5,0.45783260882556986,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,9,0.5625,0.3874212593223971,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,10,0.625,0.33188744336293907,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,11,0.6875,0.2792644038829123,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,12,0.75,0.2105540771527945,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,13,0.8125,0.1829045280076427,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,14,0.875,0.13580546577373107,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,15,0.9375,0.06554140607339308,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,16,1.0,0.029930998848186674,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,17,1.0625,-0.02546197193854365,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,18,1.125,-0.06180311876943632,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,19,1.1875,-0.059194494442514255,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,20,1.25,-0.07629075016611753,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,21,1.3125,-0.07727530313806086,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,22,1.375,-0.07826888870607707,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,23,1.4375,-0.07927163174476624,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,24,1.5,-0.08028365944122105,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,25,1.5625,-0.08130510134880567,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,26,1.625,-0.08233608944244249,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,27,1.6875,-0.0833767581754562,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,28,1.75,-0.08442724453802664,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,29,1.8125,-0.08548768811730388,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,30,1.875,-0.08655823115924091,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,31,1.9375,-0.08763901863220125,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,32,2.0,-0.08873019829240161,qwen,V15Q_g0,V15Q_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,0.0,1.0,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,1,0.0625,0.9632332122454798,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,2,0.125,0.9235929665984042,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,3,0.1875,0.8929117283155767,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,4,0.25,0.8443166740380363,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,5,0.3125,0.8088588178832563,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,6,0.375,0.796119257419567,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,7,0.4375,0.7790563254893103,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,8,0.5,0.7660784822095809,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,9,0.5625,0.7598809858871778,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,10,0.625,0.7509759052362365,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,11,0.6875,0.7393277697197012,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,12,0.75,0.7275774575758281,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,13,0.8125,0.7227377851210042,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,14,0.875,0.7108100809024123,qwen,V15Q_g1,V15Q_g1_nominal_markovized,nominal_markovized,markovized,16
