run_id,application,scenario_name,seed,n_agents,method,rl_training_seed,option,option_name,option_count,decision_count,option_proportion
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,1,request_info,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,2,disclose_summary,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,3,negotiate,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,4,respond_offer,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,5,propose_coalition,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,6,request_reallocation,20,41,0.4878048780487805
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,7,emergency,4,41,0.0975609756097561
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,8109,10,doet_rl,7305,8,silent,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,0,continue,15,39,0.38461538461538464
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,1,request_info,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,2,disclose_summary,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,3,negotiate,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,4,respond_offer,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,5,propose_coalition,3,39,0.07692307692307693
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,6,request_reallocation,15,39,0.38461538461538464
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,7,emergency,5,39,0.1282051282051282
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,8110,10,doet_rl,7301,8,silent,1,39,0.02564102564102564
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,0,continue,16,39,0.41025641025641024
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,1,request_info,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,2,disclose_summary,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,3,negotiate,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,4,respond_offer,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,5,propose_coalition,2,39,0.05128205128205128
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,6,request_reallocation,16,39,0.41025641025641024
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,7,emergency,5,39,0.1282051282051282
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,8111,10,doet_rl,7302,8,silent,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,0,continue,14,45,0.3111111111111111
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,1,request_info,0,45,0.0
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,2,disclose_summary,0,45,0.0
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,3,negotiate,0,45,0.0
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,4,respond_offer,0,45,0.0
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,5,propose_coalition,5,45,0.1111111111111111
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,6,request_reallocation,17,45,0.37777777777777777
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,7,emergency,7,45,0.15555555555555556
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,8112,10,doet_rl,7303,8,silent,2,45,0.044444444444444446
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,0,continue,18,34,0.5294117647058824
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,1,request_info,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,2,disclose_summary,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,3,negotiate,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,4,respond_offer,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,5,propose_coalition,1,34,0.029411764705882353
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,6,request_reallocation,12,34,0.35294117647058826
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,7,emergency,3,34,0.08823529411764706
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,8113,10,doet_rl,7304,8,silent,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,0,continue,17,37,0.4594594594594595
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,1,request_info,0,37,0.0
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,2,disclose_summary,0,37,0.0
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,3,negotiate,0,37,0.0
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,4,respond_offer,0,37,0.0
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,5,propose_coalition,2,37,0.05405405405405406
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,6,request_reallocation,13,37,0.35135135135135137
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,7,emergency,5,37,0.13513513513513514
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,8114,10,doet_rl,7305,8,silent,0,37,0.0
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,0,continue,15,41,0.36585365853658536
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,1,request_info,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,2,disclose_summary,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,3,negotiate,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,4,respond_offer,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,5,propose_coalition,3,41,0.07317073170731707
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,6,request_reallocation,17,41,0.4146341463414634
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,7,emergency,5,41,0.12195121951219512
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,8115,10,doet_rl,7301,8,silent,1,41,0.024390243902439025
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,0,continue,17,34,0.5
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,1,request_info,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,2,disclose_summary,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,3,negotiate,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,4,respond_offer,0,34,0.0
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,5,propose_coalition,3,34,0.08823529411764706
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,6,request_reallocation,9,34,0.2647058823529412
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,7,emergency,5,34,0.14705882352941177
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,8116,10,doet_rl,7302,8,silent,0,34,0.0
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,0,continue,3,108,0.027777777777777776
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,1,request_info,3,108,0.027777777777777776
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,2,disclose_summary,0,108,0.0
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,3,negotiate,28,108,0.25925925925925924
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,4,respond_offer,5,108,0.046296296296296294
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,5,propose_coalition,12,108,0.1111111111111111
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,6,request_reallocation,38,108,0.35185185185185186
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,7,emergency,18,108,0.16666666666666666
holdout_locked-humanitarian-thermoagent-n10-s8101-communication_partition-r7301,humanitarian,communication_partition,8101,10,thermoagent,7301,8,silent,1,108,0.009259259259259259
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,0,continue,0,112,0.0
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,1,request_info,2,112,0.017857142857142856
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,2,disclose_summary,0,112,0.0
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,3,negotiate,19,112,0.16964285714285715
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,4,respond_offer,0,112,0.0
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,5,propose_coalition,7,112,0.0625
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,6,request_reallocation,69,112,0.6160714285714286
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,7,emergency,15,112,0.13392857142857142
holdout_locked-humanitarian-thermoagent-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,8106,10,thermoagent,7302,8,silent,0,112,0.0
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,0,continue,10,81,0.12345679012345678
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,1,request_info,6,81,0.07407407407407407
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,2,disclose_summary,0,81,0.0
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,3,negotiate,12,81,0.14814814814814814
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,4,respond_offer,1,81,0.012345679012345678
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,5,propose_coalition,20,81,0.24691358024691357
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,6,request_reallocation,10,81,0.12345679012345678
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,7,emergency,16,81,0.19753086419753085
holdout_locked-humanitarian-thermoagent-n10-s8111-communication_partition-r7303,humanitarian,communication_partition,8111,10,thermoagent,7303,8,silent,6,81,0.07407407407407407
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,0,continue,3,97,0.030927835051546393
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,1,request_info,3,97,0.030927835051546393
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,2,disclose_summary,0,97,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,3,negotiate,16,97,0.16494845360824742
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,4,respond_offer,18,97,0.18556701030927836
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,5,propose_coalition,17,97,0.17525773195876287
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,6,request_reallocation,21,97,0.21649484536082475
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,7,emergency,19,97,0.1958762886597938
holdout_locked-humanitarian-learned_no_entropy-n10-s8101-correlated-r7303,humanitarian,correlated,8101,10,learned_no_entropy,7303,8,silent,0,97,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,0,continue,0,97,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,1,request_info,3,97,0.030927835051546393
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,2,disclose_summary,0,97,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,3,negotiate,18,97,0.18556701030927836
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,4,respond_offer,3,97,0.030927835051546393
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,5,propose_coalition,28,97,0.28865979381443296
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,6,request_reallocation,30,97,0.30927835051546393
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,7,emergency,15,97,0.15463917525773196
holdout_locked-humanitarian-learned_no_entropy-n10-s8102-correlated-r7304,humanitarian,correlated,8102,10,learned_no_entropy,7304,8,silent,0,97,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,0,continue,3,108,0.027777777777777776
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,1,request_info,3,108,0.027777777777777776
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,2,disclose_summary,0,108,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,3,negotiate,16,108,0.14814814814814814
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,4,respond_offer,22,108,0.2037037037037037
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,5,propose_coalition,30,108,0.2777777777777778
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,6,request_reallocation,18,108,0.16666666666666666
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,7,emergency,16,108,0.14814814814814814
holdout_locked-humanitarian-learned_no_entropy-n10-s8103-correlated-r7305,humanitarian,correlated,8103,10,learned_no_entropy,7305,8,silent,0,108,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,0,continue,2,105,0.01904761904761905
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,1,request_info,3,105,0.02857142857142857
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,2,disclose_summary,0,105,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,3,negotiate,21,105,0.2
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,4,respond_offer,14,105,0.13333333333333333
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,5,propose_coalition,17,105,0.1619047619047619
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,6,request_reallocation,33,105,0.3142857142857143
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,7,emergency,15,105,0.14285714285714285
holdout_locked-humanitarian-learned_no_entropy-n10-s8104-correlated-r7301,humanitarian,correlated,8104,10,learned_no_entropy,7301,8,silent,0,105,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,0,continue,3,100,0.03
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,1,request_info,4,100,0.04
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,2,disclose_summary,0,100,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,3,negotiate,18,100,0.18
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,4,respond_offer,3,100,0.03
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,5,propose_coalition,28,100,0.28
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,6,request_reallocation,29,100,0.29
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,7,emergency,14,100,0.14
holdout_locked-humanitarian-learned_no_entropy-n10-s8105-correlated-r7302,humanitarian,correlated,8105,10,learned_no_entropy,7302,8,silent,1,100,0.01
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,0,continue,2,98,0.02040816326530612
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,1,request_info,3,98,0.030612244897959183
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,2,disclose_summary,0,98,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,3,negotiate,21,98,0.21428571428571427
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,4,respond_offer,1,98,0.01020408163265306
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,5,propose_coalition,17,98,0.17346938775510204
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,6,request_reallocation,37,98,0.37755102040816324
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,7,emergency,17,98,0.17346938775510204
holdout_locked-humanitarian-learned_no_entropy-n10-s8106-correlated-r7303,humanitarian,correlated,8106,10,learned_no_entropy,7303,8,silent,0,98,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,0,continue,1,92,0.010869565217391304
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,1,request_info,3,92,0.03260869565217391
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,2,disclose_summary,0,92,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,3,negotiate,16,92,0.17391304347826086
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,4,respond_offer,1,92,0.010869565217391304
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,5,propose_coalition,17,92,0.18478260869565216
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,6,request_reallocation,39,92,0.42391304347826086
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,7,emergency,15,92,0.16304347826086957
holdout_locked-humanitarian-learned_no_entropy-n10-s8107-correlated-r7304,humanitarian,correlated,8107,10,learned_no_entropy,7304,8,silent,0,92,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,0,continue,0,116,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,1,request_info,3,116,0.02586206896551724
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,2,disclose_summary,0,116,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,3,negotiate,15,116,0.12931034482758622
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,4,respond_offer,23,116,0.19827586206896552
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,5,propose_coalition,13,116,0.11206896551724138
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,6,request_reallocation,49,116,0.4224137931034483
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,7,emergency,13,116,0.11206896551724138
holdout_locked-humanitarian-learned_no_entropy-n10-s8108-correlated-r7305,humanitarian,correlated,8108,10,learned_no_entropy,7305,8,silent,0,116,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,0,continue,2,107,0.018691588785046728
holdout_locked-humanitarian-learned_no_entropy-n10-s8109-correlated-r7301,humanitarian,correlated,8109,10,learned_no_entropy,7301,1,request_info,4,107,0.037383177570093455
