accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
79,frozen_local_rule,90,28,,utility_restoration,10154,19,37,23,1344,19,,2026-08-17T03:29:48.547934+00:00,medium,3.0,True,medium,,219,15,8662,214200,,47,47,1.0,0.029040649974489678,41,1492,fp16,880153,25075,82,0.9761904761904762,8124,high,450651,9897,37,60,269,private_fragmented,3,7.283063041541027e-14,0.0,52.0,0.0,18.485714285714284,2.355857741621235e-05,-5.252899203496566,medium,23,-0.4014412580449105,0.04432104438489141,66051,282,16,20,0,79,0.13183211760665714,0.07257120195015644,0.08449027818174673,True,123,132280,,0,v8-pilots-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880153-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,576.3671950501804,16,0,230760,38460,0,384600,115380,pilots,224,0,2026-08-17T03:29:43.826578+00:00,bcb00477541be972ecec6c7eee733e09d7cc1f9ecd50f1b187585b46b5e69d5f,,scale_free,66051,282,9615,0.7095238095238096,298,c35510bd725e,420,"{'initial_reference': 84, 'maximum_silence': 23, 'v7_shannon_change': 313}",,0.8523957585058979,17,17.0,0.0,1,15.0,36,269.0030747897963
79,frozen_local_rule,90,28,,utility_restoration,8137,19,37,23,1113,19,,2026-08-17T03:29:49.120807+00:00,medium,7.0,True,medium,,218,15,7073,171200,,47,47,1.0,0.030395001798321337,41,1064,fp16,880153,21470,82,0.9761904761904762,6624,high,378626,8096,37,60,270,private_fragmented,3,7.283063041541027e-14,0.0,52.0,0.0,19.02857142857143,2.3232941397747276e-05,-5.252899203496566,medium,23,-0.4014412580449105,0.04568200540391675,66066,282,16,20,0,79,0.13183211760665714,0.07478086558985939,0.0852940829784921,True,123,111720,,0,v8-pilots-utility_restoration-medium-medium-high-medium-scale_free-private_fragmented-880153-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,576.3671950501804,16,0,187536,31256,0,312560,93768,pilots,227,0,2026-08-17T03:29:44.771210+00:00,bcb00477541be972ecec6c7eee733e09d7cc1f9ecd50f1b187585b46b5e69d5f,,scale_free,66066,282,7814,0.5547619047619048,233,c5a26765fa92,420,"{'initial_reference': 84, 'maximum_silence': 59, 'v7_shannon_change': 277}",,0.8523957585058979,17,17.0,0.0,1,15.0,36,269.0030747897963
24,frozen_local_rule,24,12,,utility_restoration,381,15,6,1,47,15,,2026-08-17T03:28:17.016530+00:00,small,16.0,True,medium,,26,10,339,11080,,21,21,1.0,0.035177347517413214,5,42,fp16,880151,2182,4,0.16666666666666666,238,low,23511,410,6,30,34,private_fragmented,3,2.6645352591003757e-14,18.0,24.0,2.5714285714285716,6.825,5.2081034831336354e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04660061235470629,8551,36,8,2,0,24,0.1710599352805778,0.10306595315884963,0.15529890028067747,True,27,2480,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,131.5792133506318,4,0,8976,1496,0,14960,4488,pilots,23,0,2026-08-17T03:28:16.306704+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8551,36,374,0.4,48,e1d6ce4d93c3,120,"{'age_deadline': 72, 'initial_reference': 24, 'maximum_silence': 23, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,198,15,6,1,24,15,,2026-08-17T03:28:17.454917+00:00,small,16.0,True,medium,,26,10,172,5640,,20,21,0.9523809523809523,0.041398230123044534,5,26,fp16,880151,1832,4,0.16666666666666666,121,low,16191,227,6,30,34,private_fragmented,3,2.6645352591003757e-14,24.0,27.0,2.857142857142857,8.8,5.3603060088925455e-05,4.011692574314582,medium,1,-0.1983439575997585,0.05344538178459401,8551,36,8,2,0,24,0.18549529423598785,0.13770246417703866,0.1669752920389687,True,27,1240,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,131.5792133506318,4,0,4584,764,0,7640,2292,pilots,37,0,2026-08-17T03:28:16.818223+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8551,36,191,0.20833333333333334,25,e27491322545,120,"{'age_deadline': 95, 'initial_reference': 24, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,903,15,6,1,96,15,,2026-08-17T03:28:04.884334+00:00,small,10.0,True,medium,,26,10,757,25320,,21,21,1.0,0.03185158476464617,5,146,fp16,880151,3122,5,0.20833333333333334,522,low,41829,868,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,5.725,5.570435160578709e-05,4.011692574314582,medium,1,-0.1983439575997585,0.0452909538355784,8549,36,8,2,0,24,0.18486723407512326,0.07620110582255826,0.13469040404559762,True,27,4960,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,131.5792133506318,4,0,19968,3328,0,33280,9984,pilots,12,0,2026-08-17T03:28:04.118876+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8549,36,832,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,903,15,6,1,96,15,,2026-08-17T03:32:44.998456+00:00,small,10.0,True,medium,,26,10,757,32916,,21,21,1.0,0.0318511062150378,5,146,fp32,880151,3122,5,0.20833333333333334,522,low,51808,868,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,5.725,5.971143714776797e-09,4.011692574314582,medium,1,-0.1983439575997585,0.04529080956069064,8544,36,8,2,0,24,0.18486831431123177,0.07619696939378338,0.13470914397200034,True,27,6448,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-always_on-f06f6808d09b-fp32-frozen_local_rule,always_on,131.5792133506318,4,0,19968,3328,0,43264,19968,pilots,12,0,2026-08-17T03:32:44.160593+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8544,36,832,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,903,15,6,1,96,15,,2026-08-17T03:32:46.303214+00:00,small,10.0,True,medium,,26,10,757,21522,,21,21,1.0,0.03191905702333811,5,146,uint8_simplex,880151,3122,5,0.20833333333333334,522,low,36828,868,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,5.725,0.0022131521686744016,4.011692574314582,medium,1,-0.1983439575997585,0.04529644425396033,8540,36,8,2,0,24,0.18471278252957268,0.07638928789369359,0.13467309470742753,True,27,4216,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,131.5792133506318,4,0,19968,3328,0,28288,4992,pilots,12,0,2026-08-17T03:32:45.464502+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8540,36,832,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,568,15,6,1,64,15,,2026-08-17T03:28:20.224429+00:00,small,4.0,True,medium,,26,10,480,16040,,21,21,1.0,0.03182057172147133,5,88,fp16,880151,2510,5,0.20833333333333334,328,low,29470,559,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,27.0,1.4285714285714286,6.3,5.2626974708303165e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04514920889667633,8550,36,8,2,0,24,0.18554738450369543,0.08282170406128486,0.13469040404559762,True,27,3160,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,131.5792133506318,4,0,12552,2092,0,20920,6276,pilots,17,0,2026-08-17T03:28:19.474975+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8550,36,523,0.625,75,089fa0c17476,120,"{'below_threshold': 45, 'generalized_information_on': 50, 'initial_reference': 24, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,383,15,6,1,45,15,,2026-08-17T03:28:20.367600+00:00,small,10.0,True,medium,,26,10,333,10960,,21,21,1.0,0.03220695527533114,5,50,fp16,880151,2178,4,0.16666666666666666,230,low,23192,402,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,27.0,1.4285714285714286,7.725,5.307255443245456e-05,4.011692574314582,medium,1,-0.1983439575997585,0.045463918727348666,8552,36,8,2,0,24,0.18542686212914614,0.08380509314354993,0.1349902324424788,True,27,2360,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,131.5792133506318,4,0,8784,1464,0,14640,4392,pilots,30,0,2026-08-17T03:28:19.701022+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8552,36,366,0.4166666666666667,50,16bfadb86d55,120,"{'below_threshold': 70, 'generalized_information_on': 25, 'initial_reference': 24, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,397,15,6,1,40,15,,2026-08-17T03:28:19.135335+00:00,small,16.0,True,medium,,26,10,336,11000,,21,21,1.0,0.03281110546931922,5,61,fp16,880151,2195,4,0.16666666666666666,233,low,23230,403,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,27.0,1.4285714285714286,7.925,5.172119221981054e-05,4.011692574314582,medium,1,-0.1983439575997585,0.045300727098411736,8550,36,8,2,0,24,0.18542686212914614,0.08271748886910224,0.1349902324424788,True,27,2440,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,131.5792133506318,4,0,8808,1468,0,14680,4404,pilots,30,0,2026-08-17T03:28:18.432211+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8550,36,367,0.4083333333333333,49,565d3b5e7ead,120,"{'initial_reference': 24, 'js_drift': 95, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,572,15,6,1,67,15,,2026-08-17T03:28:18.453596+00:00,small,10.0,True,medium,,26,10,482,16200,,21,21,1.0,0.03089592194636368,5,90,fp16,880151,2516,5,0.20833333333333334,328,low,29505,560,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,6.55,5.3584143612925975e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04512537883809383,8545,36,8,2,0,24,0.18484102959723345,0.0756333563841084,0.13469040404559762,True,27,3080,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,131.5792133506318,4,0,12576,2096,0,20960,6288,pilots,18,0,2026-08-17T03:28:17.736279+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8545,36,524,0.6333333333333333,76,ffac7588a645,120,"{'initial_reference': 24, 'js_drift': 95, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,701,15,6,1,75,15,,2026-08-17T03:28:14.341165+00:00,small,1.0,True,medium,,26,10,582,19480,,21,21,1.0,0.03032673576748841,5,119,fp16,880151,2745,4,0.16666666666666666,398,low,33995,672,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,6.8,5.468987345138375e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04524965616241809,8555,36,8,2,0,24,0.18480488742392068,0.07563288793051064,0.13469040404559762,True,27,3800,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,131.5792133506318,4,0,15264,2544,0,25440,7632,pilots,21,0,2026-08-17T03:28:13.544158+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8555,36,636,0.775,93,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 95, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,799,15,6,1,83,15,,2026-08-17T03:28:13.100720+00:00,small,4.0,True,medium,,26,10,666,22280,,21,21,1.0,0.03133869845081231,5,133,fp16,880151,2927,5,0.20833333333333334,458,low,37755,766,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,6.5,5.3833328298753625e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04561272198396855,8555,36,8,2,0,24,0.18480488742392068,0.07596933378680146,0.13469040404559762,True,27,4360,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,131.5792133506318,4,0,17520,2920,0,29200,8760,pilots,19,0,2026-08-17T03:28:12.300715+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8555,36,730,0.875,105,d83b95b9a33f,120,"{'initial_reference': 24, 'kpi_change': 95, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,903,15,6,1,96,15,,2026-08-17T03:28:16.320092+00:00,small,10.0,True,medium,,26,10,757,25320,,21,21,1.0,0.03185158476464617,5,146,fp16,880151,3122,5,0.20833333333333334,522,low,41829,868,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,5.725,5.570435160578709e-05,4.011692574314582,medium,1,-0.1983439575997585,0.0452909538355784,8549,36,8,2,0,24,0.18486723407512326,0.07620110582255826,0.13469040404559762,True,27,4960,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,131.5792133506318,4,0,19968,3328,0,33280,9984,pilots,12,0,2026-08-17T03:28:15.546572+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8549,36,832,1.0,120,a4111e560261,120,"{'initial_reference': 24, 'l1_belief_drift': 95, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,790,15,6,1,83,15,,2026-08-17T03:28:16.784061+00:00,small,10.0,True,medium,,26,10,667,22240,,21,21,1.0,0.03160936230459044,5,123,fp16,880151,2919,5,0.20833333333333334,459,low,37709,765,6,30,34,private_fragmented,3,2.6645352591003757e-14,6.0,24.0,1.4285714285714286,6.15,5.2506380634519104e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04518440049376586,8549,36,8,2,0,24,0.1847881588760393,0.07574606595793631,0.13469040404559762,True,27,4440,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,131.5792133506318,4,0,17496,2916,0,29160,8748,pilots,16,0,2026-08-17T03:28:15.992301+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8549,36,729,0.8583333333333333,103,c1987b7c3312,120,"{'initial_reference': 24, 'l1_belief_drift': 95, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,384,15,6,1,40,15,,2026-08-17T03:28:10.881544+00:00,small,16.0,True,medium,,26,10,325,10760,,21,21,1.0,0.03822749004440875,5,59,fp16,880151,2171,4,0.16666666666666666,224,low,22711,390,6,30,34,private_fragmented,3,2.6645352591003757e-14,12.0,27.0,1.7142857142857142,7.95,5.4781442981959684e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04927430045435683,8551,36,8,2,0,24,0.18539077484105473,0.10253238847135634,0.15226393231452173,True,27,2240,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,131.5792133506318,4,0,8496,1416,0,14160,4248,pilots,31,0,2026-08-17T03:28:10.168797+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8551,36,354,0.4083333333333333,49,38fb0a18a6da,120,"{'initial_reference': 24, 'matched_random_selected': 24, 'matched_random_wait': 71, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,300,15,6,1,33,15,,2026-08-17T03:28:09.854336+00:00,small,16.0,True,medium,,26,10,257,8520,,21,21,1.0,0.041975120045835104,5,43,fp16,880151,2019,4,0.16666666666666666,179,low,19872,319,6,30,34,private_fragmented,3,2.6645352591003757e-14,18.0,27.0,2.2857142857142856,8.35,5.447527015799938e-05,4.011692574314582,medium,1,-0.1983439575997585,0.05291183984702745,8552,36,8,2,0,24,0.18544069448643452,0.1376893355774967,0.16112187652466328,True,27,1760,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,131.5792133506318,4,0,6792,1132,0,11320,3396,pilots,33,0,2026-08-17T03:28:09.155711+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8552,36,283,0.31666666666666665,38,51434b2214b6,120,"{'initial_reference': 24, 'matched_random_selected': 13, 'matched_random_wait': 82, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,477,15,6,1,53,15,,2026-08-17T03:28:11.944399+00:00,small,10.0,True,medium,,26,10,405,13480,,21,21,1.0,0.03661365636702505,5,72,fp16,880151,2344,5,0.20833333333333334,278,low,26138,476,6,30,34,private_fragmented,3,2.6645352591003757e-14,12.0,27.0,1.7142857142857142,7.125,5.468733963381255e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04723065614557406,8538,36,8,2,0,24,0.18528867750600375,0.09623209578431975,0.13583380753477728,True,27,2720,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,131.5792133506318,4,0,10560,1760,0,17600,5280,pilots,24,0,2026-08-17T03:28:11.216447+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8538,36,440,0.5083333333333333,61,681a73b1e0f1,120,"{'initial_reference': 24, 'matched_random_selected': 36, 'matched_random_wait': 59, 'partition_recovery': 1}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,0,15,6,1,0,15,,2026-08-17T03:28:05.885949+00:00,small,1.0,True,medium,,26,10,0,0,,21,21,1.0,0.02790525153839385,5,0,fp16,880151,1462,4,0.16666666666666666,0,low,8534,36,6,30,34,private_fragmented,3,2.6645352591003757e-14,0.0,0.0,0.0,0.0,0.0,4.011692574314582,medium,1,-0.1983439575997585,0.03250594138025122,8534,36,8,2,0,24,0.09821112737041765,0.05397766000406452,0.0636938767065724,True,27,0,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-none-806ed450405e-fp16-frozen_local_rule,none,131.5792133506318,4,0,0,0,0,0,0,pilots,0,0,2026-08-17T03:28:05.354848+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8534,36,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,198,15,6,1,24,15,,2026-08-17T03:28:08.858693+00:00,small,16.0,True,medium,,26,10,172,5640,,20,21,0.9523809523809523,0.04109235675800792,5,26,fp16,880151,1832,4,0.16666666666666666,121,low,16191,227,6,30,34,private_fragmented,3,2.6645352591003757e-14,24.0,27.0,3.7142857142857144,8.8,5.3603060088925455e-05,4.011692574314582,medium,1,-0.1983439575997585,0.05510248643809266,8551,36,8,2,0,24,0.19138237405202682,0.1478614438333455,0.17033978038409417,True,27,1240,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-periodic-4caef583da51-fp16-frozen_local_rule,periodic,131.5792133506318,4,0,4584,764,0,7640,2292,pilots,37,0,2026-08-17T03:28:08.160945+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8551,36,191,0.20833333333333334,25,4caef583da51,120,"{'initial_reference': 24, 'partition_recovery': 1, 'periodic_wait': 95}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
24,frozen_local_rule,24,12,,utility_restoration,381,15,6,1,47,15,,2026-08-17T03:28:06.854880+00:00,small,16.0,True,medium,,26,10,339,11080,,21,21,1.0,0.0346688454734794,5,42,fp16,880151,2182,4,0.16666666666666666,238,low,23511,410,6,30,34,private_fragmented,3,2.6645352591003757e-14,18.0,24.0,2.5714285714285716,6.825,5.2081034831336354e-05,4.011692574314582,medium,1,-0.1983439575997585,0.04883798915033187,8551,36,8,2,0,24,0.18543458011837025,0.12107348768388765,0.16112187652466328,True,27,2480,,0,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-periodic-52761a8cde7f-fp16-frozen_local_rule,periodic,131.5792133506318,4,0,8976,1496,0,14960,4488,pilots,23,0,2026-08-17T03:28:06.106976+00:00,280cef96569a91380bdcf1cb9ba4583ab973a9e4c042309147557f55833252e2,,grid,8551,36,374,0.4,48,52761a8cde7f,120,"{'initial_reference': 24, 'partition_recovery': 1, 'periodic_due': 23, 'periodic_wait': 72}",,0.8429269807974642,5,20.0,0.6666666666666666,1,19.0,5,65.32990472005405
