application,scenario_name,seed,n_agents,option,option_name,option_proportion_difference_doet_minus_nonentropy,doet_rl_option_proportion,learned_no_entropy_option_proportion,doet_rl_decision_count,learned_no_entropy_decision_count,doet_rl_training_seed,learned_no_entropy_training_seed,panel_option_total_variation_distance
humanitarian,nominal,8202,10,3,negotiate,-0.144,0.0,0.144,34,125,7304,7304,0.5938823529411765
humanitarian,nominal,8202,10,4,respond_offer,-0.272,0.0,0.272,34,125,7304,7304,0.5938823529411765
humanitarian,nominal,8202,10,5,propose_coalition,-0.01576470588235293,0.08823529411764706,0.104,34,125,7304,7304,0.5938823529411765
humanitarian,nominal,8202,10,6,request_reallocation,-0.1381176470588235,0.20588235294117646,0.344,34,125,7304,7304,0.5938823529411765
humanitarian,nominal,8202,10,7,emergency,0.08847058823529413,0.17647058823529413,0.088,34,125,7304,7304,0.5938823529411765
humanitarian,nominal,8202,10,8,silent,0.0,0.0,0.0,34,125,7304,7304,0.5938823529411765
humanitarian,nominal,8203,10,0,continue,0.5,0.5,0.0,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,1,request_info,-0.023622047244094488,0.0,0.023622047244094488,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,2,disclose_summary,0.0,0.0,0.0,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,3,negotiate,-0.14960629921259844,0.0,0.14960629921259844,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,4,respond_offer,-0.4330708661417323,0.0,0.4330708661417323,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,5,propose_coalition,-0.029874942102825375,0.08823529411764706,0.11811023622047244,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,6,request_reallocation,0.06993978693839739,0.23529411764705882,0.16535433070866143,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,7,emergency,0.07410838351088468,0.17647058823529413,0.10236220472440945,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8203,10,8,silent,-0.007874015748031496,0.0,0.007874015748031496,34,127,7305,7305,0.644048170449282
humanitarian,nominal,8204,10,0,continue,0.6631932773109244,0.68,0.01680672268907563,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,1,request_info,-0.05042016806722689,0.0,0.05042016806722689,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,2,disclose_summary,0.0,0.0,0.0,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,3,negotiate,-0.17647058823529413,0.0,0.17647058823529413,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,4,respond_offer,-0.21008403361344538,0.0,0.21008403361344538,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,5,propose_coalition,-0.03764705882352941,0.08,0.11764705882352941,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,6,request_reallocation,-0.29613445378151265,0.04,0.33613445378151263,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,7,emergency,0.10756302521008404,0.2,0.09243697478991597,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8204,10,8,silent,0.0,0.0,0.0,25,119,7301,7301,0.7707563025210085
humanitarian,nominal,8205,10,0,continue,0.375,0.4166666666666667,0.041666666666666664,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,1,request_info,-0.025,0.0,0.025,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,2,disclose_summary,0.0,0.0,0.0,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,3,negotiate,-0.11666666666666667,0.0,0.11666666666666667,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,4,respond_offer,-0.4583333333333333,0.0,0.4583333333333333,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,5,propose_coalition,0.07916666666666668,0.14583333333333334,0.06666666666666667,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,6,request_reallocation,0.11249999999999999,0.3125,0.2,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,7,emergency,0.03333333333333334,0.125,0.09166666666666666,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8205,10,8,silent,0.0,0.0,0.0,48,120,7302,7302,0.6000000000000001
humanitarian,nominal,8206,10,0,continue,0.42696886446886445,0.4358974358974359,0.008928571428571428,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,1,request_info,-0.026785714285714284,0.0,0.026785714285714284,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,2,disclose_summary,0.0,0.0,0.0,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,3,negotiate,-0.16964285714285715,0.0,0.16964285714285715,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,4,respond_offer,-0.17857142857142858,0.0,0.17857142857142858,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,5,propose_coalition,0.013278388278388273,0.10256410256410256,0.08928571428571429,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,6,request_reallocation,-0.12751831501831506,0.2564102564102564,0.38392857142857145,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,7,emergency,0.01991758241758243,0.15384615384615385,0.13392857142857142,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8206,10,8,silent,0.042353479853479856,0.05128205128205128,0.008928571428571428,39,112,7303,7303,0.502518315018315
humanitarian,nominal,8207,10,0,continue,0.3892339544513458,0.41304347826086957,0.023809523809523808,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,1,request_info,-0.023809523809523808,0.0,0.023809523809523808,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,2,disclose_summary,0.0,0.0,0.0,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,3,negotiate,-0.1984126984126984,0.0,0.1984126984126984,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,4,respond_offer,-0.23809523809523808,0.0,0.23809523809523808,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,5,propose_coalition,0.013457556935817808,0.10869565217391304,0.09523809523809523,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,6,request_reallocation,-0.015182884748102143,0.32608695652173914,0.3412698412698413,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,7,emergency,0.07280883367839891,0.15217391304347827,0.07936507936507936,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8207,10,8,silent,0.0,0.0,0.0,46,126,7304,7304,0.4755003450655625
humanitarian,nominal,8208,10,0,continue,0.5033248081841433,0.5294117647058824,0.02608695652173913,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,1,request_info,-0.02608695652173913,0.0,0.02608695652173913,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,2,disclose_summary,0.0,0.0,0.0,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,3,negotiate,-0.21739130434782608,0.0,0.21739130434782608,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,4,respond_offer,-0.08695652173913043,0.0,0.08695652173913043,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,5,propose_coalition,0.03938618925831201,0.11764705882352941,0.0782608695652174,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,6,request_reallocation,-0.31048593350383635,0.17647058823529413,0.48695652173913045,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,7,emergency,0.09820971867007673,0.17647058823529413,0.0782608695652174,34,115,7305,7305,0.640920716112532
humanitarian,nominal,8208,10,8,silent,0.0,0.0,0.0,34,115,7305,7305,0.640920716112532
humanitarian,isolated,8101,10,0,continue,0.4281842818428184,0.4444444444444444,0.016260162601626018,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,1,request_info,-0.032520325203252036,0.0,0.032520325203252036,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,2,disclose_summary,0.0,0.0,0.0,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,3,negotiate,-0.11382113821138211,0.0,0.11382113821138211,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,4,respond_offer,-0.36585365853658536,0.0,0.36585365853658536,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,5,propose_coalition,-0.051490514905149054,0.1111111111111111,0.16260162601626016,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,6,request_reallocation,0.06775067750677505,0.2222222222222222,0.15447154471544716,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,7,emergency,0.012195121951219495,0.16666666666666666,0.15447154471544716,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8101,10,8,silent,0.05555555555555555,0.05555555555555555,0.0,36,123,7301,7301,0.5636856368563686
humanitarian,isolated,8102,10,0,continue,0.39330725771403735,0.41025641025641024,0.01694915254237288,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,1,request_info,-0.025423728813559324,0.0,0.025423728813559324,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,2,disclose_summary,0.0,0.0,0.0,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,3,negotiate,-0.13559322033898305,0.0,0.13559322033898305,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,4,respond_offer,-0.1440677966101695,0.0,0.1440677966101695,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,5,propose_coalition,-0.08409387222946543,0.07692307692307693,0.16101694915254236,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,6,request_reallocation,-0.048239895697522794,0.3076923076923077,0.3559322033898305,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,7,emergency,0.04411125597566276,0.20512820512820512,0.16101694915254236,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8102,10,8,silent,0.0,0.0,0.0,39,118,7302,7302,0.4374185136897001
humanitarian,isolated,8103,10,0,continue,0.4202724358974359,0.4358974358974359,0.015625,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,1,request_info,-0.0234375,0.0,0.0234375,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,2,disclose_summary,0.0,0.0,0.0,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,3,negotiate,-0.203125,0.0,0.203125,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,4,respond_offer,-0.0625,0.0,0.0625,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,5,propose_coalition,0.015424679487179488,0.1794871794871795,0.1640625,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,6,request_reallocation,-0.2423878205128205,0.1794871794871795,0.421875,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,7,emergency,0.060096153846153855,0.15384615384615385,0.09375,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8103,10,8,silent,0.03565705128205128,0.05128205128205128,0.015625,39,128,7303,7303,0.5314503205128206
humanitarian,isolated,8104,10,0,continue,0.38390628000768195,0.43902439024390244,0.05511811023622047,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,1,request_info,-0.023622047244094488,0.0,0.023622047244094488,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,2,disclose_summary,0.0,0.0,0.0,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,3,negotiate,-0.12598425196850394,0.0,0.12598425196850394,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,4,respond_offer,-0.4015748031496063,0.0,0.4015748031496063,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,5,propose_coalition,0.019589014787785672,0.12195121951219512,0.10236220472440945,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,6,request_reallocation,0.047052045323602826,0.24390243902439024,0.1968503937007874,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,7,emergency,0.10063376224313425,0.1951219512195122,0.09448818897637795,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8104,10,8,silent,0.0,0.0,0.0,41,127,7304,7304,0.5511811023622047
humanitarian,isolated,8105,10,0,continue,0.46415770609318996,0.4722222222222222,0.008064516129032258,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,1,request_info,-0.024193548387096774,0.0,0.024193548387096774,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,2,disclose_summary,0.0,0.0,0.0,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,3,negotiate,-0.1774193548387097,0.0,0.1774193548387097,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,4,respond_offer,-0.28225806451612906,0.0,0.28225806451612906,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,5,propose_coalition,0.03853046594982078,0.1111111111111111,0.07258064516129033,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,6,request_reallocation,-0.1639784946236559,0.16666666666666666,0.33064516129032256,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,7,emergency,0.14516129032258063,0.25,0.10483870967741936,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8105,10,8,silent,0.0,0.0,0.0,36,124,7305,7305,0.6478494623655914
humanitarian,isolated,8106,10,0,continue,0.38105263157894737,0.42105263157894735,0.04,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,1,request_info,-0.016,0.0,0.016,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,2,disclose_summary,0.0,0.0,0.0,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,3,negotiate,-0.184,0.0,0.184,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,4,respond_offer,-0.176,0.0,0.176,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,5,propose_coalition,0.04589473684210525,0.15789473684210525,0.112,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,6,request_reallocation,-0.22042105263157893,0.13157894736842105,0.352,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,7,emergency,0.12484210526315788,0.23684210526315788,0.112,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8106,10,8,silent,0.04463157894736842,0.05263157894736842,0.008,38,125,7301,7301,0.5964210526315789
humanitarian,isolated,8107,10,0,continue,0.5989461358313817,0.6071428571428571,0.00819672131147541,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,1,request_info,-0.02459016393442623,0.0,0.02459016393442623,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,2,disclose_summary,0.0,0.0,0.0,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,3,negotiate,-0.13934426229508196,0.0,0.13934426229508196,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,4,respond_offer,-0.36065573770491804,0.0,0.36065573770491804,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,5,propose_coalition,0.025175644028103045,0.10714285714285714,0.08196721311475409,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,6,request_reallocation,-0.23185011709601874,0.07142857142857142,0.30327868852459017,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,7,emergency,0.13231850117096017,0.21428571428571427,0.08196721311475409,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8107,10,8,silent,0.0,0.0,0.0,28,122,7302,7302,0.7564402810304449
humanitarian,isolated,8108,10,0,continue,0.3397932816537468,0.3953488372093023,0.05555555555555555,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,1,request_info,-0.023809523809523808,0.0,0.023809523809523808,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,2,disclose_summary,0.0,0.0,0.0,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,3,negotiate,-0.1349206349206349,0.0,0.1349206349206349,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,4,respond_offer,-0.23809523809523808,0.0,0.23809523809523808,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,5,propose_coalition,-0.0033222591362126186,0.13953488372093023,0.14285714285714285,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,6,request_reallocation,-0.021410114433370236,0.23255813953488372,0.25396825396825395,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,7,emergency,0.027870062753783703,0.16279069767441862,0.1349206349206349,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8108,10,8,silent,0.05389442598744924,0.06976744186046512,0.015873015873015872,43,126,7303,7303,0.42155777039497966
humanitarian,isolated,8109,10,0,continue,0.3772893772893773,0.42857142857142855,0.05128205128205128,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,1,request_info,-0.02564102564102564,0.0,0.02564102564102564,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,2,disclose_summary,0.0,0.0,0.0,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,3,negotiate,-0.1623931623931624,0.0,0.1623931623931624,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,4,respond_offer,-0.17094017094017094,0.0,0.17094017094017094,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,5,propose_coalition,-0.08913308913308915,0.047619047619047616,0.13675213675213677,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,6,request_reallocation,0.0818070818070818,0.38095238095238093,0.29914529914529914,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,7,emergency,-0.010989010989011005,0.14285714285714285,0.15384615384615385,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8109,10,8,silent,0.0,0.0,0.0,42,117,7304,7304,0.45909645909645913
humanitarian,isolated,8110,10,0,continue,0.36254501800720285,0.3877551020408163,0.025210084033613446,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,1,request_info,-0.025210084033613446,0.0,0.025210084033613446,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,2,disclose_summary,0.0,0.0,0.0,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,3,negotiate,-0.13445378151260504,0.0,0.13445378151260504,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,4,respond_offer,-0.13445378151260504,0.0,0.13445378151260504,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,5,propose_coalition,-0.03361344537815128,0.14285714285714285,0.17647058823529413,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,6,request_reallocation,-0.06002400960384158,0.32653061224489793,0.3865546218487395,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,7,emergency,0.03361344537815125,0.14285714285714285,0.1092436974789916,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8110,10,8,silent,-0.008403361344537815,0.0,0.008403361344537815,49,119,7305,7305,0.3961584633853541
humanitarian,isolated,8111,10,0,continue,0.40323535214046163,0.43243243243243246,0.029197080291970802,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,1,request_info,-0.029197080291970802,0.0,0.029197080291970802,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,2,disclose_summary,0.0,0.0,0.0,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,3,negotiate,-0.13138686131386862,0.0,0.13138686131386862,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,4,respond_offer,-0.24817518248175183,0.0,0.24817518248175183,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,5,propose_coalition,-0.04517656342473861,0.10810810810810811,0.15328467153284672,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,6,request_reallocation,-0.02170053264943772,0.2702702702702703,0.291970802919708,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,7,emergency,0.04537384099427896,0.16216216216216217,0.11678832116788321,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8111,10,8,silent,0.02702702702702703,0.02702702702702703,0.0,37,137,7301,7301,0.47563622016176765
humanitarian,isolated,8112,10,0,continue,0.4295163290615957,0.4634146341463415,0.03389830508474576,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,1,request_info,-0.025423728813559324,0.0,0.025423728813559324,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,2,disclose_summary,0.0,0.0,0.0,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,3,negotiate,-0.11864406779661017,0.0,0.11864406779661017,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,4,respond_offer,-0.3135593220338983,0.0,0.3135593220338983,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,5,propose_coalition,0.06696982224059528,0.21951219512195122,0.15254237288135594,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,6,request_reallocation,-0.12381149235221167,0.12195121951219512,0.2457627118644068,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,7,emergency,0.08495245969408848,0.1951219512195122,0.11016949152542373,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8112,10,8,silent,0.0,0.0,0.0,41,118,7302,7302,0.5814386109962795
humanitarian,isolated,8113,10,0,continue,0.3125404007756949,0.34615384615384615,0.03361344537815126,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,1,request_info,-0.025210084033613446,0.0,0.025210084033613446,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,2,disclose_summary,0.0,0.0,0.0,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,3,negotiate,-0.18487394957983194,0.0,0.18487394957983194,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,4,respond_offer,-0.058823529411764705,0.0,0.058823529411764705,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,5,propose_coalition,0.05300581771170007,0.15384615384615385,0.10084033613445378,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,6,request_reallocation,-0.09922430510665808,0.34615384615384615,0.44537815126050423,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,7,emergency,-0.027472527472527458,0.11538461538461539,0.14285714285714285,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8113,10,8,silent,0.03005817711700065,0.038461538461538464,0.008403361344537815,52,119,7303,7303,0.39560439560439564
humanitarian,isolated,8114,10,0,continue,0.42249546462406773,0.43902439024390244,0.01652892561983471,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,1,request_info,-0.024793388429752067,0.0,0.024793388429752067,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,2,disclose_summary,0.0,0.0,0.0,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,3,negotiate,-0.12396694214876033,0.0,0.12396694214876033,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,4,respond_offer,-0.19834710743801653,0.0,0.19834710743801653,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,5,propose_coalition,0.03063898407579116,0.14634146341463414,0.11570247933884298,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,6,request_reallocation,-0.14452731304172545,0.24390243902439024,0.3884297520661157,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,7,emergency,0.038500302358395494,0.17073170731707318,0.1322314049586777,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8114,10,8,silent,0.0,0.0,0.0,41,121,7304,7304,0.4916347510582544
humanitarian,isolated,8115,10,0,continue,0.458739837398374,0.475,0.016260162601626018,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,1,request_info,-0.024390243902439025,0.0,0.024390243902439025,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,2,disclose_summary,0.0,0.0,0.0,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,3,negotiate,-0.17886178861788618,0.0,0.17886178861788618,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,4,respond_offer,-0.3252032520325203,0.0,0.3252032520325203,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,5,propose_coalition,-0.06260162601626015,0.1,0.16260162601626016,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,6,request_reallocation,0.11239837398373986,0.275,0.16260162601626016,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,7,emergency,0.028048780487804875,0.15,0.12195121951219512,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8115,10,8,silent,-0.008130081300813009,0.0,0.008130081300813009,40,123,7305,7305,0.5991869918699188
humanitarian,isolated,8116,10,0,continue,0.4217273954116059,0.4473684210526316,0.02564102564102564,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,1,request_info,-0.03418803418803419,0.0,0.03418803418803419,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,2,disclose_summary,0.0,0.0,0.0,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,3,negotiate,-0.15384615384615385,0.0,0.15384615384615385,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,4,respond_offer,-0.41025641025641024,0.0,0.41025641025641024,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,5,propose_coalition,0.03688708951866845,0.10526315789473684,0.06837606837606838,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,6,request_reallocation,0.04093567251461988,0.2631578947368421,0.2222222222222222,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,7,emergency,0.07242465137201978,0.15789473684210525,0.08547008547008547,38,117,7301,7301,0.5982905982905983
humanitarian,isolated,8116,10,8,silent,0.02631578947368421,0.02631578947368421,0.0,38,117,7301,7301,0.5982905982905983
humanitarian,communication_partition,8101,10,0,continue,0.5116898490677715,0.5483870967741935,0.03669724770642202,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,1,request_info,-0.027522935779816515,0.0,0.027522935779816515,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,2,disclose_summary,0.0,0.0,0.0,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,3,negotiate,-0.30275229357798167,0.0,0.30275229357798167,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,4,respond_offer,-0.05504587155963303,0.0,0.05504587155963303,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,5,propose_coalition,-0.018052678307191483,0.06451612903225806,0.08256880733944955,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,6,request_reallocation,-0.08138502515537144,0.25806451612903225,0.3394495412844037,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,7,emergency,-0.017756732761171956,0.12903225806451613,0.14678899082568808,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8101,10,8,silent,-0.009174311926605505,0.0,0.009174311926605505,31,109,7302,7302,0.5116898490677715
humanitarian,communication_partition,8102,10,0,continue,0.2476190476190476,0.2857142857142857,0.0380952380952381,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,1,request_info,-0.02857142857142857,0.0,0.02857142857142857,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,2,disclose_summary,0.0,0.0,0.0,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,3,negotiate,-0.18095238095238095,0.0,0.18095238095238095,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,4,respond_offer,-0.0761904761904762,0.0,0.0761904761904762,49,105,7303,7303,0.3551020408163265
humanitarian,communication_partition,8102,10,5,propose_coalition,-0.06938775510204082,0.10204081632653061,0.17142857142857143,49,105,7303,7303,0.3551020408163265
