actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
36,28,,utility_restoration,0.8571428571428571,3,15,6,150,6,,2026-08-16T22:56:54.951187+00:00,medium,True,crossfit_generalized_entropic,low,,18009,15,,0.035455696077835525,4013,42,787054,76198,medium,19,60,90,private_fragmented,3,1.4299672557172016e-13,-1.3980271134429,medium,11,22843,agent_event_triggered,98,16,12,12,49.333333333333336,36,20320,True,,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_generalized_entropic-event_triggered-agent_event_triggered,55.560104933733314,8,8522833,24488,event_triggered,2026-08-16T22:55:35.094519+00:00,10e4bd2c90e09386b7d619ef1a1d742c394f56a579b3c64d37854ca218cfd21c,,scale_free,8545676,24586,,0.9131884173520062,4,17.0,0.0,0,39.5,14,0.0
37,28,,utility_restoration,0.8372093023255814,4,13,7,150,7,,2026-08-16T22:49:08.009693+00:00,medium,True,crossfit_strongest_nonentropic,low,,17745,15,,0.03533582407313211,4008,43,787054,75056,medium,17,60,93,private_fragmented,3,1.4299672557172016e-13,-0.4451309824671968,medium,12,23262,agent_event_triggered,100,16,12,12,49.0,36,19934,True,,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,49.31484725601203,10,8392098,24102,event_triggered,2026-08-16T22:47:48.400314+00:00,10e4bd2c90e09386b7d619ef1a1d742c394f56a579b3c64d37854ca218cfd21c,,scale_free,8415360,24202,,0.9169051516035112,6,17.0,0.0,1,35.0,12,0.0
122,28,,utility_restoration,0.42777777777777776,25,32,5,90,32,,2026-08-16T23:11:41.763730+00:00,medium,True,crossfit_generalized_entropic,medium,,1853,15,,0.0513921041512986,886,180,787066,17315,high,34,60,296,private_fragmented,3,1.5365486660812167e-13,5.062018567573082,high,11,72178,agent_event_triggered,308,16,15,15,61.666666666666664,77,3039,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1189.8908219631464,16,1219696,3500,event_triggered,2026-08-16T23:11:20.158480+00:00,7bf706eab3316736a74632532da1d3aa312f9955abe46b6cc91a755b73a01264,,grid,1291874,3808,,0.8411597046845578,26,19.0,0.0,0,12.0,29,536.005226329759
122,28,,utility_restoration,0.42777777777777776,29,32,1,90,35,,2026-08-16T23:05:04.989569+00:00,medium,True,crossfit_strongest_nonentropic,medium,,1876,15,,0.05132626048886839,871,180,787066,17495,high,34,60,296,private_fragmented,3,1.5365486660812167e-13,5.530018567573082,high,8,72178,agent_event_triggered,308,16,15,15,61.666666666666664,77,3094,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1189.8908219631464,16,1239414,3555,event_triggered,2026-08-16T23:04:43.097811+00:00,7bf706eab3316736a74632532da1d3aa312f9955abe46b6cc91a755b73a01264,,grid,1311592,3863,,0.8289998702919952,26,19.0,0.0,0,12.0,29,536.005226329759
72,28,,utility_restoration,0.6847826086956522,22,21,5,84,26,,2026-08-16T23:12:07.273537+00:00,medium,True,crossfit_generalized_entropic,medium,,504,15,,0.05051713680885408,830,92,787068,17408,high,25,60,280,private_fragmented,3,6.927791673660977e-14,6.020440676179543,high,12,66520,agent_event_triggered,284,16,15,15,61.666666666666664,63,3040,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-modular-private_fragmented-787068-crossfit_generalized_entropic-event_triggered-agent_event_triggered,687.2647443836295,14,1237519,3558,event_triggered,2026-08-16T23:11:43.832185+00:00,fc8c3c1369ac1ea82b2b1b8e7a7b4a197f86b11cdf984e8c60238e94d93d6799,,modular,1304039,3842,,0.8369767212784078,12,17.0,0.0,0,25.666666666666668,22,253.93673671323046
72,28,,utility_restoration,0.6847826086956522,24,20,4,84,28,,2026-08-16T23:05:30.346811+00:00,medium,True,crossfit_strongest_nonentropic,medium,,507,15,,0.0503578399380272,817,92,787068,17551,high,23,60,280,private_fragmented,3,6.927791673660977e-14,7.403274797339183,high,12,66562,agent_event_triggered,284,16,15,15,61.666666666666664,63,3083,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-modular-private_fragmented-787068-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,766.8545836187589,15,1252822,3601,event_triggered,2026-08-16T23:05:07.065257+00:00,fc8c3c1369ac1ea82b2b1b8e7a7b4a197f86b11cdf984e8c60238e94d93d6799,,modular,1319384,3885,,0.8372843552074416,13,17.0,0.0,0,25.666666666666668,21,290.08597664471495
53,28,,utility_restoration,0.7352941176470589,14,21,3,150,21,,2026-08-17T00:19:46.533010+00:00,medium,True,crossfit_generalized_entropic,medium,,14612,15,,0.040014611058582075,4963,68,787067,62571,high,22,60,270,private_fragmented,3,1.0480505352461478e-13,2.7934770408079874,high,7,64427,agent_event_triggered,275,16,12,12,49.0,50,15303,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-scale_free-private_fragmented-787067-crossfit_generalized_entropic-event_triggered-agent_event_triggered,283.0911588866481,10,6946405,20014,event_triggered,2026-08-17T00:18:52.587457+00:00,fbd6940334a0ba7b71a1c8e72a2ab08760055dacaedc64d144032c4cf70d3a42,,scale_free,7010832,20289,,0.8602537598248207,3,17.0,0.0,1,26.5,19,45.281451819507616
54,28,,utility_restoration,0.75,13,20,5,150,17,,2026-08-17T00:12:36.297725+00:00,medium,True,crossfit_strongest_nonentropic,medium,,14697,15,,0.03997747375615966,5074,68,787067,62831,high,25,60,269,private_fragmented,3,1.0480505352461478e-13,0.9526790746641471,high,9,64274,agent_event_triggered,274,16,13,13,53.666666666666664,51,15427,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-scale_free-private_fragmented-787067-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,360.63891653739995,9,6986747,20138,event_triggered,2026-08-17T00:11:41.676431+00:00,fbd6940334a0ba7b71a1c8e72a2ab08760055dacaedc64d144032c4cf70d3a42,,scale_free,7051021,20412,,0.8602537598248207,2,17.0,0.0,1,26.5,23,90.56290363901522
40,28,,utility_restoration,0.7450980392156863,15,13,1,90,16,,2026-08-16T23:10:10.541726+00:00,medium,True,crossfit_generalized_entropic,medium,,2947,15,,0.03326966768876053,974,51,787062,24004,low,18,60,53,private_fragmented,3,8.704148513061227e-14,4.274267969049922,medium,4,14381,agent_event_triggered,61,16,9,9,37.33333333333333,38,4943,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-grid-private_fragmented-787062-crossfit_generalized_entropic-event_triggered-agent_event_triggered,105.65654866820822,15,2149922,6125,event_triggered,2026-08-16T23:09:45.069918+00:00,9073db1fdbf1da5ef0837a3d6530c5e76f3b49020b0ee608d577d54567c4d987,,grid,2164303,6186,,0.8923845639200203,9,19.0,0.0,2,26.0,15,79.24108806866798
29,28,,utility_restoration,0.7714285714285715,8,10,2,90,10,,2026-08-16T23:03:32.921340+00:00,medium,True,crossfit_strongest_nonentropic,medium,,3082,15,,0.03308200374288551,994,35,787062,24799,low,13,60,34,private_fragmented,3,8.704148513061227e-14,2.567711304089971,medium,4,9850,agent_event_triggered,42,16,7,7,29.0,27,5251,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-grid-private_fragmented-787062-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,82.05190540949836,9,2254279,6433,event_triggered,2026-08-16T23:03:13.578180+00:00,9073db1fdbf1da5ef0837a3d6530c5e76f3b49020b0ee608d577d54567c4d987,,grid,2264129,6475,,0.920204028466497,3,19.0,0.0,2,23.0,10,58.98463418783014
35,28,,utility_restoration,0.8536585365853658,7,16,4,86,9,,2026-08-16T23:31:52.372563+00:00,medium,True,crossfit_generalized_entropic,medium,,2378,15,,0.029367132192873565,677,41,787061,28940,low,21,60,47,private_fragmented,3,5.5067062021407764e-14,0.3581676406681743,medium,5,12407,agent_event_triggered,53,16,8,8,32.0,35,6395,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-modular-private_fragmented-787061-crossfit_generalized_entropic-event_triggered-agent_event_triggered,599.3521293526985,8,2684359,7685,event_triggered,2026-08-16T23:31:23.900448+00:00,2213dc710f2b84f9e5264d1d3f299633afd1b43069f3bbe3f6b0094c15d1c612,,modular,2696766,7738,,0.9182745496710764,4,15.0,0.0,1,31.0,19,401.9168766300657
35,28,,utility_restoration,0.8536585365853658,6,18,3,86,8,,2026-08-16T23:18:08.827484+00:00,medium,True,crossfit_strongest_nonentropic,medium,,2378,15,,0.029367571579702653,677,41,787061,28940,low,22,60,47,private_fragmented,3,5.5067062021407764e-14,-0.5915403446743093,medium,5,12407,agent_event_triggered,53,16,8,8,32.0,35,6395,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-modular-private_fragmented-787061-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,599.3521293526985,8,2684800,7685,event_triggered,2026-08-16T23:17:38.546200+00:00,2213dc710f2b84f9e5264d1d3f299633afd1b43069f3bbe3f6b0094c15d1c612,,modular,2697207,7738,,0.9180237538002638,4,15.0,0.0,1,31.0,20,401.9168766300657
36,28,,utility_restoration,0.8780487804878049,17,5,4,150,21,,2026-08-17T00:18:48.671671+00:00,medium,True,crossfit_generalized_entropic,medium,,13227,15,,0.031432970584376586,7367,41,787060,56324,low,8,60,57,private_fragmented,3,2.3092638912203256e-14,8.740600264521872,medium,7,13745,agent_event_triggered,58,16,10,10,40.33333333333333,36,17111,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-scale_free-private_fragmented-787060-crossfit_generalized_entropic-event_triggered-agent_event_triggered,106.83270657082704,8,6655464,19034,event_triggered,2026-08-17T00:18:09.498267+00:00,1a72568335301419d7a456980d26ecb6126b1039ed0f19c6560afe06611c1a24,,scale_free,6669209,19092,,0.88099896856161,2,8.0,0.0,0,22.0,8,68.9296508373895
36,28,,utility_restoration,0.8780487804878049,18,6,2,150,20,,2026-08-17T00:11:37.719382+00:00,medium,True,crossfit_strongest_nonentropic,medium,,13227,15,,0.031434176292612685,7367,41,787060,56324,low,7,60,57,private_fragmented,3,2.3092638912203256e-14,8.80660026452187,medium,9,13745,agent_event_triggered,58,16,10,10,40.33333333333333,36,17111,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-low-medium-scale_free-private_fragmented-787060-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,106.83270657082704,8,6640149,19034,event_triggered,2026-08-17T00:10:58.884684+00:00,1a72568335301419d7a456980d26ecb6126b1039ed0f19c6560afe06611c1a24,,scale_free,6653894,19092,,0.8808734378246252,2,8.0,0.0,0,22.0,7,68.9296508373895
50,28,,utility_restoration,0.7166666666666667,14,12,3,90,19,,2026-08-16T23:11:17.534576+00:00,medium,True,crossfit_generalized_entropic,medium,,3216,15,,0.03863337252172385,888,60,787064,25855,medium,15,60,95,private_fragmented,3,1.5365486660812167e-13,7.495254765194211,medium,9,24794,agent_event_triggered,106,16,14,14,57.666666666666664,43,5466,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-grid-private_fragmented-787064-crossfit_generalized_entropic-event_triggered-agent_event_triggered,187.93343930495536,14,2313809,6648,event_triggered,2026-08-16T23:10:42.738994+00:00,d4eb0dcf5bfe027301c65fb0ca81b0775ca2b5e61e09047bb33d09e6f0f2122e,,grid,2338603,6754,,0.8935393360656121,10,15.0,0.0,1,22.0,11,75.75264075118453
50,28,,utility_restoration,0.7241379310344828,15,9,3,90,19,,2026-08-16T23:04:40.557110+00:00,medium,True,crossfit_strongest_nonentropic,medium,,3204,15,,0.038835608978248226,881,58,787064,25779,medium,13,60,95,private_fragmented,3,1.0480505352461478e-13,8.227158981016835,medium,10,24543,agent_event_triggered,105,16,15,15,61.666666666666664,42,5440,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-grid-private_fragmented-787064-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,112.14452930985271,15,2304911,6622,event_triggered,2026-08-16T23:04:05.931150+00:00,d4eb0dcf5bfe027301c65fb0ca81b0775ca2b5e61e09047bb33d09e6f0f2122e,,grid,2329454,6727,,0.8935393360656121,10,15.0,0.0,1,22.0,10,45.40778414257961
54,28,,utility_restoration,0.7794117647058824,20,17,3,78,24,,2026-08-16T23:10:40.543717+00:00,medium,True,crossfit_generalized_entropic,medium,,1232,15,,0.04566811448107997,820,68,787063,20569,medium,23,60,107,private_fragmented,3,4.440892098500626e-14,6.21216659214493,medium,6,28132,agent_event_triggered,119,16,13,13,53.666666666666664,53,3845,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-modular-private_fragmented-787063-crossfit_generalized_entropic-event_triggered-agent_event_triggered,485.7565218740463,13,1687830,4838,event_triggered,2026-08-16T23:10:12.928897+00:00,72cd228b7d4f3fdcf76c55a75ed4c7646483f069406e1dcccdf5aa873fca9459,,modular,1715962,4957,,0.8621858642556413,9,21.0,0.0,0,31.5,20,141.1544003019968
54,28,,utility_restoration,0.7794117647058824,20,18,2,78,25,,2026-08-16T23:04:03.637130+00:00,medium,True,crossfit_strongest_nonentropic,medium,,1238,15,,0.045664521054964324,810,68,787063,20623,medium,21,60,107,private_fragmented,3,4.440892098500626e-14,6.945020168971694,medium,7,28132,agent_event_triggered,119,16,13,13,53.666666666666664,53,3860,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-modular-private_fragmented-787063-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,485.7565218740463,13,1693748,4853,event_triggered,2026-08-16T23:03:35.420130+00:00,72cd228b7d4f3fdcf76c55a75ed4c7646483f069406e1dcccdf5aa873fca9459,,modular,1721880,4972,,0.8833762527579099,9,21.0,0.0,0,31.5,18,141.1544003019968
49,28,,utility_restoration,0.8305084745762712,9,23,3,150,11,,2026-08-16T23:59:38.840190+00:00,medium,True,crossfit_generalized_entropic,medium,,15769,15,,0.039989392020729125,5133,59,787065,70055,medium,31,60,118,private_fragmented,3,1.4299672557172016e-13,-3.4500729012806457,medium,6,28114,agent_event_triggered,120,16,13,13,52.99999999999999,49,18170,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-787065-crossfit_generalized_entropic-event_triggered-agent_event_triggered,199.43811459099467,9,7959936,22771,event_triggered,2026-08-16T23:58:25.459149+00:00,0d367c309255be29d676c3d4f23140dde2b891a1610c1e644c252590f90f13f4,,scale_free,7988050,22891,,0.8902863772882051,8,14.0,0.3333333333333333,1,45.0,27,78.5874410857004
49,28,,utility_restoration,0.8305084745762712,9,23,3,150,11,,2026-08-16T23:47:01.562877+00:00,medium,True,crossfit_strongest_nonentropic,medium,,15769,15,,0.039989392020729125,5133,59,787065,70055,medium,31,60,118,private_fragmented,3,1.4299672557172016e-13,-3.4500729012806457,medium,6,28114,agent_event_triggered,120,16,13,13,52.99999999999999,49,18170,True,,v7-development_formal_dynamic-utility_restoration-medium-medium-medium-medium-scale_free-private_fragmented-787065-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,199.43811459099467,9,7959936,22771,event_triggered,2026-08-16T23:45:48.888014+00:00,0d367c309255be29d676c3d4f23140dde2b891a1610c1e644c252590f90f13f4,,scale_free,7988050,22891,,0.8902863772882051,8,14.0,0.3333333333333333,1,45.0,27,78.5874410857004
22,12,,utility_restoration,0.88,8,5,2,34,11,,2026-08-16T23:00:45.524817+00:00,small,True,crossfit_generalized_entropic,high,,475,10,,0.04414357069043149,139,25,787087,3750,high,6,30,81,private_fragmented,3,4.796163466380676e-14,7.712869548316172,high,5,19518,agent_event_triggered,84,8,7,7,29.0,22,552,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787087-crossfit_generalized_entropic-event_triggered-agent_event_triggered,67.2670633212034,7,220725,632,event_triggered,2026-08-16T23:00:42.146074+00:00,43c4023e355438f9ec0eb34695be45dac7fae1dfd672bc35bec9329b27cd590a,,grid,240243,716,,0.8157236808415274,4,16.0,0.0,1,16.5,4,19.300184863216366
22,12,,utility_restoration,0.88,8,5,2,34,11,,2026-08-16T22:53:03.045556+00:00,small,True,crossfit_strongest_nonentropic,high,,475,10,,0.04414357069043149,139,25,787087,3750,high,6,30,81,private_fragmented,3,4.796163466380676e-14,7.712869548316172,high,5,19518,agent_event_triggered,84,8,7,7,29.0,22,552,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787087-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,67.2670633212034,7,220725,632,event_triggered,2026-08-16T22:52:59.534691+00:00,43c4023e355438f9ec0eb34695be45dac7fae1dfd672bc35bec9329b27cd590a,,grid,240243,716,,0.8157236808415274,4,16.0,0.0,1,16.5,4,19.300184863216366
33,12,,utility_restoration,0.7317073170731707,5,13,3,34,11,,2026-08-16T23:14:06.172955+00:00,small,True,crossfit_generalized_entropic,high,,690,10,,0.03802853934402048,52,41,787090,4863,high,15,30,78,private_fragmented,3,4.796163466380676e-14,4.538226477353946,high,4,19318,agent_event_triggered,82,8,9,9,38.666666666666664,30,828,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787090-crossfit_generalized_entropic-event_triggered-agent_event_triggered,228.85484679051532,7,335605,964,event_triggered,2026-08-16T23:14:01.224941+00:00,af9395095b549eef02e8be28ee88ee116b3ab0e5b539999246d1bbbb440201fa,,grid,354923,1046,,0.8098345483850501,8,25.0,0.0,3,20.5,11,148.42391541046962
34,12,,utility_restoration,0.7560975609756098,5,13,3,34,11,,2026-08-16T23:07:28.910949+00:00,small,True,crossfit_strongest_nonentropic,high,,691,10,,0.03714790877966091,49,41,787090,4868,high,14,30,78,private_fragmented,3,4.796163466380676e-14,4.600226477353945,high,6,19322,agent_event_triggered,82,8,10,10,43.333333333333336,31,827,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-grid-private_fragmented-787090-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,228.85484679051532,7,335314,963,event_triggered,2026-08-16T23:07:23.890258+00:00,af9395095b549eef02e8be28ee88ee116b3ab0e5b539999246d1bbbb440201fa,,grid,354636,1045,,0.8973345483850501,9,25.0,0.0,3,20.5,10,148.42391541046962
29,12,,utility_restoration,0.7058823529411765,9,6,1,24,11,,2026-08-17T00:02:10.931112+00:00,small,True,crossfit_generalized_entropic,high,,351,10,,0.034596301192122855,96,34,787089,3418,high,8,30,82,private_fragmented,3,2.398081733190338e-14,9.356742779936111,high,5,19927,agent_event_triggered,85,8,8,8,34.0,24,409,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-modular-private_fragmented-787089-crossfit_generalized_entropic-event_triggered-agent_event_triggered,154.9154180352307,9,172745,495,event_triggered,2026-08-17T00:02:07.444771+00:00,5bde099522fa5152ed842b88e624bdce8661aa670e6b590efd3a722a7de8e823,,modular,192672,580,,0.7621042168857302,9,19.0,0.0,3,18.0,6,89.09391278932509
29,12,,utility_restoration,0.7058823529411765,9,6,1,24,11,,2026-08-16T23:49:38.503588+00:00,small,True,crossfit_strongest_nonentropic,high,,351,10,,0.034596301192122855,96,34,787089,3418,high,8,30,82,private_fragmented,3,2.398081733190338e-14,9.356742779936111,high,5,19927,agent_event_triggered,85,8,8,8,34.0,24,409,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-modular-private_fragmented-787089-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,154.9154180352307,9,172745,495,event_triggered,2026-08-16T23:49:34.829536+00:00,5bde099522fa5152ed842b88e624bdce8661aa670e6b590efd3a722a7de8e823,,modular,192672,580,,0.7621042168857302,9,19.0,0.0,3,18.0,6,89.09391278932509
28,12,,utility_restoration,0.8181818181818182,7,8,3,22,9,,2026-08-17T00:02:07.007655+00:00,small,True,crossfit_generalized_entropic,high,,371,10,,0.03466865542674947,54,33,787088,3303,high,12,30,78,private_fragmented,3,1.5987211554602254e-14,1.0737998535816102,high,5,19474,agent_event_triggered,83,8,8,8,33.33333333333333,27,364,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-scale_free-private_fragmented-787088-crossfit_generalized_entropic-event_triggered-agent_event_triggered,117.14609338678551,9,155001,444,event_triggered,2026-08-17T00:02:03.680058+00:00,9d1accb79b0e857592cf9c452b45c7038a0158032e49a8b91596beba4292da4d,,scale_free,174475,527,,0.8007831459922392,5,19.0,0.3333333333333333,2,19.5,11,47.46820300480107
28,12,,utility_restoration,0.8181818181818182,8,8,2,22,10,,2026-08-16T23:49:34.361023+00:00,small,True,crossfit_strongest_nonentropic,high,,371,10,,0.03466865542674947,54,33,787088,3303,high,12,30,78,private_fragmented,3,1.5987211554602254e-14,1.5737990247586477,high,4,19474,agent_event_triggered,83,8,8,8,33.33333333333333,27,364,True,,v7-development_formal_dynamic-utility_restoration-small-high-high-high-scale_free-private_fragmented-787088-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,117.14609338678551,9,155001,444,event_triggered,2026-08-16T23:49:30.633271+00:00,9d1accb79b0e857592cf9c452b45c7038a0158032e49a8b91596beba4292da4d,,scale_free,174475,527,,0.8007831459922392,5,19.0,0.3333333333333333,2,19.5,11,47.46820300480107
