cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,policy,score_threshold,eligible_incidents,selected_count,action_coverage,beneficial_count,neutral_count,harmful_count,harmful_action_rate,causal_utility,baseline_service_loss,service_loss,operator_escalations,operator_minutes,maximum_queue_length,selected_candidates,escalated_candidates,sketch_messages,sketch_bytes,operational_messages,operational_bytes,escalation_messages,escalation_bytes,total_messages,total_bytes
utility_restoration|compound|private_fragmented|51118,utility_restoration,compound,private_fragmented,51118,utility_restoration_topology_2,compound_resource_shortage,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.58934311545386,3.58934311545386,0,8.0,0,utility_restoration|compound|private_fragmented|51118|utility_03|request_peer_evidence;utility_restoration|compound|private_fragmented|51118|utility_04|request_peer_evidence,,22,4031,12,1506,0,0,34,5537
utility_restoration|compound|private_fragmented|51119,utility_restoration,compound,private_fragmented,51119,utility_restoration_topology_3,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.2282490575849937,3.9314047022186642,3.7031556446336706,0,13.0,0,utility_restoration|compound|private_fragmented|51119|utility_02|request_peer_evidence;utility_restoration|compound|private_fragmented|51119|utility_03|deploy_repair_capacity,,24,4425,12,1494,0,0,36,5919
utility_restoration|compound|private_fragmented|51120,utility_restoration,compound,private_fragmented,51120,utility_restoration_topology_0,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.2733681733040944,3.820360150801626,3.5469919774975316,0,16.0,0,utility_restoration|compound|private_fragmented|51120|utility_01|revise_commitment;utility_restoration|compound|private_fragmented|51120|utility_02|deploy_repair_capacity,,22,4034,12,1509,0,0,34,5543
utility_restoration|ood|private_fragmented|51101,utility_restoration,ood,private_fragmented,51101,utility_restoration_topology_1,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.064872671198728,4.020523498688052,3.9556508274893236,0,12.0,0,utility_restoration|ood|private_fragmented|51101|utility_02|verify;utility_restoration|ood|private_fragmented|51101|utility_04|verify,,24,4351,12,1485,0,0,36,5836
utility_restoration|ood|private_fragmented|51102,utility_restoration,ood,private_fragmented,51102,utility_restoration_topology_2,ood_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.5676937280230941,4.238360210358099,4.8060539383811935,0,15.0,0,utility_restoration|ood|private_fragmented|51102|utility_02|deploy_repair_capacity;utility_restoration|ood|private_fragmented|51102|utility_01|verify,,22,4007,12,1440,0,0,34,5447
utility_restoration|ood|private_fragmented|51103,utility_restoration,ood,private_fragmented,51103,utility_restoration_topology_3,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.6692398228542578,3.6692398228542578,0,8.0,0,utility_restoration|ood|private_fragmented|51103|utility_04|request_peer_evidence;utility_restoration|ood|private_fragmented|51103|utility_02|request_peer_evidence,,23,4201,12,1488,0,0,35,5689
utility_restoration|ood|private_fragmented|51104,utility_restoration,ood,private_fragmented,51104,utility_restoration_topology_0,ood_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0326018052954654,3.5594123182853448,3.5268105129898792,0,10.0,0,utility_restoration|ood|private_fragmented|51104|utility_01|request_peer_evidence;utility_restoration|ood|private_fragmented|51104|utility_03|verify,,24,4361,12,1470,0,0,36,5831
utility_restoration|ood|private_fragmented|51105,utility_restoration,ood,private_fragmented,51105,utility_restoration_topology_1,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.7309088131338203,3.7982688150039863,4.529177628137806,0,13.0,0,utility_restoration|ood|private_fragmented|51105|utility_04|request_peer_evidence;utility_restoration|ood|private_fragmented|51105|utility_02|deploy_repair_capacity,,27,4905,12,1488,0,0,39,6393
utility_restoration|ood|private_fragmented|51106,utility_restoration,ood,private_fragmented,51106,utility_restoration_topology_2,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1690099443090599,4.250074299902506,4.081064355593446,0,10.0,0,utility_restoration|ood|private_fragmented|51106|utility_02|request_peer_evidence;utility_restoration|ood|private_fragmented|51106|utility_04|verify,,20,3648,12,1473,0,0,32,5121
utility_restoration|ood|private_fragmented|51107,utility_restoration,ood,private_fragmented,51107,utility_restoration_topology_3,ood_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0518476118626911,3.8457761271607787,3.7939285152980875,0,10.0,0,utility_restoration|ood|private_fragmented|51107|utility_01|request_peer_evidence;utility_restoration|ood|private_fragmented|51107|utility_04|verify,,26,4746,12,1485,0,0,38,6231
utility_restoration|ood|private_fragmented|51108,utility_restoration,ood,private_fragmented,51108,utility_restoration_topology_0,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,0.0475434866485213,4.282231593497554,4.234688106849032,0,15.0,0,utility_restoration|ood|private_fragmented|51108|utility_01|deploy_repair_capacity;utility_restoration|ood|private_fragmented|51108|utility_04|verify,,23,4194,12,1494,0,0,35,5688
utility_restoration|ood|private_fragmented|51109,utility_restoration,ood,private_fragmented,51109,utility_restoration_topology_1,ood_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0507444323889053,3.9938063457538937,3.9430619133649882,0,10.0,0,utility_restoration|ood|private_fragmented|51109|utility_01|request_peer_evidence;utility_restoration|ood|private_fragmented|51109|utility_02|verify,,26,4746,12,1476,0,0,38,6222
utility_restoration|ood|private_fragmented|51110,utility_restoration,ood,private_fragmented,51110,utility_restoration_topology_2,ood_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.32591873439281394,4.64814471340033,4.322225979007516,0,13.0,0,utility_restoration|ood|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|ood|private_fragmented|51110|utility_04|verify,,25,4532,12,1482,0,0,37,6014
utility_restoration|ood|private_fragmented|51111,utility_restoration,ood,private_fragmented,51111,utility_restoration_topology_3,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.1082103740300765,3.442381566904525,3.550591940934601,0,10.0,0,utility_restoration|ood|private_fragmented|51111|utility_03|request_peer_evidence;utility_restoration|ood|private_fragmented|51111|utility_01|verify,,22,4000,12,1476,0,0,34,5476
utility_restoration|ood|private_fragmented|51112,utility_restoration,ood,private_fragmented,51112,utility_restoration_topology_0,ood_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1245230280054875,4.020983169494382,3.8964601414888946,0,8.0,0,utility_restoration|ood|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|ood|private_fragmented|51112|utility_01|request_peer_evidence,,26,4730,12,1428,0,0,38,6158
utility_restoration|ood|private_fragmented|51113,utility_restoration,ood,private_fragmented,51113,utility_restoration_topology_1,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0899878347648518,3.8581930872690764,3.7682052525042247,0,13.0,0,utility_restoration|ood|private_fragmented|51113|utility_01|deploy_repair_capacity;utility_restoration|ood|private_fragmented|51113|utility_03|request_peer_evidence,,23,4227,12,1452,0,0,35,5679
utility_restoration|ood|private_fragmented|51114,utility_restoration,ood,private_fragmented,51114,utility_restoration_topology_2,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.3924844773000951,4.188018217100239,3.7955337398001436,0,14.0,0,utility_restoration|ood|private_fragmented|51114|utility_02|verify;utility_restoration|ood|private_fragmented|51114|utility_03|authorize_emergency_resource,,22,4006,12,1416,0,0,34,5422
utility_restoration|ood|private_fragmented|51115,utility_restoration,ood,private_fragmented,51115,utility_restoration_topology_3,ood_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1071569377601835,3.434554162459757,3.3273972246995736,0,10.0,0,utility_restoration|ood|private_fragmented|51115|utility_01|request_peer_evidence;utility_restoration|ood|private_fragmented|51115|utility_04|verify,,26,4735,12,1479,0,0,38,6214
utility_restoration|ood|private_fragmented|51116,utility_restoration,ood,private_fragmented,51116,utility_restoration_topology_0,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,0.0423634746303936,3.6419264038147032,3.5995629291843096,0,10.0,0,utility_restoration|ood|private_fragmented|51116|utility_03|request_peer_evidence;utility_restoration|ood|private_fragmented|51116|utility_02|verify,,23,4209,12,1488,0,0,35,5697
utility_restoration|ood|private_fragmented|51117,utility_restoration,ood,private_fragmented,51117,utility_restoration_topology_1,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.665372970186593,3.665372970186593,0,11.0,0,utility_restoration|ood|private_fragmented|51117|utility_04|revise_commitment;utility_restoration|ood|private_fragmented|51117|utility_03|request_peer_evidence,,24,4377,12,1470,0,0,36,5847
utility_restoration|ood|private_fragmented|51118,utility_restoration,ood,private_fragmented,51118,utility_restoration_topology_2,ood_resource_shortage,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0447876160891091,3.8600111809052873,3.8152235648161783,0,13.0,0,utility_restoration|ood|private_fragmented|51118|utility_03|request_peer_evidence;utility_restoration|ood|private_fragmented|51118|utility_01|deploy_repair_capacity,,24,4362,12,1488,0,0,36,5850
utility_restoration|ood|private_fragmented|51119,utility_restoration,ood,private_fragmented,51119,utility_restoration_topology_3,ood_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0930642923105523,3.494978863445506,3.4019145711349537,0,10.0,0,utility_restoration|ood|private_fragmented|51119|utility_03|request_peer_evidence;utility_restoration|ood|private_fragmented|51119|utility_02|verify,,24,4355,12,1428,0,0,36,5783
utility_restoration|ood|private_fragmented|51120,utility_restoration,ood,private_fragmented,51120,utility_restoration_topology_0,ood_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1608530197317432,4.056242625176683,3.8953896054449397,0,15.0,0,utility_restoration|ood|private_fragmented|51120|utility_02|deploy_repair_capacity;utility_restoration|ood|private_fragmented|51120|utility_04|verify,,25,4551,12,1500,0,0,37,6051
utility_restoration|partition|private_fragmented|51101,utility_restoration,partition,private_fragmented,51101,utility_restoration_topology_1,partition_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0887815693972189,3.331408677685775,3.2426271082885565,0,10.0,0,utility_restoration|partition|private_fragmented|51101|utility_02|verify;utility_restoration|partition|private_fragmented|51101|utility_04|request_peer_evidence,,23,4195,12,1479,0,0,35,5674
utility_restoration|partition|private_fragmented|51102,utility_restoration,partition,private_fragmented,51102,utility_restoration_topology_2,partition_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,0,1,0.5,-0.00024970610968320234,3.5818747059236977,3.582124412033381,0,15.0,0,utility_restoration|partition|private_fragmented|51102|utility_02|deploy_repair_capacity;utility_restoration|partition|private_fragmented|51102|utility_03|verify,,24,4400,12,1437,0,0,36,5837
utility_restoration|partition|private_fragmented|51103,utility_restoration,partition,private_fragmented,51103,utility_restoration_topology_3,partition_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.5635305310250751,2.5371672044679956,3.1006977354930707,0,13.0,0,utility_restoration|partition|private_fragmented|51103|utility_01|request_peer_evidence;utility_restoration|partition|private_fragmented|51103|utility_04|deploy_repair_capacity,,22,4049,12,1428,0,0,34,5477
utility_restoration|partition|private_fragmented|51104,utility_restoration,partition,private_fragmented,51104,utility_restoration_topology_0,partition_commitment_deadlock,mandatory_intervention,0.0,3,2,0.6666666666666666,1,1,0,0.0,0.0426626947137849,2.9907634038417683,2.9481007091279836,0,10.0,0,utility_restoration|partition|private_fragmented|51104|utility_01|request_peer_evidence;utility_restoration|partition|private_fragmented|51104|utility_02|verify,,27,4917,12,1476,0,0,39,6393
utility_restoration|partition|private_fragmented|51105,utility_restoration,partition,private_fragmented,51105,utility_restoration_topology_1,partition_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,0,0,2,1.0,-0.5433712076069029,3.098953653850324,3.642324861457227,0,15.0,0,utility_restoration|partition|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|partition|private_fragmented|51105|utility_01|verify,,23,4183,12,1482,0,0,35,5665
utility_restoration|partition|private_fragmented|51106,utility_restoration,partition,private_fragmented,51106,utility_restoration_topology_2,partition_resource_shortage,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.2384963573800749,2.725480750224401,2.486984392844326,0,16.0,0,utility_restoration|partition|private_fragmented|51106|utility_03|revise_commitment;utility_restoration|partition|private_fragmented|51106|utility_04|deploy_repair_capacity,,23,4219,12,1506,0,0,35,5725
utility_restoration|partition|private_fragmented|51107,utility_restoration,partition,private_fragmented,51107,utility_restoration_topology_3,partition_commitment_deadlock,mandatory_intervention,0.0,3,2,0.6666666666666666,1,0,1,0.5,-0.0662585489262558,2.813395098074724,2.87965364700098,0,11.0,0,utility_restoration|partition|private_fragmented|51107|utility_01|revise_commitment;utility_restoration|partition|private_fragmented|51107|utility_02|request_peer_evidence,,26,4764,12,1437,0,0,38,6201
utility_restoration|partition|private_fragmented|51108,utility_restoration,partition,private_fragmented,51108,utility_restoration_topology_0,partition_resource_shortage,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.025998807273545,2.871309452429139,2.897308259702684,0,15.0,0,utility_restoration|partition|private_fragmented|51108|utility_04|verify;utility_restoration|partition|private_fragmented|51108|utility_01|deploy_repair_capacity,,24,4447,12,1425,0,0,36,5872
utility_restoration|partition|private_fragmented|51109,utility_restoration,partition,private_fragmented,51109,utility_restoration_topology_1,partition_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0336954786997646,3.297460673983557,3.2637651952837925,0,13.0,0,utility_restoration|partition|private_fragmented|51109|utility_03|revise_commitment;utility_restoration|partition|private_fragmented|51109|utility_02|verify,,24,4384,12,1470,0,0,36,5854
utility_restoration|partition|private_fragmented|51110,utility_restoration,partition,private_fragmented,51110,utility_restoration_topology_2,partition_evidence_conflict,mandatory_intervention,0.0,3,2,0.6666666666666666,1,1,0,0.0,0.0915375695136712,3.6227809357414715,3.5312433662278004,0,8.0,0,utility_restoration|partition|private_fragmented|51110|utility_04|request_peer_evidence;utility_restoration|partition|private_fragmented|51110|utility_01|request_peer_evidence,,22,3991,12,1434,0,0,34,5425
utility_restoration|partition|private_fragmented|51111,utility_restoration,partition,private_fragmented,51111,utility_restoration_topology_3,partition_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.2057910369250395,2.92332040379504,3.1291114407200795,0,10.0,0,utility_restoration|partition|private_fragmented|51111|utility_01|verify;utility_restoration|partition|private_fragmented|51111|utility_04|request_peer_evidence,,23,4205,12,1497,0,0,35,5702
utility_restoration|partition|private_fragmented|51112,utility_restoration,partition,private_fragmented,51112,utility_restoration_topology_0,partition_unsafe_or_compromised_component,mandatory_intervention,0.0,3,2,0.6666666666666666,2,0,0,0.0,0.3408663536680705,3.066880659535937,2.7260143058678663,0,12.0,0,utility_restoration|partition|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|partition|private_fragmented|51112|utility_03|authorize_emergency_resource,,22,4008,12,1437,0,0,34,5445
