accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,event_ledger_scope,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,primary_distributed_state_error_always,primary_distributed_state_error_p95_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,primary_estimation_error_increase,primary_p95_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
9,frozen_local_rule,9,12,nan,utility_restoration,566,3,5,1,105,3,nan,2026-08-17T04:52:01.296174+00:00,small,16.0,True,low,nan,18,10,456,15504,nan,13,13,1.0,0.0707187929338995,10,110,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2413,21,0.875,313,medium,23657,531,5,30,26,private_fragmented,3,1.8651746813702633e-14,0.0,18.0,0.0,5.25,0.0022776207184685,2.011238527455517,high,1,0.0811875739984641,0.0706450961171056,6555,28,8,2,0,9,0.17422466096372,0.1275891772941907,0.1413898968979183,0.0706819445255026,0.1583172288696937,True,16,0,nan,0,v8-development-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,51.22201445877359,3,0,12072,2012,0,17102,3018,development,9,0,2026-08-17T04:52:00.476468+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,nan,scale_free,6555,28,503,1.0,120,df72669ae5df,120,"{'initial_reference': 24, 'offline_oracle': 92, 'partition_recovery': 4}",nan,full,0.8948036974325878,0.0,10.0,0.0,0.0,11.5,3.0,43.74570858696495,offline_oracle_u8,df72669ae5df,offline_oracle,utility_restoration:8811006,17102,23657,503,531,0.0706450961171056,0.0706819445255026,0.1583172288696937,0.1413898968979183,0.0707187929338995,0.0,51.22201445877359,5,0.0811875739984641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,frozen_local_rule,9,12,nan,utility_restoration,260,3,5,1,54,3,nan,2026-08-17T04:51:59.803919+00:00,small,16.0,True,low,nan,18,10,243,8262,nan,13,13,1.0,0.0774165292273491,10,17,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,1894,21,0.875,172,medium,15389,288,5,30,26,private_fragmented,3,1.8651746813702633e-14,0.0,24.0,0.0,6.35,0.0019793121699948,2.011238527455517,high,1,0.0811875739984641,0.0735840233489156,6549,28,8,2,0,9,0.1746244835732462,0.1281605847764028,0.1486574293576972,0.0755002762881323,0.1583172288696937,True,16,0,nan,0,v8-development-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,51.22201445877359,3,0,6240,1040,0,8840,1560,development,18,0,2026-08-17T04:51:59.048226+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,nan,scale_free,6549,28,260,0.4,48,52761a8cde7f,120,"{'initial_reference': 24, 'partition_recovery': 4, 'periodic_due': 20, 'periodic_wait': 72}",nan,full,0.8948036974325878,0.0,10.0,0.0,0.0,11.5,3.0,43.74570858696495,periodic_18_u8,52761a8cde7f,periodic,utility_restoration:8811006,17102,23657,503,531,0.0706450961171056,0.0706819445255026,0.1583172288696937,0.1413898968979183,0.0707187929338995,0.0,51.22201445877359,5,0.0811875739984641,0.48310139165009935,0.3494948640994209,0.48310139165009935,0.0029389272318100096,0.0048183317626297045,0.0,0.007267532459778903,0.006697736293449594,0.0,0.0,0,0.0
9,frozen_local_rule,9,12,nan,utility_restoration,349,3,5,1,61,3,nan,2026-08-17T04:51:58.991534+00:00,small,16.0,True,low,nan,18,10,291,9894,nan,13,13,1.0,0.0782641991332665,10,58,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2027,21,0.875,202,medium,17120,345,5,30,25,private_fragmented,3,1.8651746813702633e-14,0.0,27.0,0.0,8.0,0.0021983058539771,2.011238527455517,high,1,0.0811875739984641,0.0741778210709169,6308,27,8,2,0,9,0.1746244835732462,0.1281605847764028,0.1464182041870009,0.0762210101020917,0.1583172288696937,True,16,0,nan,0,v8-development-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,51.22201445877359,3,0,7632,1272,0,10812,1908,development,30,0,2026-08-17T04:51:58.226764+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,nan,scale_free,6308,27,318,0.575,69,71c476debc21,120,"{'initial_reference': 24, 'partition_recovery': 4, 'predictive_uncertainty_change': 92}",nan,full,0.8948036974325878,0.0,10.0,0.0,0.0,11.5,3.0,43.74570858696495,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,utility_restoration:8811006,17102,23657,503,531,0.0706450961171056,0.0706819445255026,0.1583172288696937,0.1413898968979183,0.0707187929338995,0.0,51.22201445877359,5,0.0811875739984641,0.3677932405566601,0.27632413239210385,0.3677932405566601,0.0035327249538113087,0.005539065576589106,0.0,0.005028307289082601,0.007545406199367,0.0,0.0,0,0.0
9,frozen_local_rule,9,12,nan,utility_restoration,379,3,5,1,68,3,nan,2026-08-17T04:52:01.167931+00:00,small,16.0,True,low,nan,18,10,329,11186,nan,13,13,1.0,0.0745202976101028,10,50,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2099,21,0.875,228,medium,18586,382,5,30,26,private_fragmented,3,1.8651746813702633e-14,0.0,24.0,0.0,6.775,0.0021410940612475,2.011238527455517,high,1,0.0811875739984641,0.072178881440115,6550,28,8,2,0,9,0.1746244835732462,0.1275891772941907,0.1464182041870009,0.0733495895251089,0.1583172288696937,True,16,0,nan,0,v8-development-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,51.22201445877359,3,0,8496,1416,0,12036,2124,development,19,0,2026-08-17T04:52:00.392211+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,nan,scale_free,6550,28,354,0.6,72,1013b09ad56f,120,"{'initial_reference': 24, 'partition_recovery': 4, 'tsallis_spectrum_change': 92}",nan,full,0.8948036974325878,0.0,10.0,0.0,0.0,11.5,3.0,43.74570858696495,spectrum_008_u8,1013b09ad56f,tsallis_spectrum_change,utility_restoration:8811006,17102,23657,503,531,0.0706450961171056,0.0706819445255026,0.1583172288696937,0.1413898968979183,0.0707187929338995,0.0,51.22201445877359,5,0.0811875739984641,0.2962226640159046,0.21435515914951175,0.2962226640159046,0.0015337853230094067,0.0026676449996062973,0.0,0.005028307289082601,0.003801504676203299,0.0,0.0,0,0.0
9,frozen_local_rule,9,12,nan,utility_restoration,391,3,5,1,75,3,nan,2026-08-17T04:52:00.630444+00:00,small,16.0,True,low,nan,18,10,338,11492,nan,13,13,1.0,0.0742642594313262,10,53,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2120,21,0.875,238,medium,19133,398,5,30,26,private_fragmented,3,1.8651746813702633e-14,0.0,24.0,0.0,6.65,0.0021665321679253,2.011238527455517,high,1,0.0811875739984641,0.0715796157400404,6553,28,8,2,0,9,0.1746244835732462,0.1275891772941907,0.1464182041870009,0.0729219375856833,0.1583172288696937,True,16,0,nan,0,v8-development-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,51.22201445877359,3,0,8880,1480,0,12580,2220,development,17,0,2026-08-17T04:51:59.779166+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,nan,scale_free,6553,28,370,0.625,75,c5a26765fa92,120,"{'initial_reference': 24, 'partition_recovery': 4, 'v7_shannon_change': 92}",nan,full,0.8948036974325878,0.0,10.0,0.0,0.0,11.5,3.0,43.74570858696495,v7_shannon_006_u8,c5a26765fa92,v7_shannon_change,utility_restoration:8811006,17102,23657,503,531,0.0706450961171056,0.0706819445255026,0.1583172288696937,0.1413898968979183,0.0707187929338995,0.0,51.22201445877359,5,0.0811875739984641,0.26441351888667997,0.19123303884685294,0.26441351888667997,0.0009345196229348096,0.0022399930601807033,0.0,0.005028307289082601,0.003545466497426694,0.0,0.0,0,0.0
30,frozen_local_rule,31,12,nan,utility_restoration,188,11,10,8,18,11,nan,2026-08-17T04:51:56.345283+00:00,small,16.0,True,medium,nan,64,10,166,4556,nan,21,22,0.9545454545454546,0.0748571031252134,25,22,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2029,23,0.9583333333333334,116,high,27398,274,10,30,88,private_fragmented,3,3.4638958368304884e-14,24.0,27.0,1.0909090909090908,8.175,0.0024398899736951,5.513451938279096,medium,8,-0.0288641448116697,0.0768335223665785,21142,90,8,3,0,30,0.1833152758317341,0.1179629966841682,0.1430342027820877,0.075845312745896,0.1281846638697368,True,44,1088,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,74.41827593157124,9,0,4416,736,0,6256,1104,development,35,0,2026-08-17T04:51:55.630330+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,21142,90,184,0.2,24,e27491322545,120,"{'age_deadline': 96, 'initial_reference': 24}",nan,full,0.7927872915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,aoi_30_u8,e27491322545,age_of_information,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.7814726840855106,0.44688496790083576,0.7814726840855106,0.0033540471232786084,0.002773828319473398,0.0024470705250542735,0.01562713462437379,0.0021936095156680074,0.8181818181818181,1.8631651038607941,0,-0.0003824566385263982
31,frozen_local_rule,32,12,nan,utility_restoration,902,11,10,9,94,11,nan,2026-08-17T04:51:54.221161+00:00,small,16.0,True,medium,nan,64,10,758,21420,nan,22,22,1.0,0.0726634936095454,25,144,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,3333,23,0.9583333333333334,528,high,49534,931,10,30,87,private_fragmented,3,3.4638958368304884e-14,6.0,18.0,0.2727272727272727,4.875,0.0023135785134942,5.513451938279096,medium,9,-0.0292466014501961,0.0734794752432999,20906,89,8,3,0,31,0.1833152758317341,0.1061261175315369,0.1274070681577139,0.0730714844264226,0.1257375933446825,True,45,4352,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,72.55511082771045,9,0,20208,3368,0,28628,5052,development,6,0,2026-08-17T04:51:53.351711+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,20906,89,842,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",nan,full,0.8365372915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,always_on_u8,f06f6808d09b,always_on,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
31,frozen_local_rule,32,12,nan,utility_restoration,514,11,10,9,54,11,nan,2026-08-17T04:51:54.331109+00:00,small,16.0,True,medium,nan,64,10,442,12410,nan,22,22,1.0,0.0768164612265247,25,72,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2633,23,0.9583333333333334,307,high,37545,573,10,30,88,private_fragmented,3,3.4638958368304884e-14,6.0,27.0,0.2727272727272727,5.825,0.0023464694933431,5.513451938279096,medium,9,-0.0292466014501961,0.0759914866949055,21123,90,8,3,0,31,0.1833152758317341,0.1098780818320966,0.1274070681577139,0.0764039739607151,0.1281846638697368,True,45,2618,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,72.55511082771045,9,0,11592,1932,0,16422,2898,development,16,0,2026-08-17T04:51:53.531909+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,21123,90,483,0.5583333333333333,67,e25eb5b9df1b,120,"{'below_threshold': 53, 'generalized_information_on': 43, 'initial_reference': 24}",nan,full,0.8365372915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,generalized_0125_u8,e25eb5b9df1b,generalized_information,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.42636579572446553,0.24203577340816407,0.42636579572446553,0.0025120114516056086,0.003332489534292507,0.0024470705250542735,0.0,0.004152967616979308,0.0,0.0,0,0.0
31,frozen_local_rule,32,12,nan,utility_restoration,580,11,10,9,61,11,nan,2026-08-17T04:51:56.953555+00:00,small,16.0,True,medium,nan,64,10,479,13770,nan,22,22,1.0,0.0743507972694794,25,101,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2732,23,0.9583333333333334,331,high,39097,624,10,30,87,private_fragmented,3,3.4638958368304884e-14,6.0,24.0,0.2727272727272727,5.775,0.0023896181287356,5.513451938279096,medium,9,-0.0292466014501961,0.0740104841907199,20907,89,8,3,0,31,0.1833152758317341,0.1052229458787368,0.1274070681577139,0.0741806407300997,0.1257375933446825,True,45,2516,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,72.55511082771045,9,0,12840,2140,0,18190,3210,development,15,0,2026-08-17T04:51:56.163960+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,20907,89,535,0.6583333333333333,79,565d3b5e7ead,120,"{'initial_reference': 24, 'js_drift': 96}",nan,full,0.8365372915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,js_007_u8,565d3b5e7ead,js_drift,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.3646080760095012,0.2107037590341987,0.3646080760095012,0.000531008947420003,0.0011091563036770974,0.0,0.0,0.0016873036599339974,0.0,0.0,0,0.0
31,frozen_local_rule,32,12,nan,utility_restoration,664,11,10,9,67,11,nan,2026-08-17T04:51:55.000532+00:00,small,16.0,True,medium,nan,64,10,570,15878,nan,22,22,1.0,0.0726165637715013,25,94,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2907,23,0.9583333333333334,397,high,42267,717,10,30,87,private_fragmented,3,3.4638958368304884e-14,6.0,24.0,0.2727272727272727,5.8,0.0022743789989519,5.513451938279096,medium,9,-0.0292466014501961,0.0746350804382778,20915,89,8,3,0,31,0.1833152758317341,0.1111200469952386,0.1274070681577139,0.0736258221048896,0.1281846638697368,True,45,3502,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,72.55511082771045,9,0,15072,2512,0,21352,3768,development,16,0,2026-08-17T04:51:54.178110+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,20915,89,628,0.7333333333333333,88,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",nan,full,0.8365372915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,kpi_012_u8,314c8c128df2,kpi_change,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.2541567695961995,0.14670731214923083,0.2541567695961995,0.001155605194977899,0.0005543376784670068,0.0024470705250542735,0.0,-4.6929838044093564e-05,0.0,0.0,0,0.0
31,frozen_local_rule,32,12,nan,utility_restoration,896,11,10,9,93,11,nan,2026-08-17T04:51:55.627996+00:00,small,16.0,True,medium,nan,64,10,752,21250,nan,22,22,1.0,0.0726634936095454,25,144,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,3321,23,0.9583333333333334,524,high,49330,925,10,30,87,private_fragmented,3,3.4638958368304884e-14,6.0,18.0,0.2727272727272727,4.875,0.0023115808466726,5.513451938279096,medium,9,-0.0292466014501961,0.0734794752432999,20906,89,8,3,0,31,0.1833152758317341,0.1061261175315369,0.1274070681577139,0.0730714844264226,0.1257375933446825,True,45,4318,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,72.55511082771045,9,0,20064,3344,0,28424,5016,development,6,0,2026-08-17T04:51:54.755596+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,20906,89,836,0.9916666666666668,119,c1987b7c3312,120,"{'initial_reference': 24, 'l1_belief_drift': 96}",nan,full,0.8365372915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,l1_024_u8,c1987b7c3312,l1_belief_drift,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.0071258907363420665,0.004118383332660347,0.0071258907363420665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
30,frozen_local_rule,31,12,nan,utility_restoration,536,11,10,8,53,11,nan,2026-08-17T04:51:56.287113+00:00,small,16.0,True,medium,nan,64,10,459,12852,nan,21,22,0.9545454545454546,0.0739599360929988,25,77,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2670,23,0.9583333333333334,320,high,38342,596,10,30,88,private_fragmented,3,3.4638958368304884e-14,24.0,24.0,1.0909090909090908,6.275,0.0022357917494892,5.513451938279096,medium,8,-0.0288641448116697,0.075931512490406,21138,90,8,3,0,30,0.1833152758317341,0.1157869083706387,0.1430342027820877,0.0749457242917024,0.1281846638697368,True,44,2754,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,74.41827593157124,9,0,12144,2024,0,17204,3036,development,21,0,2026-08-17T04:51:55.491077+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,21138,90,506,0.575,69,681a73b1e0f1,120,"{'initial_reference': 24, 'matched_random_selected': 45, 'matched_random_wait': 51}",nan,full,0.7927872915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,random_045_u8,681a73b1e0f1,matched_random,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.3990498812351544,0.2259458149957605,0.3990498812351544,0.0024520372471061036,0.001874239865279806,0.0024470705250542735,0.01562713462437379,0.0012964424834533972,0.8181818181818181,1.8631651038607941,0,-0.0003824566385263982
31,frozen_local_rule,32,12,nan,utility_restoration,0,11,10,9,0,11,nan,2026-08-17T04:51:54.073161+00:00,small,16.0,True,medium,nan,64,10,0,0,nan,22,22,1.0,0.1065038431968561,24,0,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,1673,23,0.9583333333333334,0,high,20929,89,10,30,86,private_fragmented,3,3.4638958368304884e-14,0.0,0.0,0.0,0.0,0.0,5.513451938279096,medium,9,-0.0344220600720317,0.0778164194658606,20929,89,8,4,0,31,0.151963349464425,0.1157869083706387,0.1264343894569241,0.0921601313313584,0.1536402785561076,True,46,0,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-none-806ed450405e-uint8_simplex-frozen_local_rule,none,74.41827593157124,9,0,0,0,0,0,0,development,0,0,2026-08-17T04:51:53.506961+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,20929,89,0,0.0,0,806ed450405e,120,{'disabled': 120},nan,full,0.7927872915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,none_u8,806ed450405e,none,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,1.0,0.5774821334840716,1.0,0.004336944222560701,0.019088646904935808,0.027902685211425082,-0.0009726787007898197,0.033840349587310706,-0.2727272727272727,1.8631651038607941,0,0.005175458621835598
31,frozen_local_rule,32,12,nan,utility_restoration,902,11,10,9,94,11,nan,2026-08-17T04:51:57.631664+00:00,small,16.0,True,medium,nan,64,10,758,21420,nan,22,22,1.0,0.0726634936095454,25,144,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,3333,23,0.9583333333333334,528,high,49534,931,10,30,87,private_fragmented,3,3.4638958368304884e-14,6.0,18.0,0.2727272727272727,4.875,0.0023135785134942,5.513451938279096,medium,9,-0.0292466014501961,0.0734794752432999,20906,89,8,3,0,31,0.1833152758317341,0.1061261175315369,0.1274070681577139,0.0730714844264226,0.1257375933446825,True,45,4352,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,72.55511082771045,9,0,20208,3368,0,28628,5052,development,6,0,2026-08-17T04:51:56.731457+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,20906,89,842,1.0,120,df72669ae5df,120,"{'initial_reference': 24, 'offline_oracle': 96}",nan,full,0.8365372915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,offline_oracle_u8,df72669ae5df,offline_oracle,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
30,frozen_local_rule,31,12,nan,utility_restoration,379,11,10,8,41,11,nan,2026-08-17T04:51:55.581163+00:00,small,16.0,True,medium,nan,64,10,339,9282,nan,22,22,1.0,0.0746619051443652,25,40,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2393,23,0.9583333333333334,239,high,33896,465,10,30,88,private_fragmented,3,3.4638958368304884e-14,18.0,27.0,0.8181818181818182,6.675,0.0022172741587722,5.513451938279096,medium,8,-0.0288641448116697,0.0762575843259592,21146,90,8,3,0,30,0.1833152758317341,0.1118617418891235,0.1430342027820877,0.0754597447351622,0.1281846638697368,True,44,2244,nan,0,v8-development-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,74.41827593157124,9,0,9000,1500,0,12750,2250,development,24,0,2026-08-17T04:51:54.767754+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,nan,grid,21146,90,375,0.4,48,52761a8cde7f,120,"{'initial_reference': 24, 'periodic_due': 24, 'periodic_wait': 72}",nan,full,0.7927872915046336,7.0,18.0,0.3333333333333333,1.0,9.0,9.0,21.97824749989613,periodic_18_u8,52761a8cde7f,periodic,utility_restoration:8811005,28628,49534,842,931,0.0734794752432999,0.0730714844264226,0.1257375933446825,0.1274070681577139,0.0726634936095454,0.2727272727272727,72.55511082771045,10,-0.0292466014501961,0.5546318289786223,0.31570234586344736,0.5546318289786223,0.002778109082659297,0.0023882603087396065,0.0024470705250542735,0.01562713462437379,0.001998411534819805,0.5454545454545455,1.8631651038607941,0,-0.0003824566385263982
