model_key,condition,phase,agent_i,agent_j,community_i,community_j,connected_correlation,between_cluster_sd,independent_clusters
qwen,field_markovized,disruption,10,13,1,1,-0.09712962962962961,0.061315782051612304,6
qwen,field_markovized,disruption,10,14,1,1,0.026666666666666672,0.12039741772332344,6
qwen,field_markovized,disruption,10,15,1,1,0.041736111111111106,0.08101386626854555,6
qwen,field_markovized,disruption,11,0,1,0,-0.058668981481481496,0.06780825841070849,6
qwen,field_markovized,disruption,11,1,1,0,0.00976851851851849,0.11200593385221604,6
qwen,field_markovized,disruption,11,2,1,0,-0.013460648148148124,0.0799198385115095,6
qwen,field_markovized,disruption,11,3,1,0,0.004733796296296315,0.05727765681678859,6
qwen,field_markovized,disruption,11,4,1,0,-0.056805555555555574,0.0681124478752273,6
qwen,field_markovized,disruption,11,5,1,0,-0.00015046296296294948,0.104636149573569,6
qwen,field_markovized,disruption,11,6,1,0,0.050706018518518525,0.0752598176692383,6
qwen,field_markovized,disruption,11,7,1,0,-0.00802083333333333,0.07632390859959778,6
qwen,field_markovized,disruption,11,8,1,1,-0.017141203703703718,0.07840474503814092,6
qwen,field_markovized,disruption,11,9,1,1,0.053113425925925904,0.08395493188434949,6
qwen,field_markovized,disruption,11,10,1,1,0.007939814814814835,0.07637385794880036,6
qwen,field_markovized,disruption,11,11,1,1,0.17980324074074075,0.16176333746237131,6
qwen,field_markovized,disruption,11,12,1,1,-0.0030787037037037037,0.060205500488698306,6
qwen,field_markovized,disruption,11,13,1,1,-0.011689814814814792,0.08726354367390057,6
qwen,field_markovized,disruption,11,14,1,1,-0.005775462962962978,0.12715820818450302,6
qwen,field_markovized,disruption,11,15,1,1,-0.01525462962962961,0.09233804710635606,6
qwen,field_markovized,disruption,12,0,1,0,0.005046296296296308,0.06420030783998602,6
qwen,field_markovized,disruption,12,1,1,0,-0.04134259259259258,0.01594802918149019,6
qwen,field_markovized,disruption,12,2,1,0,0.03533564814814812,0.09650311851956937,6
qwen,field_markovized,disruption,12,3,1,0,0.03739583333333333,0.13403815985983655,6
qwen,field_markovized,disruption,12,4,1,0,-0.04488425925925926,0.06526612878723864,6
qwen,field_markovized,disruption,12,5,1,0,0.013391203703703688,0.09164213073004573,6
qwen,field_markovized,disruption,12,6,1,0,-0.010636574074074054,0.11834744484737847,6
qwen,field_markovized,disruption,12,7,1,0,-0.028877314814814814,0.06151110284242144,6
qwen,field_markovized,disruption,12,8,1,1,-0.05824074074074078,0.07316359863783259,6
qwen,field_markovized,disruption,12,9,1,1,-0.014409722222222273,0.07768489928157778,6
qwen,field_markovized,disruption,12,10,1,1,0.06263888888888887,0.1087109426812314,6
qwen,field_markovized,disruption,12,11,1,1,-0.0030787037037037037,0.060205500488698306,6
qwen,field_markovized,disruption,12,12,1,1,0.11180555555555555,0.07837860689319832,6
qwen,field_markovized,disruption,12,13,1,1,-0.0404050925925926,0.09581105232800437,6
qwen,field_markovized,disruption,12,14,1,1,0.02733796296296298,0.10947976610882394,6
qwen,field_markovized,disruption,12,15,1,1,0.06883101851851854,0.07263565449388575,6
qwen,field_markovized,disruption,13,0,1,0,-0.016620370370370414,0.09512299813222118,6
qwen,field_markovized,disruption,13,1,1,0,-0.008067129629629632,0.08625644564243451,6
qwen,field_markovized,disruption,13,2,1,0,0.05515046296296298,0.08994331651918998,6
qwen,field_markovized,disruption,13,3,1,0,-0.03605324074074073,0.10647465733970216,6
qwen,field_markovized,disruption,13,4,1,0,0.005138888888888878,0.10602558908170918,6
qwen,field_markovized,disruption,13,5,1,0,-0.03091435185185189,0.12287160517918977,6
qwen,field_markovized,disruption,13,6,1,0,-0.015081018518518471,0.1440408786543189,6
qwen,field_markovized,disruption,13,7,1,0,-0.013067129629629656,0.09174527791556647,6
qwen,field_markovized,disruption,13,8,1,1,-0.014849537037037027,0.0942844275206195,6
qwen,field_markovized,disruption,13,9,1,1,-0.010671296296296281,0.11718487479912772,6
qwen,field_markovized,disruption,13,10,1,1,-0.09712962962962961,0.061315782051612304,6
qwen,field_markovized,disruption,13,11,1,1,-0.011689814814814792,0.08726354367390057,6
qwen,field_markovized,disruption,13,12,1,1,-0.0404050925925926,0.09581105232800437,6
qwen,field_markovized,disruption,13,13,1,1,0.19256944444444443,0.09721426554742839,6
qwen,field_markovized,disruption,13,14,1,1,-0.001863425925925884,0.11188036159187176,6
qwen,field_markovized,disruption,13,15,1,1,-0.048981481481481404,0.08829933249657985,6
qwen,field_markovized,disruption,14,0,1,0,0.001030092592592587,0.11101332864610662,6
qwen,field_markovized,disruption,14,1,1,0,0.048518518518518496,0.11615168804099946,6
qwen,field_markovized,disruption,14,2,1,0,0.04730324074074077,0.09918114211836485,6
qwen,field_markovized,disruption,14,3,1,0,-0.04344907407407408,0.09998850885622897,6
qwen,field_markovized,disruption,14,4,1,0,0.001724537037037066,0.12711057249566174,6
qwen,field_markovized,disruption,14,5,1,0,0.052523148148148104,0.12896609776382306,6
qwen,field_markovized,disruption,14,6,1,0,0.04331018518518518,0.11275664883720105,6
qwen,field_markovized,disruption,14,7,1,0,-0.018101851851851886,0.08024982292328196,6
qwen,field_markovized,disruption,14,8,1,1,-0.05400462962962962,0.0887659378258744,6
qwen,field_markovized,disruption,14,9,1,1,0.004293981481481505,0.11214781479100305,6
qwen,field_markovized,disruption,14,10,1,1,0.026666666666666672,0.12039741772332344,6
qwen,field_markovized,disruption,14,11,1,1,-0.005775462962962978,0.12715820818450302,6
qwen,field_markovized,disruption,14,12,1,1,0.02733796296296298,0.10947976610882394,6
qwen,field_markovized,disruption,14,13,1,1,-0.001863425925925884,0.11188036159187176,6
qwen,field_markovized,disruption,14,14,1,1,0.1908796296296296,0.12078780006289096,6
qwen,field_markovized,disruption,14,15,1,1,-0.03561342592592592,0.10194789216720171,6
qwen,field_markovized,disruption,15,0,1,0,0.0023842592592592617,0.0925086923120859,6
qwen,field_markovized,disruption,15,1,1,0,-0.05787037037037035,0.06505195375423244,6
qwen,field_markovized,disruption,15,2,1,0,-0.0009953703703703964,0.04739530507777791,6
qwen,field_markovized,disruption,15,3,1,0,0.07619212962962967,0.08373560794741411,6
qwen,field_markovized,disruption,15,4,1,0,-0.021168981481481497,0.09297409801939771,6
qwen,field_markovized,disruption,15,5,1,0,0.010601851851851862,0.08942885762510717,6
qwen,field_markovized,disruption,15,6,1,0,-0.023391203703703695,0.10678662974085035,6
qwen,field_markovized,disruption,15,7,1,0,-0.010462962962962988,0.06589200776454457,6
qwen,field_markovized,disruption,15,8,1,1,-0.024259259259259314,0.06128823237770474,6
qwen,field_markovized,disruption,15,9,1,1,-0.042835648148148164,0.08411210663612871,6
qwen,field_markovized,disruption,15,10,1,1,0.041736111111111106,0.08101386626854555,6
qwen,field_markovized,disruption,15,11,1,1,-0.01525462962962961,0.09233804710635606,6
qwen,field_markovized,disruption,15,12,1,1,0.06883101851851854,0.07263565449388575,6
qwen,field_markovized,disruption,15,13,1,1,-0.048981481481481404,0.08829933249657985,6
qwen,field_markovized,disruption,15,14,1,1,-0.03561342592592592,0.10194789216720171,6
qwen,field_markovized,disruption,15,15,1,1,0.10355324074074074,0.08844361582555495,6
qwen,field_markovized,recovery,0,0,0,0,0.0718402777777778,0.08708603298579917,6
qwen,field_markovized,recovery,0,1,0,0,-0.02569444444444441,0.05496281009762114,6
qwen,field_markovized,recovery,0,2,0,0,0.009467592592592574,0.025298894822068974,6
qwen,field_markovized,recovery,0,3,0,0,-0.023437500000000017,0.07638737056571882,6
qwen,field_markovized,recovery,0,4,0,0,-0.007048611111111065,0.0418960756342331,6
qwen,field_markovized,recovery,0,5,0,0,-0.014143518518518527,0.03134909186403312,6
qwen,field_markovized,recovery,0,6,0,0,-0.00769675925925926,0.031182965653783177,6
qwen,field_markovized,recovery,0,7,0,0,0.0046527777777777835,0.017975409729357288,6
qwen,field_markovized,recovery,0,8,0,1,0.003298611111111164,0.02506895390409583,6
qwen,field_markovized,recovery,0,9,0,1,0.013680555555555557,0.05825601688312051,6
qwen,field_markovized,recovery,0,10,0,1,0.012499999999999992,0.04623168639754013,6
qwen,field_markovized,recovery,0,11,0,1,-0.03935185185185188,0.06712284129151021,6
qwen,field_markovized,recovery,0,12,0,1,0.031412037037037044,0.07309633508374341,6
qwen,field_markovized,recovery,0,13,0,1,-0.019710648148148158,0.07656240919201798,6
qwen,field_markovized,recovery,0,14,0,1,0.020300925925925934,0.07112095291414229,6
qwen,field_markovized,recovery,0,15,0,1,0.022627314814814836,0.04903415949705175,6
qwen,field_markovized,recovery,1,0,0,0,-0.02569444444444441,0.05496281009762114,6
qwen,field_markovized,recovery,1,1,0,0,0.14064814814814813,0.12022205428036467,6
qwen,field_markovized,recovery,1,2,0,0,0.017106481481481528,0.0789265445471698,6
qwen,field_markovized,recovery,1,3,0,0,-0.0315972222222222,0.10043543316264385,6
qwen,field_markovized,recovery,1,4,0,0,0.02723379629629628,0.08736971579981433,6
qwen,field_markovized,recovery,1,5,0,0,-0.0196990740740741,0.1201520759193807,6
qwen,field_markovized,recovery,1,6,0,0,0.04326388888888886,0.09836541182665352,6
qwen,field_markovized,recovery,1,7,0,0,0.04638888888888889,0.05852321938162766,6
qwen,field_markovized,recovery,1,8,0,1,0.02401620370370372,0.04265310151896627,6
qwen,field_markovized,recovery,1,9,0,1,-0.015000000000000005,0.07187561057174904,6
qwen,field_markovized,recovery,1,10,0,1,-0.04641203703703702,0.09103918937500277,6
qwen,field_markovized,recovery,1,11,0,1,0.02409722222222223,0.11918343575356724,6
qwen,field_markovized,recovery,1,12,0,1,-0.08362268518518516,0.07275143205108427,6
qwen,field_markovized,recovery,1,13,0,1,0.01831018518518518,0.07420222132932247,6
qwen,field_markovized,recovery,1,14,0,1,0.008321759259259246,0.12203114338147338,6
qwen,field_markovized,recovery,1,15,0,1,-0.10195601851851853,0.06278988969730387,6
qwen,field_markovized,recovery,2,0,0,0,0.009467592592592574,0.025298894822068974,6
qwen,field_markovized,recovery,2,1,0,0,0.017106481481481528,0.0789265445471698,6
qwen,field_markovized,recovery,2,2,0,0,0.10459490740740741,0.05859879110687555,6
qwen,field_markovized,recovery,2,3,0,0,-0.03960648148148151,0.08974886372035384,6
qwen,field_markovized,recovery,2,4,0,0,-0.009016203703703688,0.11402422866877124,6
qwen,field_markovized,recovery,2,5,0,0,0.0005324074074073981,0.0866985636934203,6
qwen,field_markovized,recovery,2,6,0,0,0.0058564814814815085,0.11375131143819601,6
qwen,field_markovized,recovery,2,7,0,0,0.0054861111111110805,0.10092580699959008,6
qwen,field_markovized,recovery,2,8,0,1,-0.00045138888888888545,0.08659627828497389,6
qwen,field_markovized,recovery,2,9,0,1,-0.017291666666666622,0.07257476721574625,6
qwen,field_markovized,recovery,2,10,0,1,-0.08945601851851852,0.07703687810202177,6
qwen,field_markovized,recovery,2,11,0,1,-0.02392361111111113,0.09147741142871024,6
qwen,field_markovized,recovery,2,12,0,1,-0.026354166666666717,0.0658092980913623,6
qwen,field_markovized,recovery,2,13,0,1,0.04759259259259261,0.06068293284340633,6
qwen,field_markovized,recovery,2,14,0,1,0.03604166666666667,0.09826137118879033,6
qwen,field_markovized,recovery,2,15,0,1,-0.01297453703703703,0.10341219751015163,6
qwen,field_markovized,recovery,3,0,0,0,-0.023437500000000017,0.07638737056571882,6
qwen,field_markovized,recovery,3,1,0,0,-0.0315972222222222,0.10043543316264385,6
qwen,field_markovized,recovery,3,2,0,0,-0.03960648148148151,0.08974886372035384,6
qwen,field_markovized,recovery,3,3,0,0,0.1894907407407407,0.14364077081070903,6
qwen,field_markovized,recovery,3,4,0,0,-0.0169675925925926,0.11337833279660016,6
qwen,field_markovized,recovery,3,5,0,0,-0.009837962962962929,0.07456559724283757,6
qwen,field_markovized,recovery,3,6,0,0,0.01049768518518516,0.11362390766586627,6
qwen,field_markovized,recovery,3,7,0,0,-0.038495370370370374,0.0508071552711719,6
qwen,field_markovized,recovery,3,8,0,1,-0.03986111111111109,0.07285641690728353,6
qwen,field_markovized,recovery,3,9,0,1,-0.023263888888888935,0.05563825442030213,6
qwen,field_markovized,recovery,3,10,0,1,0.016701388888888852,0.11747400676175344,6
qwen,field_markovized,recovery,3,11,0,1,0.04346064814814813,0.13960056842645627,6
qwen,field_markovized,recovery,3,12,0,1,0.029942129629629628,0.12369750739048602,6
qwen,field_markovized,recovery,3,13,0,1,0.03875000000000001,0.09668408607418279,6
qwen,field_markovized,recovery,3,14,0,1,-0.0405787037037037,0.10849145037525652,6
qwen,field_markovized,recovery,3,15,0,1,0.04751157407407408,0.09055794578332642,6
qwen,field_markovized,recovery,4,0,0,0,-0.007048611111111065,0.0418960756342331,6
qwen,field_markovized,recovery,4,1,0,0,0.02723379629629628,0.08736971579981433,6
qwen,field_markovized,recovery,4,2,0,0,-0.009016203703703688,0.11402422866877124,6
qwen,field_markovized,recovery,4,3,0,0,-0.0169675925925926,0.11337833279660016,6
qwen,field_markovized,recovery,4,4,0,0,0.13884259259259255,0.03995098913571243,6
qwen,field_markovized,recovery,4,5,0,0,-0.02550925925925925,0.09706765159735507,6
qwen,field_markovized,recovery,4,6,0,0,-0.05166666666666662,0.1010712108391594,6
qwen,field_markovized,recovery,4,7,0,0,0.06813657407407407,0.05320137786020472,6
qwen,field_markovized,recovery,4,8,0,1,0.07458333333333333,0.05383045586278335,6
qwen,field_markovized,recovery,4,9,0,1,-0.011875000000000016,0.0728798452003004,6
qwen,field_markovized,recovery,4,10,0,1,-0.002071759259259287,0.12340804494376194,6
qwen,field_markovized,recovery,4,11,0,1,-0.06057870370370364,0.08602160073017166,6
qwen,field_markovized,recovery,4,12,0,1,-0.03489583333333333,0.09153940819294609,6
qwen,field_markovized,recovery,4,13,0,1,-0.0051851851851852,0.0925396526898542,6
qwen,field_markovized,recovery,4,14,0,1,-0.04410879629629629,0.10764067576175144,6
qwen,field_markovized,recovery,4,15,0,1,-0.057499999999999975,0.10057148623040527,6
qwen,field_markovized,recovery,5,0,0,0,-0.014143518518518527,0.03134909186403312,6
qwen,field_markovized,recovery,5,1,0,0,-0.0196990740740741,0.1201520759193807,6
qwen,field_markovized,recovery,5,2,0,0,0.0005324074074073981,0.0866985636934203,6
qwen,field_markovized,recovery,5,3,0,0,-0.009837962962962929,0.07456559724283757,6
qwen,field_markovized,recovery,5,4,0,0,-0.02550925925925925,0.09706765159735507,6
qwen,field_markovized,recovery,5,5,0,0,0.12482638888888888,0.07848398080535644,6
qwen,field_markovized,recovery,5,6,0,0,-0.05520833333333336,0.11228690380196657,6
qwen,field_markovized,recovery,5,7,0,0,-0.03663194444444443,0.07531028600556991,6
qwen,field_markovized,recovery,5,8,0,1,-0.0004282407407407707,0.0839514852995589,6
qwen,field_markovized,recovery,5,9,0,1,-0.017800925925925925,0.06307099766045222,6
qwen,field_markovized,recovery,5,10,0,1,0.02282407407407409,0.13515610734964761,6
qwen,field_markovized,recovery,5,11,0,1,0.04185185185185184,0.07928407067733541,6
qwen,field_markovized,recovery,5,12,0,1,-0.03128472222222223,0.0883917276195803,6
qwen,field_markovized,recovery,5,13,0,1,-0.013194444444444453,0.10332003162593968,6
qwen,field_markovized,recovery,5,14,0,1,0.03765046296296293,0.13236569754694183,6
qwen,field_markovized,recovery,5,15,0,1,-0.00825231481481479,0.1402925763417104,6
qwen,field_markovized,recovery,6,0,0,0,-0.00769675925925926,0.031182965653783177,6
qwen,field_markovized,recovery,6,1,0,0,0.04326388888888886,0.09836541182665352,6
qwen,field_markovized,recovery,6,2,0,0,0.0058564814814815085,0.11375131143819601,6
qwen,field_markovized,recovery,6,3,0,0,0.01049768518518516,0.11362390766586627,6
qwen,field_markovized,recovery,6,4,0,0,-0.05166666666666662,0.1010712108391594,6
qwen,field_markovized,recovery,6,5,0,0,-0.05520833333333336,0.11228690380196657,6
qwen,field_markovized,recovery,6,6,0,0,0.1304050925925926,0.06688558409187059,6
qwen,field_markovized,recovery,6,7,0,0,-0.000347222222222221,0.09414587200748305,6
qwen,field_markovized,recovery,6,8,0,1,-0.044930555555555564,0.09086683887649777,6
qwen,field_markovized,recovery,6,9,0,1,0.01891203703703706,0.04514956426469897,6
qwen,field_markovized,recovery,6,10,0,1,-0.013333333333333289,0.14383575676040883,6
qwen,field_markovized,recovery,6,11,0,1,0.026458333333333323,0.1025201914770638,6
qwen,field_markovized,recovery,6,12,0,1,0.003090277777777798,0.09361825877344442,6
qwen,field_markovized,recovery,6,13,0,1,0.00010416666666668295,0.08362738340640119,6
qwen,field_markovized,recovery,6,14,0,1,0.0355439814814815,0.11479202726187449,6
qwen,field_markovized,recovery,6,15,0,1,-0.013101851851851845,0.12893674029915286,6
qwen,field_markovized,recovery,7,0,0,0,0.0046527777777777835,0.017975409729357288,6
qwen,field_markovized,recovery,7,1,0,0,0.04638888888888889,0.05852321938162766,6
qwen,field_markovized,recovery,7,2,0,0,0.0054861111111110805,0.10092580699959008,6
qwen,field_markovized,recovery,7,3,0,0,-0.038495370370370374,0.0508071552711719,6
qwen,field_markovized,recovery,7,4,0,0,0.06813657407407407,0.05320137786020472,6
qwen,field_markovized,recovery,7,5,0,0,-0.03663194444444443,0.07531028600556991,6
qwen,field_markovized,recovery,7,6,0,0,-0.000347222222222221,0.09414587200748305,6
qwen,field_markovized,recovery,7,7,0,0,0.09829861111111109,0.08830110293814337,6
qwen,field_markovized,recovery,7,8,0,1,0.05305555555555552,0.04674041378576143,6
qwen,field_markovized,recovery,7,9,0,1,0.01303240740740741,0.0888613853572696,6
qwen,field_markovized,recovery,7,10,0,1,0.004861111111111112,0.13279014790122656,6
qwen,field_markovized,recovery,7,11,0,1,-0.056273148148148135,0.06073942629280095,6
qwen,field_markovized,recovery,7,12,0,1,-0.03752314814814813,0.04384198149677754,6
qwen,field_markovized,recovery,7,13,0,1,-0.022962962962962963,0.10090817992982015,6
qwen,field_markovized,recovery,7,14,0,1,-0.01548611111111109,0.11454421891313307,6
qwen,field_markovized,recovery,7,15,0,1,-0.07384259259259258,0.0716238387677971,6
qwen,field_markovized,recovery,8,0,1,0,0.003298611111111164,0.02506895390409583,6
qwen,field_markovized,recovery,8,1,1,0,0.02401620370370372,0.04265310151896627,6
qwen,field_markovized,recovery,8,2,1,0,-0.00045138888888888545,0.08659627828497389,6
