application,episode,failed_actions,imitation_anchor_accuracy,imitation_anchor_loss,messages,ppo_actor,ppo_entropy,ppo_rows,ppo_total,ppo_value,primary_outcome,reward_sum,rl_training_seed,scenario,total_communication_messages,trigger_activations,variant
commercial,50,1,,,2,,,,,,14.468523444950147,-32.68535034110264,7304,intermittent-correlated-p1.0-o0.8,12,0,doet_rl
humanitarian,51,0,,,0,,,,,,1890.0959888391055,-36.97587138613232,7304,partition-compound-p1.0-o1.0,12,0,doet_rl
commercial,52,0,,,1,,,,,,13.212816804335436,-37.99672150185351,7304,reliable-nominal-p0.0-o0.0,15,0,doet_rl
humanitarian,53,0,,,1,,,,,,1613.6598245107034,-34.879080200346316,7304,reliable-moderate-p0.5-o0.5,15,0,doet_rl
commercial,54,0,,,1,,,,,,12.908744960551717,-42.72076851954874,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,55,3,,,10,,,,,,1902.1534655250198,-45.5487452500811,7304,partition-compound-p1.0-o1.0,24,0,doet_rl
commercial,56,0,,,1,,,,,,12.785637937792364,-39.31585632322106,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,57,0,,,1,,,,,,1111.5151858807542,-39.905790072060945,7304,reliable-moderate-p0.5-o0.5,15,0,doet_rl
commercial,58,0,,,1,,,,,,14.283923391268306,-34.02542107866859,7304,intermittent-correlated-p1.0-o0.8,11,0,doet_rl
humanitarian,59,0,,,1,,,,,,2514.7683056940605,-42.406127063415745,7304,partition-compound-p1.0-o1.0,13,0,doet_rl
commercial,60,0,0.80224609375,0.8270088993012905,2,-0.004311242029070854,0.7066748476028443,523,2.2287705397605895,4.480297021865844,13.75947173995593,-26.822815968204235,7304,reliable-nominal-p0.0-o0.0,18,0,doet_rl
humanitarian,61,0,,,1,,,,,,1120.9122020387338,-41.53742177886133,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,62,0,,,1,,,,,,11.804266684687748,-42.45121073157872,7304,intermittent-correlated-p1.0-o0.8,17,0,doet_rl
humanitarian,63,1,,,4,,,,,,2345.5949899520274,-41.3355281966103,7304,partition-compound-p1.0-o1.0,18,0,doet_rl
commercial,64,0,,,2,,,,,,13.406077612301933,-29.238599025593032,7304,reliable-nominal-p0.0-o0.0,18,0,doet_rl
humanitarian,65,0,,,1,,,,,,926.1760352337607,-40.452247676837224,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,66,0,,,1,,,,,,12.644405069887416,-43.189851960966685,7304,intermittent-correlated-p1.0-o0.8,11,0,doet_rl
humanitarian,67,0,,,1,,,,,,2470.5678389173286,-41.80008600956263,7304,partition-compound-p1.0-o1.0,13,0,doet_rl
commercial,68,0,,,1,,,,,,13.825166737370413,-34.870078369486016,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,69,0,,,1,,,,,,1242.2531769193886,-35.695023367009284,7304,reliable-moderate-p0.5-o0.5,15,0,doet_rl
commercial,70,2,,,11,,,,,,12.966531857270592,-42.75403618609648,7304,intermittent-correlated-p1.0-o0.8,19,0,doet_rl
humanitarian,71,2,,,2,,,,,,2299.4131237709403,-33.170725718911626,7304,partition-compound-p1.0-o1.0,16,0,doet_rl
commercial,72,0,,,1,,,,,,13.290167936060707,-35.979390031168734,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,73,0,,,1,,,,,,1322.7881816398158,-38.0433869306338,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,74,1,,,5,,,,,,13.542155807385685,-42.75698506195206,7304,intermittent-correlated-p1.0-o0.8,17,0,doet_rl
humanitarian,75,4,,,5,,,,,,1633.8701198488566,-44.56452922553175,7304,partition-compound-p1.0-o1.0,15,0,doet_rl
commercial,76,0,,,1,,,,,,12.85791925206799,-37.983176076234024,7304,reliable-nominal-p0.0-o0.0,15,0,doet_rl
humanitarian,77,0,,,1,,,,,,1715.3102031242622,-35.86214578705215,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,78,1,,,4,,,,,,12.106663643636614,-43.17542613374064,7304,intermittent-correlated-p1.0-o0.8,10,0,doet_rl
humanitarian,79,1,,,1,,,,,,1695.5531842328983,-45.02291013295998,7304,partition-compound-p1.0-o1.0,13,0,doet_rl
commercial,80,0,,,1,,,,,,13.667745525099887,-32.5792861782112,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,81,0,,,1,,,,,,1058.880506466815,-34.707772004292565,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,82,2,,,1,,,,,,12.962804076054164,-44.866404200414394,7304,intermittent-correlated-p1.0-o0.8,5,0,doet_rl
humanitarian,83,2,,,10,,,,,,2774.7564846366304,-30.933258716037468,7304,partition-compound-p1.0-o1.0,24,0,doet_rl
commercial,84,0,,,1,,,,,,13.621313594181713,-36.72548654440591,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,85,0,,,1,,,,,,936.6532656819877,-41.13911718637718,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,86,0,,,1,,,,,,12.228367206662693,-42.9814365996979,7304,intermittent-correlated-p1.0-o0.8,11,0,doet_rl
humanitarian,87,1,,,1,,,,,,2125.770352670317,-40.64316939686124,7304,partition-compound-p1.0-o1.0,15,0,doet_rl
commercial,88,0,,,1,,,,,,11.91804534648432,-39.82111408745866,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,89,0,,,0,,,,,,1336.1479746774148,-41.253425347855405,7304,reliable-moderate-p0.5-o0.5,16,0,doet_rl
commercial,90,0,0.798828125,0.7978201508522034,1,-0.00837368007749319,0.704328408241272,515,1.7774860525131226,3.5858060544729233,12.462663500099534,-43.37749221700519,7304,intermittent-correlated-p1.0-o0.8,9,0,doet_rl
humanitarian,91,2,,,7,,,,,,2353.2891011216525,-39.63454719367799,7304,partition-compound-p1.0-o1.0,21,0,doet_rl
commercial,92,0,,,1,,,,,,12.519360793546623,-41.20372527205455,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,93,0,,,2,,,,,,1689.8584136204686,-28.64451166781801,7304,reliable-moderate-p0.5-o0.5,18,0,doet_rl
commercial,94,0,,,1,,,,,,13.674993146888223,-36.300304385125145,7304,intermittent-correlated-p1.0-o0.8,9,0,doet_rl
humanitarian,95,0,,,1,,,,,,2343.6738792462334,-37.676237590776616,7304,partition-compound-p1.0-o1.0,15,0,doet_rl
commercial,96,0,,,2,,,,,,14.540286764428469,-28.942022227017578,7304,reliable-nominal-p0.0-o0.0,16,0,doet_rl
humanitarian,97,0,,,1,,,,,,1704.86435090317,-34.68355960766216,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,98,0,,,2,,,,,,14.309895287919066,-36.37420148382876,7304,intermittent-correlated-p1.0-o0.8,16,0,doet_rl
humanitarian,99,1,,,1,,,,,,1938.4716088811676,-38.68220509233573,7304,partition-compound-p1.0-o1.0,15,0,doet_rl
commercial,100,0,,,1,,,,,,12.957900623973442,-40.01979134650127,7304,reliable-nominal-p0.0-o0.0,15,0,doet_rl
humanitarian,101,0,,,1,,,,,,977.581459284707,-40.63144730081028,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,102,0,,,1,,,,,,13.80148836254834,-35.090776491529304,7304,intermittent-correlated-p1.0-o0.8,11,0,doet_rl
humanitarian,103,2,,,7,,,,,,2458.060760415987,-38.67005586463089,7304,partition-compound-p1.0-o1.0,19,0,doet_rl
commercial,104,0,,,1,,,,,,13.64632874071363,-26.85936350838272,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,105,0,,,2,,,,,,1326.8340666656245,-29.276959963065934,7304,reliable-moderate-p0.5-o0.5,18,0,doet_rl
commercial,106,3,,,11,,,,,,13.26176360304425,-41.65599112473798,7304,intermittent-correlated-p1.0-o0.8,19,0,doet_rl
humanitarian,107,1,,,5,,,,,,2664.6381877000335,-35.158821185022816,7304,partition-compound-p1.0-o1.0,19,0,doet_rl
commercial,108,0,,,1,,,,,,13.859277625742287,-34.35437188642357,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,109,3,,,14,,,,,,1317.4541034633626,-28.142500449803563,7304,reliable-moderate-p0.5-o0.5,30,0,doet_rl
commercial,110,0,,,2,,,,,,14.485974654759262,-33.55171545253276,7304,intermittent-correlated-p1.0-o0.8,10,0,doet_rl
humanitarian,111,1,,,5,,,,,,2390.7796784403845,-37.649079540418036,7304,partition-compound-p1.0-o1.0,19,0,doet_rl
commercial,112,0,,,1,,,,,,14.436582739968316,-27.781720296997843,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,113,0,,,1,,,,,,1100.9621480805076,-40.70083089046413,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,114,1,,,2,,,,,,14.741426409843914,-32.84316807090341,7304,intermittent-correlated-p1.0-o0.8,14,0,doet_rl
humanitarian,115,0,,,1,,,,,,2691.7002613402483,-39.22084479918672,7304,partition-compound-p1.0-o1.0,11,0,doet_rl
commercial,116,0,,,1,,,,,,13.614387726880858,-37.8782375532766,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,117,0,,,1,,,,,,1525.7693941225039,-42.284269113542656,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,118,0,,,1,,,,,,13.364199233248762,-40.922616639217296,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,119,2,,,12,,,,,,2434.3620685122487,-33.861410202881245,7304,partition-compound-p1.0-o1.0,26,0,doet_rl
commercial,120,0,0.81201171875,0.7690546549856663,1,0.0008787928521633148,0.6852147245407104,516,1.0699710965156555,2.1518889236450196,12.924983256721553,-41.376797721804195,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,121,0,,,1,,,,,,1608.4670938601987,-34.716479468730185,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,122,1,,,6,,,,,,12.732722649720401,-45.342401806442616,7304,intermittent-correlated-p1.0-o0.8,18,0,doet_rl
humanitarian,123,1,,,5,,,,,,2331.6589874299193,-44.12487067386885,7304,partition-compound-p1.0-o1.0,19,0,doet_rl
commercial,124,0,,,1,,,,,,12.876959751642552,-39.90026067337364,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,125,0,,,1,,,,,,1083.2374597097787,-40.048715186805296,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,126,0,,,2,,,,,,14.393001507528655,-33.51608550390208,7304,intermittent-correlated-p1.0-o0.8,12,0,doet_rl
humanitarian,127,1,,,6,,,,,,1523.228223591182,-39.64483245069872,7304,partition-compound-p1.0-o1.0,20,0,doet_rl
commercial,128,0,,,1,,,,,,12.792040038294596,-41.52251785660314,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,129,1,,,6,,,,,,1470.0021833442713,-31.0157146330985,7304,reliable-moderate-p0.5-o0.5,22,0,doet_rl
commercial,130,0,,,1,,,,,,13.223573139314928,-42.97036226962831,7304,intermittent-correlated-p1.0-o0.8,9,0,doet_rl
humanitarian,131,1,,,6,,,,,,1869.9934952086098,-41.395886132318935,7304,partition-compound-p1.0-o1.0,18,0,doet_rl
commercial,132,0,,,1,,,,,,12.637932541546427,-42.12355594666229,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,133,0,,,1,,,,,,1255.082082998442,-42.42183582417431,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,134,0,,,1,,,,,,14.173217925531771,-33.24481306698243,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,135,1,,,4,,,,,,2133.750286311456,-34.97379822521018,7304,partition-compound-p1.0-o1.0,14,0,doet_rl
commercial,136,0,,,1,,,,,,14.574434436763934,-28.645480077195696,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,137,1,,,7,,,,,,1751.5364986169416,-28.574674207044243,7304,reliable-moderate-p0.5-o0.5,21,0,doet_rl
commercial,138,0,,,1,,,,,,11.873733716133124,-42.47929611456483,7304,intermittent-correlated-p1.0-o0.8,15,0,doet_rl
humanitarian,139,2,,,7,,,,,,1713.251958702328,-45.272860931959876,7304,partition-compound-p1.0-o1.0,21,0,doet_rl
commercial,140,0,,,1,,,,,,14.708846708712644,-24.68260433826581,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,141,0,,,2,,,,,,1524.9873064304993,-31.715492747770014,7304,reliable-moderate-p0.5-o0.5,18,0,doet_rl
commercial,142,1,,,5,,,,,,12.743180556359826,-41.22344456723911,7304,intermittent-correlated-p1.0-o0.8,17,0,doet_rl
humanitarian,143,1,,,1,,,,,,2271.855660944923,-36.88933702854844,7304,partition-compound-p1.0-o1.0,13,0,doet_rl
commercial,144,0,,,1,,,,,,13.668092549869526,-32.65055522502779,7304,reliable-nominal-p0.0-o0.0,15,0,doet_rl
humanitarian,145,0,,,1,,,,,,928.1196651298018,-40.41355772649807,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,146,0,,,1,,,,,,14.11464371206018,-37.052188877242074,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,147,0,,,1,,,,,,2126.2772946584328,-38.89517701529732,7304,partition-compound-p1.0-o1.0,15,0,doet_rl
commercial,148,0,,,1,,,,,,13.355644488099227,-38.49310806636112,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,149,0,,,1,,,,,,1620.8185300592525,-33.86275920029698,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,150,0,0.806640625,0.7344457730650902,1,-0.0017521635629236699,0.6723189860582351,512,1.0101316392421722,2.037213999032974,13.392605447830075,-39.628827001466725,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,151,1,,,4,,,,,,2513.9220191925274,-38.46471271684354,7304,partition-compound-p1.0-o1.0,18,0,doet_rl
commercial,152,0,,,1,,,,,,13.202900547742942,-37.535012236766434,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,153,1,,,2,,,,,,1492.4992468713758,-26.92390298667722,7304,reliable-moderate-p0.5-o0.5,18,0,doet_rl
commercial,154,0,,,1,,,,,,12.733050502253851,-44.417191363028316,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,155,2,,,4,,,,,,2583.050258054889,-42.49874994800784,7304,partition-compound-p1.0-o1.0,16,0,doet_rl
commercial,156,0,,,1,,,,,,12.790365839340545,-35.97975598488622,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,157,0,,,1,,,,,,1072.5340815625486,-40.13523984719199,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,158,2,,,5,,,,,,12.696285585191015,-44.70733765387009,7304,intermittent-correlated-p1.0-o0.8,19,0,doet_rl
humanitarian,159,3,,,4,,,,,,2556.1173512417645,-34.29616409169076,7304,partition-compound-p1.0-o1.0,18,0,doet_rl
commercial,160,0,,,1,,,,,,12.316250622890461,-40.93984449970338,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,161,0,,,1,,,,,,1681.831937355832,-35.22990331208893,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,162,0,,,1,,,,,,12.881774404512194,-44.33859926992417,7304,intermittent-correlated-p1.0-o0.8,9,0,doet_rl
humanitarian,163,3,,,7,,,,,,2274.309978536518,-41.27152843431676,7304,partition-compound-p1.0-o1.0,19,0,doet_rl
commercial,164,0,,,1,,,,,,13.931065226611201,-35.06061707204662,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
humanitarian,165,0,,,1,,,,,,1049.9347527826299,-34.16672866621939,7304,reliable-moderate-p0.5-o0.5,17,0,doet_rl
commercial,166,0,,,1,,,,,,13.619587663097981,-38.23423928366752,7304,intermittent-correlated-p1.0-o0.8,13,0,doet_rl
humanitarian,167,1,,,1,,,,,,2290.642954293609,-42.094756459515864,7304,partition-compound-p1.0-o1.0,15,0,doet_rl
commercial,168,2,,,13,,,,,,14.668445989325807,-27.800801968198726,7304,reliable-nominal-p0.0-o0.0,29,0,doet_rl
humanitarian,169,0,,,1,,,,,,1033.8989178507022,-38.20426175194227,7304,reliable-moderate-p0.5-o0.5,15,0,doet_rl
commercial,170,1,,,1,,,,,,13.472310940967697,-40.11131887969766,7304,intermittent-correlated-p1.0-o0.8,11,0,doet_rl
humanitarian,171,1,,,4,,,,,,1547.3041627995203,-44.2981145203039,7304,partition-compound-p1.0-o1.0,16,0,doet_rl
commercial,172,0,,,2,,,,,,13.563138000407216,-25.163040871282558,7304,reliable-nominal-p0.0-o0.0,18,0,doet_rl
humanitarian,173,2,,,2,,,,,,1606.5360790575792,-31.55440007208023,7304,reliable-moderate-p0.5-o0.5,18,0,doet_rl
commercial,174,0,,,1,,,,,,13.42893636425929,-42.25252011936216,7304,intermittent-correlated-p1.0-o0.8,9,0,doet_rl
humanitarian,175,0,,,2,,,,,,2455.280927337779,-32.00156245931379,7304,partition-compound-p1.0-o1.0,14,0,doet_rl
commercial,176,0,,,1,,,,,,12.929695842482014,-42.15856524130869,7304,reliable-nominal-p0.0-o0.0,17,0,doet_rl
