cluster_id,application,regime,information_condition,environment_seed,topology_family,panel_baseline_loss,selected_effect,loss_after_selection,selected_count,operator_minutes,harmful_count,beneficial_count,service_reaching_count,selected_candidates,selected_scenario_families,mean_consensus_confidence,feature_block
commercial|partition|private_fragmented|51102,commercial,partition,private_fragmented,51102,commercial_topology_2,3.243060473297852,-0.039645525399591805,3.282705998697444,2,12.0,1,1,1,commercial|partition|private_fragmented|51102|supply_02|verify;commercial|partition|private_fragmented|51102|supply_01|verify,partition_evidence_conflict;partition_unsafe_or_compromised_component,0.4068982995407051,local_kpi_only
commercial|partition|private_fragmented|51103,commercial,partition,private_fragmented,51103,commercial_topology_3,2.956903229561877,0.0,2.956903229561877,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|partition|private_fragmented|51104,commercial,partition,private_fragmented,51104,commercial_topology_0,2.8663882804171683,0.0,2.8663882804171683,1,4.0,0,0,1,commercial|partition|private_fragmented|51104|supply_03|request_peer_evidence,partition_commitment_deadlock,0.2502299961370399,local_kpi_only
commercial|partition|private_fragmented|51105,commercial,partition,private_fragmented,51105,commercial_topology_1,3.314609805474852,0.0318443740391016,3.2827654314357506,1,6.0,0,1,1,commercial|partition|private_fragmented|51105|supply_02|verify,partition_unsafe_or_compromised_component,0.5762144224318978,local_kpi_only
commercial|partition|private_fragmented|51106,commercial,partition,private_fragmented,51106,commercial_topology_2,2.3785048214599773,0.1798057693285785,2.1986990521313987,2,15.0,0,2,2,commercial|partition|private_fragmented|51106|supply_04|deploy_repair_capacity;commercial|partition|private_fragmented|51106|supply_01|verify,partition_resource_shortage;partition_unsafe_or_compromised_component,0.24975587151187412,local_kpi_only
commercial|partition|private_fragmented|51107,commercial,partition,private_fragmented,51107,commercial_topology_3,3.330289309628708,0.1294156384492272,3.200873671179481,2,12.0,0,2,1,commercial|partition|private_fragmented|51107|supply_04|verify;commercial|partition|private_fragmented|51107|supply_02|verify,partition_unsafe_or_compromised_component;partition_evidence_conflict,0.6731873452328987,local_kpi_only
commercial|partition|private_fragmented|51108,commercial,partition,private_fragmented,51108,commercial_topology_0,2.8959139568184966,-0.254238308441853,3.1501522652603495,2,8.0,1,0,1,commercial|partition|private_fragmented|51108|supply_02|request_peer_evidence;commercial|partition|private_fragmented|51108|supply_01|request_peer_evidence,partition_commitment_deadlock;partition_route_or_service_failure,0.3940325690942472,local_kpi_only
commercial|partition|private_fragmented|51109,commercial,partition,private_fragmented,51109,commercial_topology_1,2.801086668857298,0.0363194056440019,2.7647672632132965,2,10.0,0,1,2,commercial|partition|private_fragmented|51109|supply_03|request_peer_evidence;commercial|partition|private_fragmented|51109|supply_02|verify,partition_commitment_deadlock;partition_evidence_conflict,0.24080666632444536,local_kpi_only
commercial|partition|private_fragmented|51110,commercial,partition,private_fragmented,51110,commercial_topology_2,2.982212750075394,0.0,2.982212750075394,1,6.0,0,0,1,commercial|partition|private_fragmented|51110|supply_03|verify,partition_evidence_conflict,0.2353206814416645,local_kpi_only
commercial|partition|private_fragmented|51111,commercial,partition,private_fragmented,51111,commercial_topology_3,3.5765660716643293,0.0937952842978076,3.4827707873665217,2,8.0,0,1,1,commercial|partition|private_fragmented|51111|supply_02|request_peer_evidence;commercial|partition|private_fragmented|51111|supply_03|request_peer_evidence,partition_commitment_deadlock;partition_route_or_service_failure,0.3893046852302722,local_kpi_only
commercial|partition|private_fragmented|51112,commercial,partition,private_fragmented,51112,commercial_topology_0,3.360984316301465,0.0828415966996675,3.2781427196017976,1,4.0,0,1,1,commercial|partition|private_fragmented|51112|supply_02|request_peer_evidence,partition_commitment_deadlock,0.3035927171587747,local_kpi_only
commercial|partition|private_fragmented|51113,commercial,partition,private_fragmented,51113,commercial_topology_1,2.4370362600678814,0.1001114570525772,2.3369248030153043,1,4.0,0,1,1,commercial|partition|private_fragmented|51113|supply_04|request_peer_evidence,partition_commitment_deadlock,0.2400659931756812,local_kpi_only
commercial|partition|private_fragmented|51114,commercial,partition,private_fragmented,51114,commercial_topology_2,3.5426902961384084,0.0,3.5426902961384084,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|partition|private_fragmented|51115,commercial,partition,private_fragmented,51115,commercial_topology_3,3.382338136709525,0.0838146971666594,3.2985234395428655,1,4.0,0,1,0,commercial|partition|private_fragmented|51115|supply_01|request_peer_evidence,partition_commitment_deadlock,0.2391013452265347,local_kpi_only
commercial|partition|private_fragmented|51116,commercial,partition,private_fragmented,51116,commercial_topology_0,3.1096204891120505,-0.4911725227638461,3.6007930118758966,2,18.0,1,1,1,commercial|partition|private_fragmented|51116|supply_04|deploy_repair_capacity;commercial|partition|private_fragmented|51116|supply_03|deploy_repair_capacity,partition_evidence_conflict;partition_route_or_service_failure,0.25184889788118237,local_kpi_only
commercial|partition|private_fragmented|51117,commercial,partition,private_fragmented,51117,commercial_topology_1,3.253002390442191,0.0,3.253002390442191,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|partition|private_fragmented|51118,commercial,partition,private_fragmented,51118,commercial_topology_2,3.6259275524514836,0.0,3.6259275524514836,1,4.0,0,0,1,commercial|partition|private_fragmented|51118|supply_01|request_peer_evidence,partition_commitment_deadlock,0.5213253586974045,local_kpi_only
commercial|partition|private_fragmented|51119,commercial,partition,private_fragmented,51119,commercial_topology_3,3.4351315522347123,0.1379748445445867,3.297156707690126,2,15.0,0,2,2,commercial|partition|private_fragmented|51119|supply_01|verify;commercial|partition|private_fragmented|51119|supply_03|deploy_repair_capacity,partition_unsafe_or_compromised_component;partition_resource_shortage,0.39933726612684756,local_kpi_only
commercial|partition|private_fragmented|51120,commercial,partition,private_fragmented,51120,commercial_topology_0,3.157822701322414,0.0,3.157822701322414,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51101,commercial,telemetry_integrity,private_fragmented,51101,commercial_topology_1,2.6841642800295697,0.1044913036050429,2.579672976424527,2,12.0,0,2,1,commercial|telemetry_integrity|private_fragmented|51101|supply_02|verify;commercial|telemetry_integrity|private_fragmented|51101|supply_01|verify,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_evidence_conflict,0.7426859843448144,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51102,commercial,telemetry_integrity,private_fragmented,51102,commercial_topology_2,2.805024794947176,0.0957419003518836,2.7092828945952925,2,10.0,0,1,2,commercial|telemetry_integrity|private_fragmented|51102|supply_03|request_peer_evidence;commercial|telemetry_integrity|private_fragmented|51102|supply_04|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_evidence_conflict,0.8505232115939305,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51103,commercial,telemetry_integrity,private_fragmented,51103,commercial_topology_3,3.1106679862766087,0.4085672817305323,2.7021007045460763,1,6.0,0,1,1,commercial|telemetry_integrity|private_fragmented|51103|supply_02|verify,telemetry_integrity_evidence_conflict,0.7530659713830274,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51104,commercial,telemetry_integrity,private_fragmented,51104,commercial_topology_0,3.041883564956482,0.4869086655025001,2.554974899453982,2,17.0,1,1,1,commercial|telemetry_integrity|private_fragmented|51104|supply_03|reroute_or_reconfigure;commercial|telemetry_integrity|private_fragmented|51104|supply_01|deploy_repair_capacity,telemetry_integrity_route_or_service_failure;telemetry_integrity_resource_shortage,0.7603395454615127,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51105,commercial,telemetry_integrity,private_fragmented,51105,commercial_topology_1,3.291335529200087,0.0312570609036105,3.2600784682964763,1,6.0,0,1,1,commercial|telemetry_integrity|private_fragmented|51105|supply_02|verify,telemetry_integrity_unsafe_or_compromised_component,0.8319803271339313,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51106,commercial,telemetry_integrity,private_fragmented,51106,commercial_topology_2,2.4791827785736293,0.1003766799135893,2.37880609866004,1,4.0,0,1,1,commercial|telemetry_integrity|private_fragmented|51106|supply_03|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.8504136407934717,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51107,commercial,telemetry_integrity,private_fragmented,51107,commercial_topology_3,3.298647093497622,-0.0005002797612932985,3.2991473732589154,2,15.0,1,1,1,commercial|telemetry_integrity|private_fragmented|51107|supply_02|verify;commercial|telemetry_integrity|private_fragmented|51107|supply_01|deploy_repair_capacity,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_resource_shortage,0.8200116385389339,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51108,commercial,telemetry_integrity,private_fragmented,51108,commercial_topology_0,3.2498437632713935,0.468334394422031,2.7815093688493624,1,4.0,0,1,1,commercial|telemetry_integrity|private_fragmented|51108|supply_03|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.8250469464622183,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51109,commercial,telemetry_integrity,private_fragmented,51109,commercial_topology_1,2.515983605203487,0.0802225513527288,2.4357610538507584,2,10.0,0,1,0,commercial|telemetry_integrity|private_fragmented|51109|supply_03|request_peer_evidence;commercial|telemetry_integrity|private_fragmented|51109|supply_02|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_unsafe_or_compromised_component,0.8309259847211261,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51110,commercial,telemetry_integrity,private_fragmented,51110,commercial_topology_2,2.617067555477961,0.1024911758451685,2.5145763796327927,1,4.0,0,1,0,commercial|telemetry_integrity|private_fragmented|51110|supply_03|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.7288083928231369,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51111,commercial,telemetry_integrity,private_fragmented,51111,commercial_topology_3,2.5589410379964166,0.0,2.5589410379964166,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51112,commercial,telemetry_integrity,private_fragmented,51112,commercial_topology_0,3.5648320903558823,0.0,3.5648320903558823,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51113,commercial,telemetry_integrity,private_fragmented,51113,commercial_topology_1,2.36649769660108,0.0922706779743203,2.2742270186267595,1,4.0,0,1,1,commercial|telemetry_integrity|private_fragmented|51113|supply_01|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.8160418223782344,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51114,commercial,telemetry_integrity,private_fragmented,51114,commercial_topology_2,3.094968122837726,0.0,3.094968122837726,1,4.0,0,0,1,commercial|telemetry_integrity|private_fragmented|51114|supply_04|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.7533355325884054,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51115,commercial,telemetry_integrity,private_fragmented,51115,commercial_topology_3,3.0547829673646483,0.0,3.0547829673646483,0,0.0,0,0,0,,,0.0,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51116,commercial,telemetry_integrity,private_fragmented,51116,commercial_topology_0,2.9940419647457945,-0.5322504063652127,3.5262923711110075,1,9.0,1,0,0,commercial|telemetry_integrity|private_fragmented|51116|supply_04|deploy_repair_capacity,telemetry_integrity_evidence_conflict,0.812134790649693,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51117,commercial,telemetry_integrity,private_fragmented,51117,commercial_topology_1,3.0405162547600493,0.0,3.0405162547600493,1,6.0,0,0,1,commercial|telemetry_integrity|private_fragmented|51117|supply_02|verify,telemetry_integrity_evidence_conflict,0.7723041269503793,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51118,commercial,telemetry_integrity,private_fragmented,51118,commercial_topology_2,3.063806524485056,0.0,3.063806524485056,1,4.0,0,0,1,commercial|telemetry_integrity|private_fragmented|51118|supply_04|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.7949390573725279,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51119,commercial,telemetry_integrity,private_fragmented,51119,commercial_topology_3,3.4550003552485906,0.09467923164967969,3.360321123598911,2,13.0,1,1,1,commercial|telemetry_integrity|private_fragmented|51119|supply_04|request_peer_evidence;commercial|telemetry_integrity|private_fragmented|51119|supply_03|deploy_repair_capacity,telemetry_integrity_commitment_deadlock;telemetry_integrity_resource_shortage,0.8455372710509618,local_kpi_only
commercial|telemetry_integrity|private_fragmented|51120,commercial,telemetry_integrity,private_fragmented,51120,commercial_topology_0,3.531684004944977,0.0857780916954565,3.4459059132495207,1,4.0,0,1,1,commercial|telemetry_integrity|private_fragmented|51120|supply_01|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.8046192697810312,local_kpi_only
commercial|compound|private_fragmented|51101,commercial,compound,private_fragmented,51101,commercial_topology_1,3.224477106665769,0.0,3.224477106665769,0,0.0,0,0,0,,,0.0,energy_only
commercial|compound|private_fragmented|51102,commercial,compound,private_fragmented,51102,commercial_topology_2,3.261742340231626,0.0,3.261742340231626,0,0.0,0,0,0,,,0.0,energy_only
commercial|compound|private_fragmented|51103,commercial,compound,private_fragmented,51103,commercial_topology_3,4.469623910682611,0.0,4.469623910682611,0,0.0,0,0,0,,,0.0,energy_only
commercial|compound|private_fragmented|51104,commercial,compound,private_fragmented,51104,commercial_topology_0,3.7617720492146702,0.0,3.7617720492146702,0,0.0,0,0,0,,,0.0,energy_only
commercial|compound|private_fragmented|51105,commercial,compound,private_fragmented,51105,commercial_topology_1,4.575881413436919,0.0,4.575881413436919,0,0.0,0,0,0,,,0.0,energy_only
