cluster_id,application,regime,information_condition,environment_seed,selected_effect_kpi,loss_after_selection_kpi,selected_count_kpi,operator_minutes_kpi,harmful_count_kpi,service_reaching_count_kpi,selected_candidates_kpi,selected_scenario_families_kpi,selected_effect_thermo,loss_after_selection_thermo,selected_count_thermo,operator_minutes_thermo,harmful_count_thermo,service_reaching_count_thermo,selected_candidates_thermo,selected_scenario_families_thermo,utility_difference,loss_difference,harm_difference
commercial|ood|public_shared|51105,commercial,ood,public_shared,51105,0.1058447282980862,2.768045198989181,1,4.0,0,0,commercial|ood|public_shared|51105|supply_04|request_peer_evidence,ood_evidence_conflict,0.0,2.873889927287267,0,0.0,0,0,,,-0.1058447282980862,0.10584472829808611,0
commercial|ood|public_shared|51106,commercial,ood,public_shared,51106,0.1071089178635206,2.8842037802157194,1,4.0,0,1,commercial|ood|public_shared|51106|supply_01|request_peer_evidence,ood_commitment_deadlock,0.1071089178635206,2.8842037802157194,1,4.0,0,1,commercial|ood|public_shared|51106|supply_01|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|public_shared|51107,commercial,ood,public_shared,51107,0.0947190380660761,3.2202565898096505,2,12.0,0,2,commercial|ood|public_shared|51107|supply_01|verify;commercial|ood|public_shared|51107|supply_04|verify,ood_unsafe_or_compromised_component;ood_evidence_conflict,0.0947190380660761,3.2202565898096505,2,12.0,0,2,commercial|ood|public_shared|51107|supply_01|verify;commercial|ood|public_shared|51107|supply_04|verify,ood_unsafe_or_compromised_component;ood_evidence_conflict,0.0,0.0,0
commercial|ood|public_shared|51108,commercial,ood,public_shared,51108,0.2114475174619766,2.725779459254333,2,13.0,0,2,commercial|ood|public_shared|51108|supply_04|deploy_repair_capacity;commercial|ood|public_shared|51108|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_commitment_deadlock,0.2114475174619766,2.725779459254333,2,13.0,0,2,commercial|ood|public_shared|51108|supply_04|deploy_repair_capacity;commercial|ood|public_shared|51108|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_commitment_deadlock,0.0,0.0,0
commercial|ood|public_shared|51109,commercial,ood,public_shared,51109,0.19857737312845458,3.2077134192826344,2,15.0,0,1,commercial|ood|public_shared|51109|supply_04|deploy_repair_capacity;commercial|ood|public_shared|51109|supply_01|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.19857737312845458,3.2077134192826344,2,15.0,0,1,commercial|ood|public_shared|51109|supply_04|deploy_repair_capacity;commercial|ood|public_shared|51109|supply_01|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.0,0.0,0
commercial|ood|public_shared|51110,commercial,ood,public_shared,51110,0.101873552739941,3.0095874383828405,1,4.0,0,1,commercial|ood|public_shared|51110|supply_01|request_peer_evidence,ood_commitment_deadlock,0.101873552739941,3.0095874383828405,1,4.0,0,1,commercial|ood|public_shared|51110|supply_01|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|public_shared|51111,commercial,ood,public_shared,51111,0.1077648900552395,3.129921312669042,2,15.0,0,2,commercial|ood|public_shared|51111|supply_02|deploy_repair_capacity;commercial|ood|public_shared|51111|supply_01|verify,ood_resource_shortage;ood_evidence_conflict,0.1077648900552395,3.129921312669042,2,15.0,0,2,commercial|ood|public_shared|51111|supply_02|deploy_repair_capacity;commercial|ood|public_shared|51111|supply_01|verify,ood_resource_shortage;ood_evidence_conflict,0.0,0.0,0
commercial|ood|public_shared|51112,commercial,ood,public_shared,51112,0.2069934989423533,2.738253237386481,2,15.0,0,2,commercial|ood|public_shared|51112|supply_01|deploy_repair_capacity;commercial|ood|public_shared|51112|supply_04|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.2069934989423533,2.738253237386481,2,15.0,0,2,commercial|ood|public_shared|51112|supply_01|deploy_repair_capacity;commercial|ood|public_shared|51112|supply_04|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.0,0.0,0
commercial|ood|public_shared|51113,commercial,ood,public_shared,51113,0.19983668319072911,3.009629547074719,2,13.0,0,2,commercial|ood|public_shared|51113|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51113|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_evidence_conflict,0.19983668319072911,3.009629547074719,2,13.0,0,2,commercial|ood|public_shared|51113|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51113|supply_01|request_peer_evidence,ood_route_or_service_failure;ood_evidence_conflict,0.0,0.0,0
commercial|ood|public_shared|51114,commercial,ood,public_shared,51114,-0.2474681160797309,3.596399059714621,2,17.0,1,1,commercial|ood|public_shared|51114|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51114|supply_02|authorize_emergency_resource,ood_evidence_conflict;ood_resource_shortage,-0.2474681160797309,3.596399059714621,2,17.0,1,1,commercial|ood|public_shared|51114|supply_03|deploy_repair_capacity;commercial|ood|public_shared|51114|supply_02|authorize_emergency_resource,ood_evidence_conflict;ood_resource_shortage,0.0,0.0,0
commercial|ood|public_shared|51115,commercial,ood,public_shared,51115,-0.1945954682145341,3.2013665561721893,2,8.0,1,2,commercial|ood|public_shared|51115|supply_01|request_peer_evidence;commercial|ood|public_shared|51115|supply_02|request_peer_evidence,ood_commitment_deadlock;ood_route_or_service_failure,-0.1945954682145341,3.2013665561721893,2,8.0,1,2,commercial|ood|public_shared|51115|supply_01|request_peer_evidence;commercial|ood|public_shared|51115|supply_02|request_peer_evidence,ood_commitment_deadlock;ood_route_or_service_failure,0.0,0.0,0
commercial|ood|public_shared|51116,commercial,ood,public_shared,51116,0.1002579735689566,2.7952395377962524,1,4.0,0,1,commercial|ood|public_shared|51116|supply_03|request_peer_evidence,ood_commitment_deadlock,0.1002579735689566,2.7952395377962524,1,4.0,0,1,commercial|ood|public_shared|51116|supply_03|request_peer_evidence,ood_commitment_deadlock,0.0,0.0,0
commercial|ood|public_shared|51117,commercial,ood,public_shared,51117,0.2481139409670105,2.6733499474352675,2,10.0,0,1,commercial|ood|public_shared|51117|supply_04|request_peer_evidence;commercial|ood|public_shared|51117|supply_03|verify,ood_commitment_deadlock;ood_unsafe_or_compromised_component,0.1362,2.785263888402278,1,4.0,0,1,commercial|ood|public_shared|51117|supply_04|request_peer_evidence,ood_commitment_deadlock,-0.11191394096701052,0.11191394096701046,0
commercial|ood|public_shared|51118,commercial,ood,public_shared,51118,0.189948787286274,2.7354353127560427,2,10.0,0,2,commercial|ood|public_shared|51118|supply_01|verify;commercial|ood|public_shared|51118|supply_02|request_peer_evidence,ood_unsafe_or_compromised_component;ood_commitment_deadlock,0.189948787286274,2.7354353127560427,2,10.0,0,2,commercial|ood|public_shared|51118|supply_01|verify;commercial|ood|public_shared|51118|supply_02|request_peer_evidence,ood_unsafe_or_compromised_component;ood_commitment_deadlock,0.0,0.0,0
commercial|ood|public_shared|51119,commercial,ood,public_shared,51119,0.1115147749818586,3.0635629338394614,1,6.0,0,1,commercial|ood|public_shared|51119|supply_03|verify,ood_unsafe_or_compromised_component,0.1115147749818586,3.0635629338394614,1,6.0,0,1,commercial|ood|public_shared|51119|supply_03|verify,ood_unsafe_or_compromised_component,0.0,0.0,0
commercial|ood|public_shared|51120,commercial,ood,public_shared,51120,0.208681154867203,3.1353544389045016,2,15.0,0,1,commercial|ood|public_shared|51120|supply_01|deploy_repair_capacity;commercial|ood|public_shared|51120|supply_02|verify,ood_route_or_service_failure;ood_unsafe_or_compromised_component,0.208681154867203,3.1353544389045016,2,15.0,0,1,commercial|ood|public_shared|51120|supply_01|deploy_repair_capacity;commercial|ood|public_shared|51120|supply_02|verify,ood_route_or_service_failure;ood_unsafe_or_compromised_component,0.0,0.0,0
commercial|partition|public_shared|51101,commercial,partition,public_shared,51101,0.0,2.6133785219701813,0,0.0,0,0,,,0.0,2.6133785219701813,0,0.0,0,0,,,0.0,0.0,0
commercial|partition|public_shared|51102,commercial,partition,public_shared,51102,0.0783269812288246,2.119466474320448,1,6.0,0,1,commercial|partition|public_shared|51102|supply_04|verify,partition_unsafe_or_compromised_component,0.0783269812288246,2.119466474320448,1,6.0,0,1,commercial|partition|public_shared|51102|supply_04|verify,partition_unsafe_or_compromised_component,0.0,0.0,0
commercial|partition|public_shared|51103,commercial,partition,public_shared,51103,0.1087112466504718,2.5934220883630767,2,16.0,0,2,commercial|partition|public_shared|51103|supply_02|revise_commitment;commercial|partition|public_shared|51103|supply_04|deploy_repair_capacity,partition_commitment_deadlock;partition_resource_shortage,0.1008708203244597,2.601262514689089,1,6.0,0,1,commercial|partition|public_shared|51103|supply_03|verify,partition_unsafe_or_compromised_component,-0.007840426326012104,0.007840426326012118,0
commercial|partition|public_shared|51104,commercial,partition,public_shared,51104,0.182354514056576,2.2773613719763257,2,13.0,0,0,commercial|partition|public_shared|51104|supply_02|request_peer_evidence;commercial|partition|public_shared|51104|supply_03|deploy_repair_capacity,partition_commitment_deadlock;partition_route_or_service_failure,0.0,2.459715886032902,0,0.0,0,0,,,-0.182354514056576,0.1823545140565761,0
commercial|partition|public_shared|51105,commercial,partition,public_shared,51105,0.1575297548303011,2.3630004794940156,2,8.0,0,2,commercial|partition|public_shared|51105|supply_03|request_peer_evidence;commercial|partition|public_shared|51105|supply_01|request_peer_evidence,partition_commitment_deadlock;partition_evidence_conflict,0.0,2.5205302343243168,0,0.0,0,0,,,-0.1575297548303011,0.15752975483030118,0
commercial|partition|public_shared|51106,commercial,partition,public_shared,51106,0.0959313688778134,2.765504878164648,2,15.0,0,2,commercial|partition|public_shared|51106|supply_01|deploy_repair_capacity;commercial|partition|public_shared|51106|supply_04|verify,partition_route_or_service_failure;partition_evidence_conflict,0.0959313688778134,2.765504878164648,1,9.0,0,1,commercial|partition|public_shared|51106|supply_01|deploy_repair_capacity,partition_route_or_service_failure,0.0,0.0,0
commercial|partition|public_shared|51107,commercial,partition,public_shared,51107,0.1764672930253846,2.2665307999720374,2,10.0,0,1,commercial|partition|public_shared|51107|supply_02|request_peer_evidence;commercial|partition|public_shared|51107|supply_03|verify,partition_commitment_deadlock;partition_unsafe_or_compromised_component,0.0,2.442998092997422,0,0.0,0,0,,,-0.1764672930253846,0.17646729302538455,0
commercial|partition|public_shared|51108,commercial,partition,public_shared,51108,0.2096193462219031,2.729745827365392,2,8.0,0,1,commercial|partition|public_shared|51108|supply_02|request_peer_evidence;commercial|partition|public_shared|51108|supply_04|request_peer_evidence,partition_evidence_conflict;partition_commitment_deadlock,0.0,2.939365173587295,0,0.0,0,0,,,-0.2096193462219031,0.20961934622190315,0
commercial|partition|public_shared|51109,commercial,partition,public_shared,51109,0.1575878157468173,2.428162301217668,2,13.0,0,0,commercial|partition|public_shared|51109|supply_01|deploy_repair_capacity;commercial|partition|public_shared|51109|supply_04|request_peer_evidence,partition_route_or_service_failure;partition_evidence_conflict,0.0770120981819757,2.5087380187825095,1,9.0,0,0,commercial|partition|public_shared|51109|supply_01|deploy_repair_capacity,partition_route_or_service_failure,-0.0805757175648416,0.08057571756484139,0
commercial|partition|public_shared|51110,commercial,partition,public_shared,51110,0.0697125378091112,2.2505813042063862,2,12.0,0,1,commercial|partition|public_shared|51110|supply_01|request_peer_evidence;commercial|partition|public_shared|51110|supply_03|reroute_or_reconfigure,partition_commitment_deadlock;partition_route_or_service_failure,0.0697125378091112,2.2505813042063862,1,4.0,0,0,commercial|partition|public_shared|51110|supply_01|request_peer_evidence,partition_commitment_deadlock,0.0,0.0,0
commercial|partition|public_shared|51111,commercial,partition,public_shared,51111,0.19411934612771897,2.4279790938087733,2,18.0,0,2,commercial|partition|public_shared|51111|supply_03|deploy_repair_capacity;commercial|partition|public_shared|51111|supply_01|deploy_repair_capacity,partition_route_or_service_failure;partition_resource_shortage,0.0,2.6220984399364924,0,0.0,0,0,,,-0.19411934612771897,0.19411934612771908,0
commercial|partition|public_shared|51112,commercial,partition,public_shared,51112,0.0944243859450407,2.6733355417127784,1,6.0,0,1,commercial|partition|public_shared|51112|supply_03|verify,partition_unsafe_or_compromised_component,0.0,2.7677599276578193,0,0.0,0,0,,,-0.0944243859450407,0.09442438594504088,0
commercial|partition|public_shared|51113,commercial,partition,public_shared,51113,0.15944735905686452,2.186015351570878,2,13.0,0,1,commercial|partition|public_shared|51113|supply_01|deploy_repair_capacity;commercial|partition|public_shared|51113|supply_02|request_peer_evidence,partition_resource_shortage;partition_commitment_deadlock,0.0,2.3454627106277424,0,0.0,0,0,,,-0.15944735905686452,0.15944735905686436,0
commercial|partition|public_shared|51114,commercial,partition,public_shared,51114,0.5111319559985845,2.6702824952786384,2,13.0,0,2,commercial|partition|public_shared|51114|supply_03|deploy_repair_capacity;commercial|partition|public_shared|51114|supply_01|request_peer_evidence,partition_resource_shortage;partition_evidence_conflict,0.0,3.181414451277223,0,0.0,0,0,,,-0.5111319559985845,0.5111319559985845,0
commercial|partition|public_shared|51115,commercial,partition,public_shared,51115,0.20156643059456703,2.7706483276975646,2,13.0,0,2,commercial|partition|public_shared|51115|supply_02|request_peer_evidence;commercial|partition|public_shared|51115|supply_03|deploy_repair_capacity,partition_commitment_deadlock;partition_route_or_service_failure,0.0,2.9722147582921314,0,0.0,0,0,,,-0.20156643059456703,0.2015664305945668,0
commercial|partition|public_shared|51116,commercial,partition,public_shared,51116,0.1781787959621433,2.8535056987646863,2,8.0,0,2,commercial|partition|public_shared|51116|supply_02|request_peer_evidence;commercial|partition|public_shared|51116|supply_01|request_peer_evidence,partition_evidence_conflict;partition_commitment_deadlock,0.0,3.0316844947268295,0,0.0,0,0,,,-0.1781787959621433,0.17817879596214325,0
commercial|partition|public_shared|51117,commercial,partition,public_shared,51117,0.1733803136001238,2.7440526925686837,2,10.0,0,0,commercial|partition|public_shared|51117|supply_02|verify;commercial|partition|public_shared|51117|supply_03|request_peer_evidence,partition_unsafe_or_compromised_component;partition_commitment_deadlock,0.1733803136001238,2.7440526925686837,2,10.0,0,0,commercial|partition|public_shared|51117|supply_02|verify;commercial|partition|public_shared|51117|supply_03|request_peer_evidence,partition_unsafe_or_compromised_component;partition_commitment_deadlock,0.0,0.0,0
commercial|partition|public_shared|51118,commercial,partition,public_shared,51118,0.21372341809286022,2.4261097266229488,2,10.0,0,1,commercial|partition|public_shared|51118|supply_02|request_peer_evidence;commercial|partition|public_shared|51118|supply_03|verify,partition_commitment_deadlock;partition_unsafe_or_compromised_component,0.1082960070224532,2.531537137693356,1,4.0,0,1,commercial|partition|public_shared|51118|supply_02|request_peer_evidence,partition_commitment_deadlock,-0.10542741107040701,0.1054274110704072,0
