path,artifact_type,stage,description,application,method,size_bytes,sha256
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66107-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18507,26d6e738d36ea1af47b74759f564e95474970aa6059dd0bef0a5118d13a14f14
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66107-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72876,663f9dd11f7f163df317cf5467ba1ecc1c77d17e66e06078236ff372e915c1e4
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66107-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18520,67d528a6d5a2e44d1b428763ac2d859f678d584dacbf4ac6ec26ce96a7f10ac8
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66107-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72713,324d91e074fba19e96144593b772649fef97f865901ec6c8dba746819a919712
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66108-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18623,e15db3b6745c4f9616ad98f62cf71504f9bb53e23c36907961918f6ab1671b95
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66108-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,73001,a66cce3ef666571246de5649395f143926b74ff44d7a1b2527071d476fe67b01
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66108-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18610,ff35d3fee61f741f21a16ec0cd822943924591760e1fddccaef8f6d3b0664fb3
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66108-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72917,417b6494aadd929ae15a03cb62763bb0b09231088a11fdb711b6525fcfee6bba
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66109-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18405,eea0e57eab8a13fb4396827941cb28dff9bb7f1a23d5aeb09f5211b26e3add17
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66109-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72855,adc772d01277c205f3dde00ade31b3363ecfabaed1d5226c212fa4dcbad1db29
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66109-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18310,8d2d04420758c960c85a3a26b31305ca2fafd69352bdb61d46c0ea7e94f81842
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66109-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72402,98ab379fb6ebcae220e729740092a73a09b12fe4266661b067efd560cbe70ef5
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66110-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18539,2d412d10483d9c33df1ccec7af7fd3f61089e4f0ab426fa2927a33923a3ac3ee
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66110-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72303,712294a874490afa471a8d417774010a216eb3b330a9415482174078e6f1949b
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66110-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18592,aee41f4693e60f09fd528c6e1615a4ef263108ea325c7eb9770b1833a1d69277
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66110-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72519,7be376691f3e08e25ffeb35c5d95f0bd36f677fb16f877454d2fa74611e8817a
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66111-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18521,f212eb98d1cb50a6c4196818fbac669742d29ab9fec7e0c18f60144be5f1c4b7
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66111-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72535,7485cdfd5d58ea2f567be8e13d05dc549c866c255309329df12c29d0f09217c5
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66111-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18447,28deda95bb7ae02a9c51334dce4a0f9828520b55ce51d94ec899c485408eccce
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66111-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71721,8c68fcd3bde849ff13a4ed10b35595eff92fdb024f920f61cbc0ddb3211265c7
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66112-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18372,4231d0e5b2ea4d6536c66dc09fc9851ad587ac7b871241ece5b6a9a27f958036
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66112-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,73229,f466050770d841de01635eade607182459cda0c8e58ad48f9e7e3e5020b9b69f
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66112-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18384,5a090c8faad829f91b8367243e85787bd4fe0e37b1d96bba216e875f287077cf
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66112-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72986,9b241e6b8faa12637e75d45bd3b1bed613e302e022e4da939786125fcb8988b2
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66113-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18576,3c42cedb91d7a209353eb21b6ad636b2d0c8ba406fcc9cd2323bd4075a21cdc0
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66113-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72888,2292965b2702a120d7fa2d613a2ea9e62af5cb2ffc3c921f10d00a03e965310a
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66113-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18549,3b5890f91a0240a9c9250cd62a8be34477ce1eb87d11c63404522a6c48711dcd
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66113-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72382,3217c05a5c4124f8a07f61ae7362ba33089b2e6f782ba502cf7ac5f84fd7402b
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66114-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18002,f848f6f40df42106431e823203ce8580f56e748c39f3f43e5a9f80fca358705f
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66114-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,69791,fec6fbb3f13df6d3627b06042ecdf4f23be3367caca801f3c03dd214a1e3672c
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66114-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18001,4b31a8d6663c06097eec399e392b677640a4805c2eb8d7e1ae557aa78763ced9
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66114-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,69856,c0f952d5d52ed36a0da8dd832bd79c56fe9d1b543caf941148cf47f7935b2f21
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66115-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18538,0a38eb54d5d6e9115f92a7d08525cd661c47e8db97dd13e3c794627ffa945efd
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66115-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71744,fdd0178f38cc394efe2742495e1e6268e695fab57bc0baf1d5fe1929ca5f7004
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66115-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18523,990d7591beb87f10abbb44c4be77a6e52495742e3e5db9eec81213025706b8fc
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66115-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72182,f06208ad8defa4ced3fc6aef0c6802089e0644a10cfd33158bfa29981942e9f4
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66116-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18118,abfc4c0c9b6e6594620578ca20af9fc61f9eb8306e11117310c0de942e88a1d4
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66116-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71567,da2528ea7e388591e4947e9fed5ecaff209e81ca32ce972da1778948b4e5fc11
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66116-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18170,a3adf2602e609956a503601415330d171a996d49ba4e3dee2900f18b21b6d2bd
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66116-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71877,aa933ad795c7f538520f34c58950add9d6a6d5bf5082a4e7a8a286bc3dba37cd
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66117-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18324,f24d21f5b5e90fec6b29522f93d6020ef22222ac0d99f49b6f8406da176170ec
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66117-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71308,f9b93565b74e82223210cb3d62eed12ebb82f3672fd4a36bb68c37fc2d3c6a19
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66117-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18452,3e38021cf0bd4bdb4882fb4958a7ce856289bc67c377c5a588b777110a0c0cee
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66117-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72363,2e9db3277cdcc1df892ed6bb038b7fcfedab27a0c5c947af917a135fefbee76c
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66118-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18274,0aca5cc263b8e45735119c7ec786b17d7b53010c32cbf71ac3e900ad36751340
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66118-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71167,8b95d9f4f6067d32bde24b7ec39e1b008a196470f7e71bdc5a8663b7a78d95c6
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66118-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18330,925fe3ff5d82bdc922fe7332032a23e4b773956c1993527a4e0a03f5773e4865
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66118-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,71162,62e37b8fa1e6bd5272358b10ae8de86c43c8b5b9e601f0c7eb83da0aefdfee3a
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66119-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18386,2a4cc9b290ef2192f400792f1ca167e8a0240d4507f0696f8b2fc7e7a4b9f434
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66119-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,gz,raw,events.jsonl.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,72558,cf0ee8d02899eaf69bec6f79c5a22aa26ae1240cf50922a6730a40af7415fb89
raw/development_dynamic/v6-development_dynamic-humanitarian-telemetry_integrity-private_fragmented-e66119-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,gz,raw,episode.json.gz artifact for the V6 raw stage,humanitarian,multiple_or_not_applicable,18290,d49ddac906c846534ef3e98d3fd1828e9ac339dfcdfc21df8c8faf785a974a84
