cluster_id,sweep,phase,entropy_component,value
V14Q_g4,9,baseline,total_correlation,0.5623351446188083
V14Q_g4,10,baseline,total_correlation,0.6865402833874474
V14Q_g4,11,baseline,total_correlation,0.7343665110480595
V14Q_g4,12,baseline,total_correlation,0.4227090878059908
V14Q_g4,13,baseline,total_correlation,0.4227090878059908
V14Q_g4,14,baseline,total_correlation,0.4227090878059908
V14Q_g4,15,baseline,total_correlation,0.3767701612564367
V14Q_g4,16,disruption,total_correlation,0.0
V14Q_g4,17,disruption,total_correlation,0.0
V14Q_g4,18,disruption,total_correlation,0.0
V14Q_g4,19,disruption,total_correlation,0.0
V14Q_g4,20,disruption,total_correlation,0.0
V14Q_g4,21,disruption,total_correlation,0.0
V14Q_g4,22,disruption,total_correlation,0.8384293306942698
V14Q_g4,23,disruption,total_correlation,1.4657334525030936
V14Q_g4,24,disruption,total_correlation,1.4657334525030936
V14Q_g4,25,disruption,total_correlation,1.4657334525030936
V14Q_g4,26,disruption,total_correlation,1.4657334525030936
V14Q_g4,27,disruption,total_correlation,1.2373742597309207
V14Q_g4,28,disruption,total_correlation,0.0
V14Q_g4,29,disruption,total_correlation,0.0
V14Q_g4,30,disruption,total_correlation,0.0
V14Q_g4,31,recovery,total_correlation,0.0
V14Q_g4,32,recovery,total_correlation,0.0
V14Q_g4,33,recovery,total_correlation,0.0
V14Q_g4,34,recovery,total_correlation,0.0
V14Q_g4,35,recovery,total_correlation,0.0
V14Q_g4,36,recovery,total_correlation,0.0
V14Q_g4,37,recovery,total_correlation,0.0
V14Q_g4,38,recovery,total_correlation,0.0
V14Q_g4,39,recovery,total_correlation,0.0
V14Q_g4,40,recovery,total_correlation,0.0
V14Q_g4,41,recovery,total_correlation,0.0
V14Q_g4,42,recovery,total_correlation,0.0
V14Q_g4,43,recovery,total_correlation,0.0
V14Q_g4,44,recovery,total_correlation,0.0
V14Q_g4,45,recovery,total_correlation,0.0
V14Q_g4,1,baseline,total_correlation,2.8262165630770686
V14Q_g4,2,baseline,total_correlation,4.500977589943249
V14Q_g4,3,baseline,total_correlation,4.547750225919765
V14Q_g4,4,baseline,total_correlation,4.619419450552218
V14Q_g4,5,baseline,total_correlation,4.375090693200238
V14Q_g4,6,baseline,total_correlation,1.367945519522507
V14Q_g4,7,baseline,total_correlation,1.0494853379600668
V14Q_g4,8,baseline,total_correlation,0.6865402833874474
V14Q_g4,9,baseline,total_correlation,0.5623351446188083
V14Q_g4,10,baseline,total_correlation,0.6865402833874474
V14Q_g4,11,baseline,total_correlation,0.7343665110480595
V14Q_g4,12,baseline,total_correlation,0.4227090878059908
V14Q_g4,13,baseline,total_correlation,0.4227090878059908
V14Q_g4,14,baseline,total_correlation,0.4227090878059908
V14Q_g4,15,baseline,total_correlation,0.3767701612564367
V14Q_g4,16,disruption,total_correlation,9.158273644717989
V14Q_g4,17,disruption,total_correlation,18.00480967595094
V14Q_g4,18,disruption,total_correlation,20.41140088821161
V14Q_g4,19,disruption,total_correlation,17.673070423892838
V14Q_g4,20,disruption,total_correlation,8.22205198774408
V14Q_g4,21,disruption,total_correlation,0.0
V14Q_g4,22,disruption,total_correlation,0.0
V14Q_g4,23,disruption,total_correlation,0.0
V14Q_g4,24,disruption,total_correlation,0.0
V14Q_g4,25,disruption,total_correlation,0.0
V14Q_g4,26,disruption,total_correlation,0.3250829733914482
V14Q_g4,27,disruption,total_correlation,0.3250829733914482
V14Q_g4,28,disruption,total_correlation,0.3250829733914482
V14Q_g4,29,disruption,total_correlation,0.3250829733914482
V14Q_g4,30,disruption,total_correlation,0.3250829733914482
V14Q_g4,31,recovery,total_correlation,8.757874470269018
V14Q_g4,32,recovery,total_correlation,17.385103165480512
V14Q_g4,33,recovery,total_correlation,19.952585263304552
V14Q_g4,34,recovery,total_correlation,17.388257524526246
V14Q_g4,35,recovery,total_correlation,8.202445009631258
V14Q_g4,36,recovery,total_correlation,0.0
V14Q_g4,37,recovery,total_correlation,0.0671968803626978
V14Q_g4,38,recovery,total_correlation,0.482577565177012
V14Q_g4,39,recovery,total_correlation,0.482577565177012
V14Q_g4,40,recovery,total_correlation,0.482577565177012
V14Q_g4,41,recovery,total_correlation,0.482577565177012
V14Q_g4,42,recovery,total_correlation,0.4637264398194103
V14Q_g4,43,recovery,total_correlation,0.0
V14Q_g4,44,recovery,total_correlation,0.0
V14Q_g4,45,recovery,total_correlation,0.0
V14Q_g4,1,baseline,total_correlation,2.8262165630770686
V14Q_g4,2,baseline,total_correlation,4.500977589943249
V14Q_g4,3,baseline,total_correlation,4.547750225919765
V14Q_g4,4,baseline,total_correlation,4.619419450552218
V14Q_g4,5,baseline,total_correlation,4.375090693200238
V14Q_g4,6,baseline,total_correlation,1.367945519522507
V14Q_g4,7,baseline,total_correlation,1.0494853379600668
V14Q_g4,8,baseline,total_correlation,0.6865402833874474
V14Q_g4,9,baseline,total_correlation,0.5623351446188083
V14Q_g4,10,baseline,total_correlation,0.6865402833874474
V14Q_g4,11,baseline,total_correlation,0.7343665110480595
V14Q_g4,12,baseline,total_correlation,0.4227090878059908
V14Q_g4,13,baseline,total_correlation,0.4227090878059908
V14Q_g4,14,baseline,total_correlation,0.4227090878059908
V14Q_g4,15,baseline,total_correlation,0.3767701612564367
V14Q_g4,16,disruption,total_correlation,0.0
V14Q_g4,17,disruption,total_correlation,0.0
V14Q_g4,18,disruption,total_correlation,0.0
V14Q_g4,19,disruption,total_correlation,0.0
V14Q_g4,20,disruption,total_correlation,0.2663844632679204
V14Q_g4,21,disruption,total_correlation,0.2967152565836348
V14Q_g4,22,disruption,total_correlation,0.2967152565836348
V14Q_g4,23,disruption,total_correlation,0.2967152565836348
V14Q_g4,24,disruption,total_correlation,0.2967152565836348
V14Q_g4,25,disruption,total_correlation,0.0671968803626978
V14Q_g4,26,disruption,total_correlation,0.0
V14Q_g4,27,disruption,total_correlation,0.0
V14Q_g4,28,disruption,total_correlation,0.0
V14Q_g4,29,disruption,total_correlation,0.0
V14Q_g4,30,disruption,total_correlation,0.0
V14Q_g4,31,recovery,total_correlation,0.0
V14Q_g4,32,recovery,total_correlation,0.0
V14Q_g4,33,recovery,total_correlation,0.0
V14Q_g4,34,recovery,total_correlation,0.0
V14Q_g4,35,recovery,total_correlation,0.0
V14Q_g4,36,recovery,total_correlation,0.0
V14Q_g4,37,recovery,total_correlation,0.0671968803626978
V14Q_g4,38,recovery,total_correlation,0.482577565177012
V14Q_g4,39,recovery,total_correlation,0.482577565177012
V14Q_g4,40,recovery,total_correlation,0.482577565177012
V14Q_g4,41,recovery,total_correlation,0.482577565177012
V14Q_g4,42,recovery,total_correlation,0.4637264398194103
V14Q_g4,43,recovery,total_correlation,0.4437922953464478
V14Q_g4,44,recovery,total_correlation,0.5623351446188083
V14Q_g4,45,recovery,total_correlation,0.5623351446188083
V14Q_g4,1,baseline,total_correlation,2.8262165630770686
V14Q_g4,2,baseline,total_correlation,4.500977589943249
V14Q_g4,3,baseline,total_correlation,4.547750225919765
V14Q_g4,4,baseline,total_correlation,4.619419450552218
V14Q_g4,5,baseline,total_correlation,4.375090693200238
V14Q_g4,6,baseline,total_correlation,1.367945519522507
V14Q_g4,7,baseline,total_correlation,1.0494853379600668
V14Q_g4,8,baseline,total_correlation,0.6865402833874474
V14Q_g4,9,baseline,total_correlation,0.5623351446188083
V14Q_g4,10,baseline,total_correlation,0.6865402833874474
V14Q_g4,11,baseline,total_correlation,0.7343665110480595
V14Q_g4,12,baseline,total_correlation,0.4227090878059908
V14Q_g4,13,baseline,total_correlation,0.4227090878059908
V14Q_g4,14,baseline,total_correlation,0.4227090878059908
V14Q_g4,15,baseline,total_correlation,0.3767701612564367
V14Q_g4,16,disruption,total_correlation,0.0
V14Q_g4,17,disruption,total_correlation,0.0
V14Q_g4,18,disruption,total_correlation,0.0
V14Q_g4,19,disruption,total_correlation,0.0
V14Q_g4,20,disruption,total_correlation,0.0
V14Q_g4,21,disruption,total_correlation,0.0
V14Q_g4,22,disruption,total_correlation,0.0
V14Q_g4,23,disruption,total_correlation,0.0
V14Q_g4,24,disruption,total_correlation,0.0
V14Q_g4,25,disruption,total_correlation,0.0
V14Q_g4,26,disruption,total_correlation,0.0
V14Q_g4,27,disruption,total_correlation,0.0
V14Q_g4,28,disruption,total_correlation,0.0
V14Q_g4,29,disruption,total_correlation,0.0
V14Q_g4,30,disruption,total_correlation,0.0
V14Q_g4,31,recovery,total_correlation,0.0
V14Q_g4,32,recovery,total_correlation,0.0
V14Q_g4,33,recovery,total_correlation,0.0
V14Q_g4,34,recovery,total_correlation,0.0
V14Q_g4,35,recovery,total_correlation,0.0
V14Q_g4,36,recovery,total_correlation,0.0
V14Q_g4,37,recovery,total_correlation,0.0
V14Q_g4,38,recovery,total_correlation,0.0
V14Q_g4,39,recovery,total_correlation,0.0
V14Q_g4,40,recovery,total_correlation,0.0
V14Q_g4,41,recovery,total_correlation,0.0
V14Q_g4,42,recovery,total_correlation,0.0
V14Q_g4,43,recovery,total_correlation,0.4437922953464478
V14Q_g4,44,recovery,total_correlation,0.5623351446188083
V14Q_g4,45,recovery,total_correlation,0.5623351446188083
V14Q_g5,1,baseline,total_correlation,4.376544141357256
V14Q_g5,2,baseline,total_correlation,6.675916761064158
V14Q_g5,3,baseline,total_correlation,7.857234790006149
V14Q_g5,4,baseline,total_correlation,8.613872959436634
V14Q_g5,5,baseline,total_correlation,9.037314877119108
V14Q_g5,6,baseline,total_correlation,6.470510024695329
V14Q_g5,7,baseline,total_correlation,3.4509336639526524
V14Q_g5,8,baseline,total_correlation,1.171455690313044
V14Q_g5,9,baseline,total_correlation,1.0790078723677825
V14Q_g5,10,baseline,total_correlation,0.4637264398194103
V14Q_g5,11,baseline,total_correlation,0.0
V14Q_g5,12,baseline,total_correlation,0.0
V14Q_g5,13,baseline,total_correlation,0.0
V14Q_g5,14,baseline,total_correlation,0.0
V14Q_g5,15,baseline,total_correlation,0.0
V14Q_g5,16,disruption,total_correlation,0.0
V14Q_g5,17,disruption,total_correlation,0.0
V14Q_g5,18,disruption,total_correlation,0.0
V14Q_g5,19,disruption,total_correlation,0.0
V14Q_g5,20,disruption,total_correlation,0.0
V14Q_g5,21,disruption,total_correlation,0.0
V14Q_g5,22,disruption,total_correlation,0.0
V14Q_g5,23,disruption,total_correlation,0.0
V14Q_g5,24,disruption,total_correlation,0.0
V14Q_g5,25,disruption,total_correlation,0.0
V14Q_g5,26,disruption,total_correlation,0.0
V14Q_g5,27,disruption,total_correlation,0.0
V14Q_g5,28,disruption,total_correlation,0.0
V14Q_g5,29,disruption,total_correlation,0.0
V14Q_g5,30,disruption,total_correlation,0.5004024235381879
V14Q_g5,31,recovery,total_correlation,0.5331638407372986
V14Q_g5,32,recovery,total_correlation,0.5331638407372986
V14Q_g5,33,recovery,total_correlation,0.5331638407372986
V14Q_g5,34,recovery,total_correlation,0.5331638407372986
V14Q_g5,35,recovery,total_correlation,0.116906849137531
V14Q_g5,36,recovery,total_correlation,0.0
V14Q_g5,37,recovery,total_correlation,0.4003991744489694
V14Q_g5,38,recovery,total_correlation,0.6305810283860147
V14Q_g5,39,recovery,total_correlation,0.6305810283860147
V14Q_g5,40,recovery,total_correlation,0.6305810283860147
V14Q_g5,41,recovery,total_correlation,0.6305810283860147
V14Q_g5,42,recovery,total_correlation,0.482577565177012
V14Q_g5,43,recovery,total_correlation,0.0
V14Q_g5,44,recovery,total_correlation,0.0
V14Q_g5,45,recovery,total_correlation,0.0
V14Q_g5,1,baseline,total_correlation,4.376544141357256
V14Q_g5,2,baseline,total_correlation,6.675916761064158
V14Q_g5,3,baseline,total_correlation,7.857234790006149
V14Q_g5,4,baseline,total_correlation,8.613872959436634
V14Q_g5,5,baseline,total_correlation,9.037314877119108
V14Q_g5,6,baseline,total_correlation,6.470510024695329
V14Q_g5,7,baseline,total_correlation,3.4509336639526524
V14Q_g5,8,baseline,total_correlation,1.171455690313044
V14Q_g5,9,baseline,total_correlation,1.0790078723677825
V14Q_g5,10,baseline,total_correlation,0.4637264398194103
V14Q_g5,11,baseline,total_correlation,0.0
V14Q_g5,12,baseline,total_correlation,0.0
V14Q_g5,13,baseline,total_correlation,0.0
V14Q_g5,14,baseline,total_correlation,0.0
V14Q_g5,15,baseline,total_correlation,0.0
V14Q_g5,16,disruption,total_correlation,9.158273644717989
V14Q_g5,17,disruption,total_correlation,18.00480967595094
V14Q_g5,18,disruption,total_correlation,20.41140088821161
V14Q_g5,19,disruption,total_correlation,17.673070423892838
V14Q_g5,20,disruption,total_correlation,8.22205198774408
V14Q_g5,21,disruption,total_correlation,0.0
V14Q_g5,22,disruption,total_correlation,0.0
V14Q_g5,23,disruption,total_correlation,0.0
V14Q_g5,24,disruption,total_correlation,0.0
V14Q_g5,25,disruption,total_correlation,0.0
V14Q_g5,26,disruption,total_correlation,0.0
V14Q_g5,27,disruption,total_correlation,0.0
V14Q_g5,28,disruption,total_correlation,0.0
V14Q_g5,29,disruption,total_correlation,0.0
V14Q_g5,30,disruption,total_correlation,0.0
V14Q_g5,31,recovery,total_correlation,9.158273644717989
V14Q_g5,32,recovery,total_correlation,18.00480967595094
V14Q_g5,33,recovery,total_correlation,20.41140088821161
V14Q_g5,34,recovery,total_correlation,17.673070423892838
V14Q_g5,35,recovery,total_correlation,8.22205198774408
V14Q_g5,36,recovery,total_correlation,0.0
V14Q_g5,37,recovery,total_correlation,0.4003991744489694
V14Q_g5,38,recovery,total_correlation,0.6305810283860147
V14Q_g5,39,recovery,total_correlation,0.6305810283860147
V14Q_g5,40,recovery,total_correlation,0.6305810283860147
V14Q_g5,41,recovery,total_correlation,0.6305810283860147
V14Q_g5,42,recovery,total_correlation,0.482577565177012
V14Q_g5,43,recovery,total_correlation,0.0
V14Q_g5,44,recovery,total_correlation,0.0
V14Q_g5,45,recovery,total_correlation,0.0
V14Q_g5,1,baseline,total_correlation,4.376544141357256
V14Q_g5,2,baseline,total_correlation,6.675916761064158
V14Q_g5,3,baseline,total_correlation,7.857234790006149
V14Q_g5,4,baseline,total_correlation,8.613872959436634
V14Q_g5,5,baseline,total_correlation,9.037314877119108
V14Q_g5,6,baseline,total_correlation,6.470510024695329
V14Q_g5,7,baseline,total_correlation,3.4509336639526524
V14Q_g5,8,baseline,total_correlation,1.171455690313044
V14Q_g5,9,baseline,total_correlation,1.0790078723677825
V14Q_g5,10,baseline,total_correlation,0.4637264398194103
V14Q_g5,11,baseline,total_correlation,0.0
V14Q_g5,12,baseline,total_correlation,0.0
V14Q_g5,13,baseline,total_correlation,0.0
V14Q_g5,14,baseline,total_correlation,0.0
V14Q_g5,15,baseline,total_correlation,0.0
V14Q_g5,16,disruption,total_correlation,0.0
V14Q_g5,17,disruption,total_correlation,0.0
V14Q_g5,18,disruption,total_correlation,0.0
V14Q_g5,19,disruption,total_correlation,0.0
V14Q_g5,20,disruption,total_correlation,0.0
V14Q_g5,21,disruption,total_correlation,0.0
V14Q_g5,22,disruption,total_correlation,0.0
V14Q_g5,23,disruption,total_correlation,0.0
V14Q_g5,24,disruption,total_correlation,0.0
V14Q_g5,25,disruption,total_correlation,0.0
V14Q_g5,26,disruption,total_correlation,0.0
V14Q_g5,27,disruption,total_correlation,0.0
V14Q_g5,28,disruption,total_correlation,0.0
V14Q_g5,29,disruption,total_correlation,0.0
V14Q_g5,30,disruption,total_correlation,0.0
V14Q_g5,31,recovery,total_correlation,0.0
V14Q_g5,32,recovery,total_correlation,0.0
V14Q_g5,33,recovery,total_correlation,0.0
V14Q_g5,34,recovery,total_correlation,0.0
V14Q_g5,35,recovery,total_correlation,0.0
V14Q_g5,36,recovery,total_correlation,0.0
V14Q_g5,37,recovery,total_correlation,0.7073009172292731
V14Q_g5,38,recovery,total_correlation,0.8880815329503096
V14Q_g5,39,recovery,total_correlation,1.1068768846597554
V14Q_g5,40,recovery,total_correlation,1.8352400840362748
V14Q_g5,41,recovery,total_correlation,2.006290609163088
V14Q_g5,42,recovery,total_correlation,1.521375939957352
V14Q_g5,43,recovery,total_correlation,0.955039325839346
V14Q_g5,44,recovery,total_correlation,0.8970404833323459
V14Q_g5,45,recovery,total_correlation,0.2663844632679204
V14Q_g5,1,baseline,total_correlation,4.376544141357256
V14Q_g5,2,baseline,total_correlation,6.675916761064158
V14Q_g5,3,baseline,total_correlation,7.857234790006149
V14Q_g5,4,baseline,total_correlation,8.613872959436634
V14Q_g5,5,baseline,total_correlation,9.037314877119108
V14Q_g5,6,baseline,total_correlation,6.470510024695329
V14Q_g5,7,baseline,total_correlation,3.4509336639526524
V14Q_g5,8,baseline,total_correlation,1.171455690313044
V14Q_g5,9,baseline,total_correlation,1.0790078723677825
V14Q_g5,10,baseline,total_correlation,0.4637264398194103
V14Q_g5,11,baseline,total_correlation,0.0
V14Q_g5,12,baseline,total_correlation,0.0
V14Q_g5,13,baseline,total_correlation,0.0
V14Q_g5,14,baseline,total_correlation,0.0
V14Q_g5,15,baseline,total_correlation,0.0
V14Q_g5,16,disruption,total_correlation,0.0
V14Q_g5,17,disruption,total_correlation,0.0
V14Q_g5,18,disruption,total_correlation,0.2337916587064593
V14Q_g5,19,disruption,total_correlation,0.7249318238346502
V14Q_g5,20,disruption,total_correlation,1.1664696291615717
V14Q_g5,21,disruption,total_correlation,1.1664696291615717
V14Q_g5,22,disruption,total_correlation,1.1664696291615717
V14Q_g5,23,disruption,total_correlation,0.9494293599782744
V14Q_g5,24,disruption,total_correlation,0.6758410328375715
V14Q_g5,25,disruption,total_correlation,0.3767701612564367
V14Q_g5,26,disruption,total_correlation,0.5331638407372986
V14Q_g5,27,disruption,total_correlation,0.5331638407372986
V14Q_g5,28,disruption,total_correlation,0.5331638407372986
V14Q_g5,29,disruption,total_correlation,0.5331638407372986
V14Q_g5,30,disruption,total_correlation,0.3250829733914482
V14Q_g5,31,recovery,total_correlation,0.0
V14Q_g5,32,recovery,total_correlation,0.0
V14Q_g5,33,recovery,total_correlation,0.4437922953464478
V14Q_g5,34,recovery,total_correlation,0.6210863745552451
V14Q_g5,35,recovery,total_correlation,0.6210863745552451
V14Q_g5,36,recovery,total_correlation,0.6210863745552451
V14Q_g5,37,recovery,total_correlation,0.8389288553174186
V14Q_g5,38,recovery,total_correlation,0.6295792098417775
V14Q_g5,39,recovery,total_correlation,0.1985152433458726
V14Q_g5,40,recovery,total_correlation,0.4356201478880753
V14Q_g5,41,recovery,total_correlation,0.606517175771778
V14Q_g5,42,recovery,total_correlation,0.4003991744489694
V14Q_g5,43,recovery,total_correlation,0.4003991744489694
V14Q_g5,44,recovery,total_correlation,0.4003991744489694
V14Q_g5,45,recovery,total_correlation,0.2663844632679204
