run_id,stage,application,ledger_locator,events,logical_sha256_match,stored_sha256_match,event_sequence_contiguous,event_digest_match,metric_regeneration_match,privacy_failures,finite_metrics,maximum_conservation_residual,status,mismatch_reasons
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,3370,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,2606,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/events.jsonl,2760,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,2988,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule/events.jsonl,3370,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/events.jsonl,2649,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-none-806ed450405e-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part18.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,1643,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl,3370,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl,2360,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,2666,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/events.jsonl,2705,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule/events.jsonl,2830,True,True,True,True,True,0,True,2.5757174171303632e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-age_of_information-e27491322545-uint8_simplex-frozen_local_rule/events.jsonl,1903,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,2750,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,2232,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/events.jsonl,2415,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,2349,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule/events.jsonl,2723,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part19.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/events.jsonl,2251,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-none-806ed450405e-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,1660,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl,2750,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl,2147,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,2284,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/events.jsonl,2314,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule/events.jsonl,2403,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-age_of_information-e27491322545-uint8_simplex-frozen_local_rule/events.jsonl,1716,True,True,True,True,True,0,True,1.3322676295501878e-14,pass,
v8-development-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,development,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/development/utility_restoration-part20.tar.xz::v8-development-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,2476,True,True,True,True,True,0,True,1.2434497875801753e-14,pass,
