evidence_stage,run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12903-o42903-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,15.706158843498024,15.706158843498024,4680.817270121123,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,-2.273736754432321e-13,2607,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12904-o42904-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,16.805909143854436,16.805909143854436,4950.12029080559,7,5,42.0,7,False,False,True,False,21,19,1.0,1.0,-2.273736754432321e-13,2633,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12905-o42905-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,16.239298391033156,16.239298391033156,4318.15050008113,7,5,42.0,7,False,False,True,False,22,21,1.0,1.0,-1.1368683772161605e-13,2587,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-compound-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12901-o42901-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,2634.243062629508,8.542944359949633,2634.243062629508,0,0,0.0,0,False,False,False,False,42,42,1.0,1.0,0.0,2912,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12902-o42902-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,1626.4850857002043,6.373947358870025,1626.4850857002043,0,0,0.0,0,False,False,False,False,42,42,1.0,1.0,2.273736754432321e-13,2897,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12903-o42903-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,2961.5096053173856,8.572658871655653,2961.5096053173856,0,0,0.0,0,False,False,False,False,40,40,1.0,1.0,0.0,2892,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12904-o42904-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,3955.9569877322674,10.911993314118751,3955.9569877322674,0,0,0.0,0,False,False,False,False,45,45,1.0,1.0,-2.273736754432321e-13,2916,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12905-o42905-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,2558.309368067886,8.454379127782353,2558.309368067886,0,0,0.0,0,False,False,False,False,44,44,1.0,1.0,2.273736754432321e-13,2876,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-nominal-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12901-o42901-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,3290.2950626295087,9.695266152855284,3290.2950626295087,2,1,12.0,2,False,False,True,False,38,38,1.0,1.0,0.0,2915,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12902-o42902-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,2422.775085700204,7.867099436928708,2422.775085700204,2,1,12.0,2,False,False,True,False,39,39,1.0,1.0,-1.1368683772161605e-13,2899,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12903-o42903-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,3873.779605317386,9.98808105241585,3873.779605317386,2,1,12.0,2,False,False,True,False,36,36,1.0,1.0,-1.1368683772161605e-13,2895,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12904-o42904-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,4553.826987732266,11.883280093567729,4553.826987732266,2,1,12.0,2,False,False,True,False,41,41,1.0,1.0,-2.273736754432321e-13,2919,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12905-o42905-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,3401.559868067886,9.91012895022802,3401.559868067886,2,1,12.0,2,False,False,True,False,39,39,1.0,1.0,0.0,2880,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-moderate-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12901-o42901-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,6844.5221492444725,13.24504019351609,6844.5221492444725,8,5,48.0,8,False,False,True,False,38,37,1.0,1.0,1.1368683772161605e-13,2922,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12902-o42902-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,5963.881354782721,11.496843359907537,5963.881354782721,8,6,48.0,8,False,False,True,False,41,38,1.0,1.0,0.0,2911,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12903-o42903-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,7926.444586135022,13.493529376641735,7926.444586135022,8,6,48.0,8,False,False,True,False,37,35,1.0,1.0,0.0,2900,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12904-o42904-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,8314.445806684154,14.984833007350431,8314.445806684154,9,6,54.0,9,False,False,True,False,39,34,1.0,1.0,0.0,2926,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12905-o42905-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,6997.030765322921,13.479771578874145,6997.030765322921,8,6,48.0,8,False,False,True,False,40,37,1.0,1.0,2.273736754432321e-13,2884,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-correlated-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12901-o42901-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,9615.76511919921,15.201446921301187,9615.76511919921,18,6,72.0,18,False,False,True,False,24,22,1.0,1.0,0.0,2553,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12902-o42902-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,8645.19709636018,13.948245203929268,8645.19709636018,17,6,72.0,17,False,False,True,False,29,25,1.0,1.0,-1.1368683772161605e-13,2533,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12903-o42903-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,10874.972271993203,15.255609638048842,10874.972271993203,18,6,72.0,18,False,False,True,False,23,21,1.0,1.0,1.1368683772161605e-13,2527,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12904-o42904-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,11005.691764619232,16.54338336650092,11005.691764619232,18,6,72.0,18,False,False,True,False,26,23,1.0,1.0,-1.1368683772161605e-13,2554,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4,development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12905-o42905-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,9508.504613656334,15.16125940778289,9508.504613656334,18,6,72.0,18,False,False,True,False,25,23,1.0,1.0,0.0,2511,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-humanitarian-thermohitl_rule-compound-reliable-e12905-o42905-rnone
development_real_llm_actionability,development_real_llm_actionability-commercial-thermohitl_rule-moderate-reliable-e13101-o43101-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13101,13701,,43101,high_accuracy_bounded,complete,9.872496083794426,9.872496083794426,1129.6560589017024,1,1,6.0,1,False,False,False,False,5,5,0.8552631578947368,0.8552631578947368,-1.1368683772161605e-13,1315,76,136593,4232,60.1736358217895,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability-commercial-thermohitl_rule-moderate-reliable-e13101-o43101-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability/development_real_llm_actionability-commercial-thermohitl_rule-moderate-reliable-e13101-o43101-rnone
development_real_llm_actionability,development_real_llm_actionability-commercial-thermohitl_rule-moderate-reliable-e13102-o43102-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13102,13701,,43102,high_accuracy_bounded,complete,10.848507802304104,10.848507802304104,1093.9055095127037,2,1,12.0,2,False,False,False,False,1,1,0.8947368421052632,0.8947368421052632,0.0,1309,76,132567,4241,57.75513133406635,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability-commercial-thermohitl_rule-moderate-reliable-e13102-o43102-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability/development_real_llm_actionability-commercial-thermohitl_rule-moderate-reliable-e13102-o43102-rnone
development_real_llm_actionability,development_real_llm_actionability-humanitarian-thermohitl_rule-moderate-reliable-e13101-o43101-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13101,13701,,43101,high_accuracy_bounded,complete,1977.017472941651,9.984516437553475,1977.017472941651,1,1,6.0,1,False,False,False,False,6,6,0.7922077922077922,0.7922077922077922,0.0,1461,77,158201,4269,60.89888690039517,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability-humanitarian-thermohitl_rule-moderate-reliable-e13101-o43101-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability/development_real_llm_actionability-humanitarian-thermohitl_rule-moderate-reliable-e13101-o43101-rnone
development_real_llm_actionability,development_real_llm_actionability-humanitarian-thermohitl_rule-moderate-reliable-e13102-o43102-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13102,13701,,43102,high_accuracy_bounded,complete,1845.142603179907,9.9425549001387,1845.142603179907,1,0,6.0,1,False,False,False,False,3,3,0.7763157894736842,0.7763157894736842,1.1368683772161605e-13,1456,76,156681,4236,59.75878503918649,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability-humanitarian-thermohitl_rule-moderate-reliable-e13102-o43102-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability/development_real_llm_actionability-humanitarian-thermohitl_rule-moderate-reliable-e13102-o43102-rnone
development_real_llm_actionability_retry1,development_real_llm_actionability_retry1-commercial-thermohitl_rule-moderate-reliable-e13101-o43101-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13101,13701,,43101,high_accuracy_bounded,complete,10.320179308325232,10.320179308325232,1167.7488589017023,1,1,6.0,1,False,False,False,False,6,5,0.9850746268656716,1.0,0.0,1320,67,112155,3553,49.961328946053975,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability_retry1-commercial-thermohitl_rule-moderate-reliable-e13101-o43101-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability_retry1/development_real_llm_actionability_retry1-commercial-thermohitl_rule-moderate-reliable-e13101-o43101-rnone
development_real_llm_actionability_retry1,development_real_llm_actionability_retry1-commercial-thermohitl_rule-moderate-reliable-e13102-o43102-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13102,13701,,43102,high_accuracy_bounded,complete,10.06875722322117,10.06875722322117,1006.8868095127036,3,1,18.0,3,False,False,False,False,4,3,0.9855072463768116,1.0,1.1368683772161605e-13,1312,69,116192,3545,46.662773434072726,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability_retry1-commercial-thermohitl_rule-moderate-reliable-e13102-o43102-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability_retry1/development_real_llm_actionability_retry1-commercial-thermohitl_rule-moderate-reliable-e13102-o43102-rnone
development_real_llm_actionability_retry1,development_real_llm_actionability_retry1-humanitarian-thermohitl_rule-moderate-reliable-e13101-o43101-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13101,13701,,43101,high_accuracy_bounded,complete,2155.708572941651,10.665095927680865,2155.708572941651,2,1,12.0,2,False,False,False,False,5,5,0.9594594594594594,1.0,0.0,1467,74,137924,4208,55.167149554938064,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability_retry1-humanitarian-thermohitl_rule-moderate-reliable-e13101-o43101-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability_retry1/development_real_llm_actionability_retry1-humanitarian-thermohitl_rule-moderate-reliable-e13101-o43101-rnone
development_real_llm_actionability_retry1,development_real_llm_actionability_retry1-humanitarian-thermohitl_rule-moderate-reliable-e13102-o43102-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,13102,13701,,43102,high_accuracy_bounded,complete,1989.1384031799068,10.787854504014126,1989.1384031799068,3,1,18.0,3,False,False,False,False,4,3,0.9864864864864864,1.0,1.1368683772161605e-13,1463,74,133784,3966,50.502908393740654,/workspace/ThermoAgent/results/human_operator_v3/manifests/development_real_llm_actionability_retry1-humanitarian-thermohitl_rule-moderate-reliable-e13102-o43102-rnone.json,/workspace/ThermoAgent/results/human_operator_v3/raw/development_real_llm_actionability_retry1/development_real_llm_actionability_retry1-humanitarian-thermohitl_rule-moderate-reliable-e13102-o43102-rnone
