accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
29,frozen_local_rule,29,12,,utility_restoration,1391,15,7,6,168,15,,2026-08-17T05:44:24.114481+00:00,small,16.0,True,high,,61,10,1191,26112,,18,18,1.0,0.05478078580650162,9,200,uint8_simplex,8811003,pooled_current_private_evidence_pre_exchange,4241,dynamic_delta,23,0.9583333333333334,1079,high,65017,1415,7,30,79,private_fragmented,3,2.5757174171303632e-14,0.0,24.0,0.0,7.55,0.0011659454459805214,3.8416095906258048,high,6,-0.7971126311457286,0.06670650235757855,19729,83,8,13,0,29,0.12638999434723466,0.09868331682110562,0.10357028340785232,0,50,3,13,57,0.060743644082040076,0.11748133382047032,True,42,14382,,0,v8-development_final-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,334.6494938547137,6,0,31968,5328,0,45288,7992,development_final,18,0,2026-08-17T05:44:23.114391+00:00,28a2a5cebd2198585afb31b38c9ec7d2c97b09c0bc586fa923059c9d38b8fc7e,,grid,19729,83,1332,0.7833333333333333,94,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8527819768713923,5,14.0,0.3333333333333333,1,21.0,5,211.07040150268108
29,frozen_local_rule,29,12,,utility_restoration,1431,15,7,6,173,15,,2026-08-17T05:44:25.777628+00:00,small,16.0,True,high,,61,10,1222,26962,,18,18,1.0,0.05400373127830422,9,209,uint8_simplex,8811003,pooled_current_private_evidence_pre_exchange,4312,dynamic_delta,23,0.9583333333333334,1108,high,66304,1453,7,30,79,private_fragmented,3,2.5757174171303632e-14,0.0,24.0,0.0,7.5,0.0011679926063003947,3.8416095906258048,high,6,-0.7971126311457286,0.06660131032340938,19724,83,8,13,0,29,0.12638999434723466,0.09868331682110562,0.10357028340785232,0,50,3,13,57,0.0603025208008568,0.11748133382047032,True,42,14586,,0,v8-development_final-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,334.6494938547137,6,0,32880,5480,0,46580,8220,development_final,17,0,2026-08-17T05:44:24.740118+00:00,28a2a5cebd2198585afb31b38c9ec7d2c97b09c0bc586fa923059c9d38b8fc7e,,grid,19724,83,1370,0.8166666666666667,98,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8527819768713923,5,14.0,0.3333333333333333,1,21.0,5,211.07040150268108
30,frozen_local_rule,30,12,,utility_restoration,0,15,8,6,0,15,,2026-08-17T05:44:20.860600+00:00,small,16.0,True,high,,59,10,0,0,,18,18,1.0,0.10284685085053571,9,0,uint8_simplex,8811003,pooled_current_private_evidence_pre_exchange,1642,dynamic_delta,22,0.9166666666666666,0,high,18771,79,8,30,75,private_fragmented,3,2.5757174171303632e-14,0.0,0.0,0.0,0.0,0.0,3.3392346445451024,high,6,-0.8182741058893679,0.07632883217871275,18771,79,8,11,0,30,0.1548810101391637,0.11726962097189916,0.12591598429361206,0,49,3,11,60,0.08958784151462422,0.15143331149064385,True,41,0,,0,v8-development_final-utility_restoration-small-high-high-high-grid-private_fragmented-8811003-none-806ed450405e-uint8_simplex-frozen_local_rule,none,334.6494938547137,6,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:20.296322+00:00,28a2a5cebd2198585afb31b38c9ec7d2c97b09c0bc586fa923059c9d38b8fc7e,,grid,18771,79,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8527819768713923,4,14.0,0.3333333333333333,1,21.0,6,211.07040150268108
26,frozen_local_rule,26,12,,utility_restoration,845,9,8,8,121,9,,2026-08-17T05:44:50.711116+00:00,small,16.0,True,high,,63,10,724,24616,,22,22,1.0,0.060287307590611496,14,121,uint8_simplex,8811008,pooled_current_private_evidence_pre_exchange,3226,dynamic_delta,21,0.875,597,high,47520,889,8,30,84,private_fragmented,3,1.3322676295501878e-14,18.0,27.0,0.8181818181818182,7.2,0.0016280159637637886,8.417491627693023,medium,8,-0.05544782220922578,0.07214687762191482,20218,86,8,1,0,26,0.19625549428198927,0.10474192614006808,0.13101210041448255,4,58,4,1,57,0.06621709260626316,0.12543265001550977,True,31,0,,0,v8-development_final-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,136.51110007107084,5,0,19272,3212,0,27302,4818,development_final,16,0,2026-08-17T05:44:49.806028+00:00,12da9458901a4c7b39e19c890e54872de003068c8a0c2e8c62bfd0c523497ba1,,scale_free,20218,86,803,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8033335472041514,2,18.0,0.3333333333333333,1,21.333333333333332,7,74.26529534957798
25,frozen_local_rule,25,12,,utility_restoration,183,9,7,8,29,9,,2026-08-17T05:44:51.868831+00:00,small,16.0,True,high,,64,10,163,5542,,22,22,1.0,0.06337039315703588,15,20,uint8_simplex,8811008,pooled_current_private_evidence_pre_exchange,2004,dynamic_delta,21,0.875,130,high,26396,262,7,30,85,private_fragmented,3,1.3322676295501878e-14,18.0,27.0,0.8181818181818182,9.925,0.0016513252269029007,8.637491627693024,medium,8,-0.033697835089698036,0.07402225097596206,20446,87,8,1,0,25,0.19625549428198927,0.11003450037106775,0.13403131415702887,4,60,4,1,55,0.06869632206649896,0.12543265001550977,True,30,0,,0,v8-development_final-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,136.51110007107084,5,0,4200,700,0,5950,1050,development_final,43,0,2026-08-17T05:44:51.150776+00:00,12da9458901a4c7b39e19c890e54872de003068c8a0c2e8c62bfd0c523497ba1,,scale_free,20446,87,175,0.20833333333333334,25,347f2bd91f38,120,"{'hysteresis_wait': 95, 'initial_reference': 24, 'partition_recovery': 1}",,0.8033335472041514,2,18.0,0.3333333333333333,1,21.333333333333332,6,74.26529534957798
25,frozen_local_rule,25,12,,utility_restoration,183,9,7,8,29,9,,2026-08-17T05:44:51.781071+00:00,small,16.0,True,high,,64,10,163,5542,,22,22,1.0,0.06337039315703588,15,20,uint8_simplex,8811008,pooled_current_private_evidence_pre_exchange,2004,dynamic_delta,21,0.875,130,high,26396,262,7,30,85,private_fragmented,3,1.3322676295501878e-14,18.0,27.0,0.8181818181818182,9.925,0.0016513252269029007,8.637491627693024,medium,8,-0.033697835089698036,0.07402225097596206,20446,87,8,1,0,25,0.19625549428198927,0.11003450037106775,0.13403131415702887,4,60,4,1,55,0.06869632206649896,0.12543265001550977,True,30,0,,0,v8-development_final-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,136.51110007107084,5,0,4200,700,0,5950,1050,development_final,43,0,2026-08-17T05:44:51.066719+00:00,12da9458901a4c7b39e19c890e54872de003068c8a0c2e8c62bfd0c523497ba1,,scale_free,20446,87,175,0.20833333333333334,25,e25eb5b9df1b,120,"{'hysteresis_wait': 95, 'initial_reference': 24, 'partition_recovery': 1}",,0.8033335472041514,2,18.0,0.3333333333333333,1,21.333333333333332,6,74.26529534957798
25,frozen_local_rule,25,12,,utility_restoration,547,9,7,8,79,9,,2026-08-17T05:44:52.821878+00:00,small,16.0,True,high,,63,10,470,15980,,22,22,1.0,0.06048283676831063,14,77,uint8_simplex,8811008,pooled_current_private_evidence_pre_exchange,2672,dynamic_delta,21,0.875,395,high,37859,605,7,30,84,private_fragmented,3,1.3322676295501878e-14,18.0,27.0,0.8181818181818182,8.625,0.0015184119669093543,8.637491627693024,medium,8,-0.033697835089698036,0.07127151120085203,20213,86,8,1,0,25,0.19625549428198927,0.10621138317029731,0.13403131415702887,4,59,4,1,56,0.06587717398458133,0.12543265001550977,True,30,0,,0,v8-development_final-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,136.51110007107084,5,0,12456,2076,0,17646,3114,development_final,29,0,2026-08-17T05:44:52.014217+00:00,12da9458901a4c7b39e19c890e54872de003068c8a0c2e8c62bfd0c523497ba1,,scale_free,20213,86,519,0.6583333333333333,79,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 95, 'partition_recovery': 1}",,0.8033335472041514,2,18.0,0.3333333333333333,1,21.333333333333332,6,74.26529534957798
25,frozen_local_rule,25,12,,utility_restoration,613,9,7,8,89,9,,2026-08-17T05:44:52.930262+00:00,small,16.0,True,high,,63,10,527,17918,,22,22,1.0,0.05909223054185312,14,86,uint8_simplex,8811008,pooled_current_private_evidence_pre_exchange,2795,dynamic_delta,21,0.875,447,high,40033,669,7,30,84,private_fragmented,3,1.3322676295501878e-14,18.0,27.0,0.8181818181818182,8.35,0.0014918242882354998,8.637491627693024,medium,8,-0.033697835089698036,0.07110601350219138,20211,86,8,1,0,25,0.19625549428198927,0.10333952753293472,0.127431199296517,4,59,4,1,56,0.06509912202202224,0.12091744925264102,True,30,0,,0,v8-development_final-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,136.51110007107084,5,0,13992,2332,0,19822,3498,development_final,25,0,2026-08-17T05:44:52.094334+00:00,12da9458901a4c7b39e19c890e54872de003068c8a0c2e8c62bfd0c523497ba1,,scale_free,20211,86,583,0.725,87,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 95, 'partition_recovery': 1}",,0.8033335472041514,2,18.0,0.3333333333333333,1,21.333333333333332,6,74.26529534957798
26,frozen_local_rule,26,12,,utility_restoration,0,8,9,8,0,8,,2026-08-17T05:44:50.884991+00:00,small,16.0,True,high,,64,10,0,0,,22,22,1.0,0.0969488523931524,16,0,uint8_simplex,8811008,pooled_current_private_evidence_pre_exchange,1659,dynamic_delta,20,0.8333333333333334,0,high,20458,87,9,30,85,private_fragmented,3,1.3322676295501878e-14,0.0,0.0,0.0,0.0,0.0,8.007491627693023,medium,8,-0.07928960805080915,0.07420418604576187,20458,87,8,2,0,26,0.16742147950993938,0.10828802121117515,0.12145231797984503,6,57,4,2,55,0.08557651921945712,0.14883242241619576,True,34,0,,0,v8-development_final-utility_restoration-small-high-high-medium-scale_free-private_fragmented-8811008-none-806ed450405e-uint8_simplex-frozen_local_rule,none,139.41721989711775,5,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:50.295742+00:00,12da9458901a4c7b39e19c890e54872de003068c8a0c2e8c62bfd0c523497ba1,,scale_free,20458,87,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8046183748699136,2,23.0,0.3333333333333333,2,23.333333333333332,7,74.26529534957798
26,frozen_local_rule,29,12,,utility_restoration,810,15,7,4,130,15,,2026-08-17T05:44:27.248719+00:00,small,16.0,True,high,,39,10,716,24344,,19,19,1.0,0.0702913896147483,0,94,uint8_simplex,8811004,pooled_current_private_evidence_pre_exchange,3048,dynamic_delta,18,0.75,590,medium,39288,860,7,30,41,private_fragmented,3,1.865174681370263e-14,0.0,24.0,0.0,6.075,0.0015778815490324585,8.867101179260805,low,4,-0.2090615124320097,0.06928822810688058,11748,50,8,6,0,26,0.1502474800219372,0.10976261740642004,0.1187156599139584,2,21,4,6,91,0.06978980886081443,0.12971142251056472,True,37,0,,0,v8-development_final-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,185.33650394220933,6,0,19440,3240,0,27540,4860,development_final,10,0,2026-08-17T05:44:26.379802+00:00,f56e01279055dc074316e3a82b4023fcc184d61ab6b524e346ea831947eeb7b8,,scale_free,11748,50,810,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8784400461269006,3,17.0,0.0,2,22.5,6,118.67915666633685
24,frozen_local_rule,27,12,,utility_restoration,169,15,6,3,27,15,,2026-08-17T05:44:30.030685+00:00,small,16.0,True,high,,39,10,153,5202,,19,19,1.0,0.07247493222163773,0,16,uint8_simplex,8811004,pooled_current_private_evidence_pre_exchange,1839,dynamic_delta,18,0.75,125,medium,17500,219,6,30,41,private_fragmented,3,1.3322676295501878e-14,0.0,27.0,0.0,8.875,0.0015766790571451854,9.00189701603076,low,3,-0.19131890521630662,0.07228681716139412,11754,50,8,6,0,24,0.15280969152092352,0.11342082291966646,0.13437215848821568,3,22,4,6,89,0.07238087469151593,0.1315394463401778,True,36,0,,0,v8-development_final-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,188.9000994249472,6,0,4056,676,0,5746,1014,development_final,39,0,2026-08-17T05:44:29.316473+00:00,f56e01279055dc074316e3a82b4023fcc184d61ab6b524e346ea831947eeb7b8,,scale_free,11754,50,169,0.2,24,347f2bd91f38,120,"{'hysteresis_wait': 96, 'initial_reference': 24}",,0.8784400461269006,3,17.0,0.0,2,22.5,5,118.67915666633685
24,frozen_local_rule,27,12,,utility_restoration,169,15,6,3,27,15,,2026-08-17T05:44:29.099544+00:00,small,16.0,True,high,,39,10,153,5202,,19,19,1.0,0.07247493222163773,0,16,uint8_simplex,8811004,pooled_current_private_evidence_pre_exchange,1839,dynamic_delta,18,0.75,125,medium,17500,219,6,30,41,private_fragmented,3,1.3322676295501878e-14,0.0,27.0,0.0,8.875,0.0015766790571451854,9.00189701603076,low,3,-0.19131890521630662,0.07228681716139412,11754,50,8,6,0,24,0.15280969152092352,0.11342082291966646,0.13437215848821568,3,22,4,6,89,0.07238087469151593,0.1315394463401778,True,36,0,,0,v8-development_final-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,188.9000994249472,6,0,4056,676,0,5746,1014,development_final,39,0,2026-08-17T05:44:28.386967+00:00,f56e01279055dc074316e3a82b4023fcc184d61ab6b524e346ea831947eeb7b8,,scale_free,11754,50,169,0.2,24,e25eb5b9df1b,120,"{'hysteresis_wait': 96, 'initial_reference': 24}",,0.8784400461269006,3,17.0,0.0,2,22.5,5,118.67915666633685
26,frozen_local_rule,29,12,,utility_restoration,451,15,7,4,71,15,,2026-08-17T05:44:31.034196+00:00,small,16.0,True,high,,40,10,397,13498,,19,19,1.0,0.06998039024392044,0,54,uint8_simplex,8811004,pooled_current_private_evidence_pre_exchange,2375,dynamic_delta,18,0.75,319,medium,27323,502,7,30,41,private_fragmented,3,1.865174681370263e-14,0.0,24.0,0.0,7.625,0.0017236192893622653,9.061677159110573,low,4,-0.20235199588546599,0.07109699127051258,11989,51,8,6,0,26,0.1502474800219372,0.11209444554144334,0.1264794551417142,2,22,4,6,90,0.07053869075721651,0.12971142251056472,True,37,0,,0,v8-development_final-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,185.33650394220933,7,0,10824,1804,0,15334,2706,development_final,27,0,2026-08-17T05:44:30.247614+00:00,f56e01279055dc074316e3a82b4023fcc184d61ab6b524e346ea831947eeb7b8,,scale_free,11989,51,451,0.575,69,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8784400461269006,4,17.0,0.0,2,22.5,6,118.67915666633685
26,frozen_local_rule,29,12,,utility_restoration,492,15,7,4,76,15,,2026-08-17T05:44:32.115274+00:00,small,16.0,True,high,,40,10,433,14722,,19,19,1.0,0.06879602515791176,0,59,uint8_simplex,8811004,pooled_current_private_evidence_pre_exchange,2452,dynamic_delta,18,0.75,349,medium,28713,543,7,30,41,private_fragmented,3,1.865174681370263e-14,0.0,24.0,0.0,7.275,0.0017017418695416708,9.061677159110573,low,4,-0.20235199588546599,0.07025223179534841,11985,51,8,6,0,26,0.1502474800219372,0.11209444554144334,0.1264794551417142,2,22,4,6,90,0.06952412847663009,0.12971142251056472,True,37,0,,0,v8-development_final-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,185.33650394220933,7,0,11808,1968,0,16728,2952,development_final,23,0,2026-08-17T05:44:31.340762+00:00,f56e01279055dc074316e3a82b4023fcc184d61ab6b524e346ea831947eeb7b8,,scale_free,11985,51,492,0.625,75,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8784400461269006,4,17.0,0.0,2,22.5,6,118.67915666633685
24,frozen_local_rule,27,12,,utility_restoration,0,15,6,3,0,15,,2026-08-17T05:44:28.231326+00:00,small,16.0,True,high,,39,10,0,0,,19,19,1.0,0.08661936893095963,0,0,uint8_simplex,8811004,pooled_current_private_evidence_pre_exchange,1517,dynamic_delta,17,0.7083333333333334,0,medium,11760,50,6,30,41,private_fragmented,3,1.3322676295501878e-14,0.0,0.0,0.0,0.0,0.0,9.00189701603076,low,3,-0.19131890521630662,0.0649560952277572,11760,50,8,6,0,24,0.18571268142031702,0.12061266009779566,0.13989419883217866,3,22,4,6,89,0.07578773207935842,0.1733985641892281,True,36,0,,0,v8-development_final-utility_restoration-small-high-medium-low-scale_free-private_fragmented-8811004-none-806ed450405e-uint8_simplex-frozen_local_rule,none,188.9000994249472,6,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:27.662940+00:00,f56e01279055dc074316e3a82b4023fcc184d61ab6b524e346ea831947eeb7b8,,scale_free,11760,50,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8784400461269006,3,17.0,0.0,2,22.5,5,118.67915666633685
9,frozen_local_rule,9,12,,utility_restoration,1796,7,2,0,207,7,,2026-08-17T05:44:06.273542+00:00,small,16.0,True,low,,15,10,1551,34068,,9,9,1.0,0.038820446793061354,2,245,uint8_simplex,8811001,pooled_current_private_evidence_pre_exchange,4719,dynamic_delta,2,0.08333333333333333,1395,low,63548,1744,2,30,18,private_fragmented,3,2.1316282072803006e-14,6.0,24.0,0.6666666666666666,6.975,0.0011432699989531482,5.3500343408825355,low,0,0.4537374762882802,0.04704968355672067,4966,21,8,0,0,9,0.17659785025236951,0.1176763177255888,0.13440432247225437,1,13,3,0,106,0.04293506517489101,0.12439867418015423,True,10,18666,,0,v8-development_final-utility_restoration-small-low-low-low-grid-private_fragmented-8811001-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,50.65588217152056,3,0,41352,6892,0,58582,10338,development_final,9,0,2026-08-17T05:44:05.184395+00:00,bdd5758e42a8accf2b6a907f0c2b57773ff5119f68cda42f50a295f820acb111,,grid,4966,21,1723,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8518198234604091,0,10.0,0.0,1,22.0,1,39.116377749707894
9,frozen_local_rule,9,12,,utility_restoration,391,7,2,0,49,7,,2026-08-17T05:44:09.475801+00:00,small,16.0,True,low,,15,10,348,7208,,9,9,1.0,0.03716498046122401,2,43,uint8_simplex,8811001,pooled_current_private_evidence_pre_exchange,2111,dynamic_delta,2,0.08333333333333333,312,low,17886,401,2,30,18,private_fragmented,3,2.1316282072803006e-14,6.0,27.0,0.6666666666666666,11.725,0.0011530479594262745,5.3500343408825355,low,0,0.4537374762882802,0.05462507890865768,4966,21,8,0,0,9,0.17901412225385135,0.14577667737456643,0.16063581921433062,1,13,3,0,106,0.045895029684940844,0.12619405080275062,True,10,4624,,0,v8-development_final-utility_restoration-small-low-low-low-grid-private_fragmented-8811001-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,50.65588217152056,3,0,9120,1520,0,12920,2280,development_final,50,0,2026-08-17T05:44:08.693683+00:00,bdd5758e42a8accf2b6a907f0c2b57773ff5119f68cda42f50a295f820acb111,,grid,4966,21,380,0.2,24,347f2bd91f38,120,"{'hysteresis_wait': 96, 'initial_reference': 24}",,0.8518198234604091,0,10.0,0.0,1,22.0,1,39.116377749707894
9,frozen_local_rule,9,12,,utility_restoration,391,7,2,0,49,7,,2026-08-17T05:44:08.425641+00:00,small,16.0,True,low,,15,10,348,7208,,9,9,1.0,0.03716498046122401,2,43,uint8_simplex,8811001,pooled_current_private_evidence_pre_exchange,2111,dynamic_delta,2,0.08333333333333333,312,low,17886,401,2,30,18,private_fragmented,3,2.1316282072803006e-14,6.0,27.0,0.6666666666666666,11.725,0.0011530479594262745,5.3500343408825355,low,0,0.4537374762882802,0.05462507890865768,4966,21,8,0,0,9,0.17901412225385135,0.14577667737456643,0.16063581921433062,1,13,3,0,106,0.045895029684940844,0.12619405080275062,True,10,4624,,0,v8-development_final-utility_restoration-small-low-low-low-grid-private_fragmented-8811001-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,50.65588217152056,3,0,9120,1520,0,12920,2280,development_final,50,0,2026-08-17T05:44:07.662678+00:00,bdd5758e42a8accf2b6a907f0c2b57773ff5119f68cda42f50a295f820acb111,,grid,4966,21,380,0.2,24,e25eb5b9df1b,120,"{'hysteresis_wait': 96, 'initial_reference': 24}",,0.8518198234604091,0,10.0,0.0,1,22.0,1,39.116377749707894
9,frozen_local_rule,9,12,,utility_restoration,882,7,2,0,102,7,,2026-08-17T05:44:10.702919+00:00,small,10.0,True,low,,16,10,771,16694,,9,9,1.0,0.0373012674271132,2,111,uint8_simplex,8811001,pooled_current_private_evidence_pre_exchange,3029,dynamic_delta,2,0.08333333333333333,690,low,34100,872,2,30,19,private_fragmented,3,2.1316282072803006e-14,6.0,27.0,0.6666666666666666,9.45,0.0011511915443678418,5.3500343408825355,low,0,0.4537374762882802,0.04623780577282204,5200,22,8,0,0,9,0.17659785025236951,0.11251082642933416,0.13391074090695748,1,14,3,0,105,0.04176953659996763,0.11416324858558578,True,10,9520,,0,v8-development_final-utility_restoration-small-low-low-low-grid-private_fragmented-8811001-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,50.65588217152056,3,0,20400,3400,0,28900,5100,development_final,31,0,2026-08-17T05:44:09.773034+00:00,bdd5758e42a8accf2b6a907f0c2b57773ff5119f68cda42f50a295f820acb111,,grid,5200,22,850,0.4666666666666667,56,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8518198234604091,0,10.0,0.0,1,22.0,1,39.116377749707894
9,frozen_local_rule,9,12,,utility_restoration,958,7,2,0,116,7,,2026-08-17T05:44:12.101539+00:00,small,10.0,True,low,,15,10,837,18292,,9,9,1.0,0.0366379454723257,2,121,uint8_simplex,8811001,pooled_current_private_evidence_pre_exchange,3167,dynamic_delta,2,0.08333333333333333,748,low,36242,941,2,30,18,private_fragmented,3,2.1316282072803006e-14,6.0,27.0,0.6666666666666666,9.4,0.0011409029946561047,5.3500343408825355,low,0,0.4537374762882802,0.04583255980873392,4962,21,8,0,0,9,0.17659785025236951,0.1127066869461059,0.13391074090695748,1,13,3,0,106,0.04123525264052981,0.11377522461485794,True,10,10166,,0,v8-development_final-utility_restoration-small-low-low-low-grid-private_fragmented-8811001-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,50.65588217152056,3,0,22080,3680,0,31280,5520,development_final,30,0,2026-08-17T05:44:11.171591+00:00,bdd5758e42a8accf2b6a907f0c2b57773ff5119f68cda42f50a295f820acb111,,grid,4962,21,920,0.5166666666666667,62,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8518198234604091,0,10.0,0.0,1,22.0,1,39.116377749707894
10,frozen_local_rule,10,12,,utility_restoration,0,7,3,0,0,7,,2026-08-17T05:44:07.528336+00:00,small,16.0,True,low,,15,10,0,0,,9,9,1.0,0.05189332995328959,2,0,uint8_simplex,8811001,pooled_current_private_evidence_pre_exchange,1374,dynamic_delta,2,0.08333333333333333,0,low,4969,21,3,30,18,private_fragmented,3,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,5.130034340882537,low,0,0.37229265027847436,0.043395806893844625,4969,21,8,0,0,10,0.16784144166204895,0.0657580635023606,0.08196100650393102,1,13,3,0,106,0.04764456842356711,0.12076432042996782,True,11,0,,0,v8-development_final-utility_restoration-small-low-low-low-grid-private_fragmented-8811001-none-806ed450405e-uint8_simplex-frozen_local_rule,none,50.65588217152056,3,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:06.966260+00:00,bdd5758e42a8accf2b6a907f0c2b57773ff5119f68cda42f50a295f820acb111,,grid,4969,21,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8518198234604091,0,10.0,0.0,1,22.0,2,39.116377749707894
9,frozen_local_rule,9,12,,utility_restoration,842,3,5,1,152,3,,2026-08-17T05:44:41.281296+00:00,small,16.0,True,low,,18,10,694,23596,,13,13,1.0,0.06656250774181707,10,148,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2927,dynamic_delta,21,0.875,568,medium,32329,786,5,30,26,private_fragmented,3,1.865174681370263e-14,0.0,21.0,0.0,7.35,0.0015114026667410402,2.011238527455517,high,1,0.08118757399846419,0.07119176775278878,6557,28,8,2,0,9,0.17422466096372002,0.1275891772941907,0.14131810357918403,5,16,4,2,97,0.06887713774730295,0.15831722886969377,True,16,0,,0,v8-development_final-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,51.222014458773586,3,0,18192,3032,0,25772,4548,development_final,17,0,2026-08-17T05:44:40.398225+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,,scale_free,6557,28,758,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8948036974325878,0,10.0,0.0,0,11.5,3,43.74570858696495
