accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
267,frozen_local_rule,435,52,0.4192409533940613,humanitarian,24248,128,136,0,1091,128,0,2026-08-17T03:41:12.733264+00:00,large,52.0,True,high,83293.23599994268,223,20,20413,565160,181.48230033084425,144,145,0.993103448275862,0.06486423108758095,160,3835,fp16,880204,pooled_current_private_evidence_pre_exchange,61197,98,0.6282051282051282,18260,medium,1028132,22897,136,100,497,private_fragmented,3,1.3358203432289883e-12,70.0,90.0,1.5172413793103448,20.235576923076923,2.5236732407913093e-05,543.1288974738712,high,0,-29.107223614714766,0.07177853962820185,135172,573,30,161,0,267,0.20249066716406341,0.12844034550609976,0.14770151016185132,True,602,251360,6.464088098747055,0,v8-pilots_v2-humanitarian-large-high-medium-high-small_world-private_fragmented-880204-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,157850.13812264122,117,0,535776,89296,0,892960,267888,pilots_v2,729,0,2026-08-17T03:41:00.309060+00:00,35ce1e27984a1d500525c3e0e6ceae42370c3ab9b8e5effc8239c7da31536162,12,small_world,135172,573,22324,0.7355769230769231,765,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 236, 'tsallis_spectrum_change': 648}",3994.661610521676,,,,,,,,
268,frozen_local_rule,434,52,0.419128720572624,humanitarian,28396,127,136,0,1273,127,0,2026-08-17T03:40:58.891369+00:00,large,52.0,True,high,83287.81642011875,223,20,23883,660480,182.37048665218387,144,145,0.993103448275862,0.06359069499204842,160,4513,fp16,880204,pooled_current_private_evidence_pre_exchange,68815,98,0.6282051282051282,21339,medium,1179047,26671,136,100,497,private_fragmented,3,1.5063505998114124e-12,70.0,75.0,1.6206896551724137,18.447115384615383,2.570361779822415e-05,542.3242838431167,high,0,-29.108107048141118,0.070798413962551,135127,573,30,161,0,268,0.20249066716406341,0.1269666455700431,0.1472294647740462,True,601,294840,7.0548731196155865,0,v8-pilots_v2-humanitarian-large-high-medium-high-small_world-private_fragmented-880204-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,157860.05129545872,118,0,626352,104392,0,1043920,313176,pilots_v2,733,0,2026-08-17T03:40:46.123400+00:00,35ce1e27984a1d500525c3e0e6ceae42370c3ab9b8e5effc8239c7da31536162,12,small_world,135127,573,26098,0.8634615384615385,898,6f94beebed2c,1040,"{'initial_reference': 156, 'maximum_silence': 120, 'tsallis_spectrum_change': 764}",3995.486075487938,,,,,,,,
268,frozen_local_rule,434,52,0.419128720572624,humanitarian,27688,127,136,0,1245,127,0,2026-08-17T03:40:25.376097+00:00,large,52.0,True,high,83287.81642011875,223,20,23395,645280,182.37048665218387,144,145,0.993103448275862,0.06357013802981934,160,4293,fp16,880204,pooled_current_private_evidence_pre_exchange,67619,98,0.6282051282051282,20935,medium,1158151,26148,136,100,497,private_fragmented,3,1.5063505998114124e-12,70.0,75.0,1.6206896551724137,18.865384615384617,2.5144530309517804e-05,542.3242838431167,high,0,-29.108107048141118,0.07108120202623155,135151,573,30,161,0,268,0.20249066716406341,0.12854891353442474,0.14736341318802523,True,601,290520,7.0548731196155865,0,v8-pilots_v2-humanitarian-large-high-medium-high-small_world-private_fragmented-880204-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,157860.05129545872,118,0,613800,102300,0,1023000,306900,pilots_v2,734,0,2026-08-17T03:40:12.681985+00:00,35ce1e27984a1d500525c3e0e6ceae42370c3ab9b8e5effc8239c7da31536162,12,small_world,135151,573,25575,0.8346153846153846,868,c35510bd725e,1040,"{'initial_reference': 156, 'maximum_silence': 152, 'v7_shannon_change': 732}",3995.486075487938,,,,,,,,
266,frozen_local_rule,433,52,0.4192425297631124,humanitarian,24742,128,135,0,1116,128,0,2026-08-17T03:40:30.860422+00:00,large,52.0,True,high,83253.30654703,223,20,20848,574640,184.18603799159172,144,145,0.993103448275862,0.06454662539096871,160,3894,fp16,880204,pooled_current_private_evidence_pre_exchange,62124,98,0.6282051282051282,18669,medium,1047744,23388,135,100,497,private_fragmented,3,1.3073986337985843e-12,70.0,90.0,1.4137931034482758,19.990384615384617,2.519876130694134e-05,544.0057743897243,high,0,-29.08910010096904,0.07149691726930608,135144,573,30,161,0,266,0.20249066716406341,0.12854891353442474,0.14770151016185132,True,601,259280,6.118308188551009,0,v8-pilots_v2-humanitarian-large-high-medium-high-small_world-private_fragmented-880204-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,157796.41527521584,119,0,547560,91260,0,912600,273780,pilots_v2,730,0,2026-08-17T03:40:18.334883+00:00,35ce1e27984a1d500525c3e0e6ceae42370c3ab9b8e5effc8239c7da31536162,12,small_world,135144,573,22815,0.7471153846153846,777,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 225, 'v7_shannon_change': 659}",3993.344101320592,,,,,,,,
98,frozen_local_rule,128,28,0.4540163300336347,humanitarian,2005,37,56,0,216,37,0,2026-08-17T03:36:13.691921+00:00,medium,31.0,True,high,14950.871759684129,40,15,1728,53200,69.50330438496485,65,65,1.0,0.08529566597480161,135,277,fp16,880202,pooled_current_private_evidence_pre_exchange,11077,77,0.9166666666666666,1259,high,174492,2321,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,52.0,0.0,10.333333333333334,4.786698003551315e-05,123.69753721202417,high,0,-17.974691358510675,0.07511296476731692,98452,420,16,81,0,98,0.16395121174255817,0.11364897374181653,0.12610333701782975,True,226,15920,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,31821.01165820575,39,0,45624,7604,0,76040,22812,pilots_v2,116,0,2026-08-17T03:36:10.077687+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98452,420,1901,0.6,252,e1d6ce4d93c3,420,"{'age_deadline': 168, 'initial_reference': 84, 'maximum_silence': 163, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
97,frozen_local_rule,127,28,0.4539907090690725,humanitarian,1419,36,56,0,163,36,0,2026-08-17T03:36:17.712989+00:00,medium,31.0,True,high,14950.871759684129,40,15,1271,38720,70.00330438496485,65,65,1.0,0.08421331933150882,135,148,fp16,880202,pooled_current_private_evidence_pre_exchange,10032,78,0.9285714285714286,951,high,155207,1839,56,60,420,private_fragmented,3,2.1316282072803006e-14,0.0,48.0,0.0,9.857142857142858,4.6904337922554715e-05,121.44903721202417,high,0,-17.99063286734125,0.07521920810211254,98447,420,16,81,0,97,0.16395121174255817,0.11572128152780177,0.1266833713066784,True,225,12120,2.5,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,31830.833158205744,39,0,34056,5676,0,56760,17028,pilots_v2,105,0,2026-08-17T03:36:14.297674+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98447,420,1419,0.4,168,e27491322545,420,"{'age_deadline': 252, 'initial_reference': 84, 'maximum_silence': 79, 'partition_recovery': 5}",1457.121419025918,,,,,,,,
98,frozen_local_rule,127,28,0.4540163300336347,humanitarian,3240,37,56,0,333,37,0,2026-08-17T03:35:46.483209+00:00,medium,31.0,True,high,14950.871759684129,40,15,2654,81840,69.50330438496485,65,65,1.0,0.0825591961240826,135,586,fp16,880202,pooled_current_private_evidence_pre_exchange,13238,78,0.9285714285714286,1930,high,216446,3370,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,48.0,0.0,8.323809523809524,4.880100115396361e-05,123.69753721202417,high,0,-17.967082011979425,0.07385543430693314,98446,420,16,81,0,98,0.16395121174255817,0.11358670474395961,0.1258565637182103,True,225,24320,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,31821.01165820575,39,0,70800,11800,0,118000,35400,pilots_v2,73,0,2026-08-17T03:35:42.726355+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98446,420,2950,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1454.8549190259182,,,,,,,,
98,frozen_local_rule,127,28,0.4540163300336347,humanitarian,3203,37,56,0,328,37,0,2026-08-17T03:36:32.426382+00:00,medium,31.0,True,high,14950.871759684129,40,15,2623,81000,69.50330438496485,65,65,1.0,0.0824961326120703,135,580,fp16,880202,pooled_current_private_evidence_pre_exchange,13170,78,0.9285714285714286,1909,high,215084,3336,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,48.0,0.0,8.352380952380953,4.8703894982417174e-05,123.69753721202417,high,0,-17.967082011979425,0.07386650223463219,98444,420,16,81,0,98,0.16395121174255817,0.11358670474395961,0.1258565637182103,True,225,23920,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,31821.01165820575,39,0,69984,11664,0,116640,34992,pilots_v2,74,0,2026-08-17T03:36:28.762110+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98444,420,2916,0.9880952380952381,415,089fa0c17476,420,"{'below_threshold': 5, 'generalized_information_on': 316, 'initial_reference': 84, 'maximum_silence': 10, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
98,frozen_local_rule,127,28,0.4540163300336347,humanitarian,2305,37,56,0,246,37,0,2026-08-17T03:36:33.475127+00:00,medium,31.0,True,high,14950.871759684129,40,15,1898,58760,69.50330438496485,65,65,1.0,0.08296424454039183,135,407,fp16,880202,pooled_current_private_evidence_pre_exchange,11547,78,0.9285714285714286,1388,high,183050,2535,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,52.0,0.0,10.076190476190476,4.854619246635271e-05,123.69753721202417,high,0,-17.967082011979425,0.07503595697561664,98450,420,16,81,0,98,0.16395121174255817,0.11397569712964786,0.12712999773506373,True,225,17160,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,31821.01165820575,39,0,50760,8460,0,84600,25380,pilots_v2,113,0,2026-08-17T03:36:29.962295+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98450,420,2115,0.6976190476190476,293,16bfadb86d55,420,"{'below_threshold': 127, 'generalized_information_on': 193, 'initial_reference': 84, 'maximum_silence': 11, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
98,frozen_local_rule,128,28,0.4539907090690725,humanitarian,2207,36,57,0,237,36,0,2026-08-17T03:36:25.895517+00:00,medium,31.0,True,high,14950.871759684129,40,15,1809,56400,70.00330438496485,65,65,1.0,0.0826207631227775,135,398,fp16,880202,pooled_current_private_evidence_pre_exchange,11360,78,0.9285714285714286,1320,high,179328,2442,57,60,420,private_fragmented,3,2.1316282072803006e-14,0.0,48.0,0.0,10.028571428571428,4.8616805096604154e-05,121.28903721202417,high,0,-17.999353895713053,0.0748444101711003,98448,420,16,81,0,98,0.16395121174255817,0.11404105578553603,0.1268433161790917,True,226,15960,2.5,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,31830.833158205744,39,0,48528,8088,0,80880,24264,pilots_v2,110,0,2026-08-17T03:36:22.426664+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98448,420,2022,0.6785714285714286,285,565d3b5e7ead,420,"{'initial_reference': 84, 'js_drift': 298, 'maximum_silence': 33, 'partition_recovery': 5}",1457.121419025918,,,,,,,,
98,frozen_local_rule,127,28,0.4540163300336347,humanitarian,2997,37,56,0,308,37,0,2026-08-17T03:36:24.052708+00:00,medium,31.0,True,high,14950.871759684129,40,15,2455,75880,69.50330438496485,65,65,1.0,0.0826633052995804,135,542,fp16,880202,pooled_current_private_evidence_pre_exchange,12796,78,0.9285714285714286,1783,high,207407,3144,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,48.0,0.0,8.60952380952381,4.8118513846086993e-05,123.69753721202417,high,0,-17.967082011979425,0.07403839272099395,98447,420,16,81,0,98,0.16395121174255817,0.11358670474395961,0.1266833713066784,True,225,22320,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,31821.01165820575,39,0,65376,10896,0,108960,32688,pilots_v2,82,0,2026-08-17T03:36:20.319035+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98447,420,2724,0.9214285714285714,387,ffac7588a645,420,"{'initial_reference': 84, 'js_drift': 321, 'maximum_silence': 10, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
98,frozen_local_rule,128,28,0.4540163300336347,humanitarian,2295,37,56,0,237,37,0,2026-08-17T03:36:04.306432+00:00,medium,31.0,True,high,14950.871759684129,40,15,1888,58160,69.50330438496485,65,65,1.0,0.08316530843754852,135,407,fp16,880202,pooled_current_private_evidence_pre_exchange,11527,78,0.9285714285714286,1369,high,182449,2520,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,52.0,0.0,10.295238095238096,4.928245929294924e-05,123.69753721202417,high,0,-17.974691358510675,0.07415580011483722,98449,420,16,81,0,98,0.16395121174255817,0.11338047050442904,0.12586420086986014,True,226,17360,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,31821.01165820575,39,0,50400,8400,0,84000,25200,pilots_v2,106,0,2026-08-17T03:36:00.769292+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98449,420,2100,0.7142857142857143,300,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 298, 'maximum_silence': 33, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
98,frozen_local_rule,129,28,0.45402488805600355,humanitarian,2568,37,57,0,265,37,0,2026-08-17T03:36:00.328622+00:00,medium,31.0,True,high,14950.871759684129,40,15,2107,65080,72.00330438496485,65,65,1.0,0.08318730343081276,135,461,fp16,880202,pooled_current_private_evidence_pre_exchange,12020,78,0.9285714285714286,1534,high,192455,2770,57,60,420,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,9.476190476190476,4.914471759905708e-05,124.15103721202418,high,0,-17.98091573870589,0.0740435667103071,98455,420,16,81,0,98,0.16395121174255817,0.11338047050442904,0.12460270757916493,True,227,19200,2.5,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,31824.789158205745,40,0,56400,9400,0,94000,28200,pilots_v2,95,0,2026-08-17T03:35:56.684705+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98455,420,2350,0.7976190476190477,335,d83b95b9a33f,420,"{'initial_reference': 84, 'kpi_change': 313, 'maximum_silence': 18, 'partition_recovery': 5}",1454.099419025918,,,,,,,,
98,frozen_local_rule,127,28,0.4540163300336347,humanitarian,3240,37,56,0,333,37,0,2026-08-17T03:36:11.080474+00:00,medium,31.0,True,high,14950.871759684129,40,15,2654,81840,69.50330438496485,65,65,1.0,0.0825591961240826,135,586,fp16,880202,pooled_current_private_evidence_pre_exchange,13238,78,0.9285714285714286,1930,high,216446,3370,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,48.0,0.0,8.323809523809524,4.880100115396361e-05,123.69753721202417,high,0,-17.967082011979425,0.07385543430693314,98446,420,16,81,0,98,0.16395121174255817,0.11358670474395961,0.1258565637182103,True,225,24320,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,31821.01165820575,39,0,70800,11800,0,118000,35400,pilots_v2,73,0,2026-08-17T03:36:07.333868+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98446,420,2950,1.0,420,a4111e560261,420,"{'initial_reference': 84, 'l1_belief_drift': 321, 'maximum_silence': 10, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
98,frozen_local_rule,127,28,0.4540163300336347,humanitarian,3184,37,56,0,324,37,0,2026-08-17T03:36:12.540894+00:00,medium,31.0,True,high,14950.871759684129,40,15,2604,80600,69.50330438496485,65,65,1.0,0.08253859848638735,135,580,fp16,880202,pooled_current_private_evidence_pre_exchange,13132,78,0.9285714285714286,1890,high,214209,3314,56,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,48.0,0.0,8.380952380952381,4.857176710325003e-05,123.69753721202417,high,0,-17.967082011979425,0.0738905066720667,98449,420,16,81,0,98,0.16395121174255817,0.11358670474395961,0.1258565637182103,True,225,23560,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,31821.01165820575,39,0,69456,11576,0,115760,34728,pilots_v2,75,0,2026-08-17T03:36:08.905496+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98449,420,2894,0.9904761904761905,416,c1987b7c3312,420,"{'initial_reference': 84, 'l1_belief_drift': 321, 'maximum_silence': 10, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
97,frozen_local_rule,126,28,0.4540163300336347,humanitarian,1823,37,55,0,200,37,0,2026-08-17T03:35:58.032569+00:00,medium,31.0,True,high,14950.871759684129,40,15,1565,48520,69.50330438496485,65,65,1.0,0.08255984431355279,135,258,fp16,880202,pooled_current_private_evidence_pre_exchange,10730,78,0.9285714285714286,1133,high,167488,2146,55,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,52.0,0.0,10.333333333333334,4.7654097313175484e-05,123.85753721202417,high,0,-17.958082040900056,0.07449490193961268,98448,420,16,81,0,97,0.16395121174255817,0.11306505189064384,0.12460270757916493,True,224,14080,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,31821.01165820575,39,0,41424,6904,0,69040,20712,pilots_v2,112,0,2026-08-17T03:35:54.629181+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98448,420,1726,0.55,231,38fb0a18a6da,420,"{'initial_reference': 84, 'matched_random_selected': 93, 'matched_random_wait': 189, 'maximum_silence': 49, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
97,frozen_local_rule,126,28,0.4540163300336347,humanitarian,1583,37,55,0,181,37,0,2026-08-17T03:35:53.983046+00:00,medium,31.0,True,high,14950.871759684129,40,15,1392,42720,69.50330438496485,65,65,1.0,0.08308404852703873,135,191,fp16,880202,pooled_current_private_evidence_pre_exchange,10317,78,0.9285714285714286,1027,high,160244,1965,55,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,48.0,0.0,10.4,4.7098423322195245e-05,123.85753721202417,high,0,-17.958082040900056,0.07510956841196242,98444,420,16,81,0,97,0.16395121174255817,0.11610357264508593,0.1266833713066784,True,224,12960,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,31821.01165820575,39,0,37080,6180,0,61800,18540,pilots_v2,112,0,2026-08-17T03:35:50.623198+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98444,420,1545,0.45714285714285713,192,51434b2214b6,420,"{'initial_reference': 84, 'matched_random_selected': 33, 'matched_random_wait': 228, 'maximum_silence': 70, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
97,frozen_local_rule,127,28,0.4540163300336347,humanitarian,2080,37,55,0,229,37,0,2026-08-17T03:35:59.326228+00:00,medium,31.0,True,high,14950.871759684129,40,15,1756,54600,69.50330438496485,65,65,1.0,0.08294398834083332,135,324,fp16,880202,pooled_current_private_evidence_pre_exchange,11178,78,0.9285714285714286,1277,high,176374,2368,55,60,420,private_fragmented,3,1.4210854715202004e-14,0.0,52.0,0.0,9.99047619047619,4.800783922348309e-05,123.85753721202417,high,0,-17.965822169459738,0.07434603745911067,98454,420,16,81,0,97,0.16395121174255817,0.11404105578553603,0.12460270757916493,True,225,15640,3.0,0,v8-pilots_v2-humanitarian-medium-high-high-high-modular-private_fragmented-880202-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,31821.01165820575,39,0,46752,7792,0,77920,23376,pilots_v2,106,0,2026-08-17T03:35:55.821062+00:00,2970d2c974084bb13723bdc976f6c61240ca381bfd249665700e441dd5f1de9f,12,modular,98454,420,1948,0.6404761904761904,269,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 141, 'matched_random_wait': 151, 'maximum_silence': 39, 'partition_recovery': 5}",1454.8549190259182,,,,,,,,
